target,source,anchor_pin_val,pin_value,alpha_full,train_nll_mean,test_nll_mean,lam_u_mean,mean_baseline_train,mean_hawkes_train,mean_baseline_test,mean_hawkes_test,converged
to_cart,searches,0.016102908358572865,0.09,"[0.09, 0.0, 0.0]",0.8602406595300596,1.0103106301546714,0.5965417438873435,0.22340120397320268,0.21644569152069099,0.26608949897692347,0.24484152726556796,True
to_cart,searches,0.016102908358572865,0.1,"[0.1, 0.0, 0.0]",0.8678329752718957,1.0165877430975034,0.5710884897441747,0.21376856981677012,0.24049521280076777,0.2547732485919139,0.2720461414061866,True
to_cart,to_cart,0.07164429210292993,0.0,"[0.026672250341772077, 0.0, 0.023339656725122965]",0.8344121523737865,1.000312220280479,0.8130247472684793,0.3058082009758977,0.06892234426608397,0.3622448511460291,0.07856794584816464,True
to_cart,to_cart,0.07164429210292993,0.014329,"[0.024671111233012098, 0.014329, 0.007965315847492056]",0.8327941119350061,0.9962328259574479,0.7985602734736438,0.3004494215826358,0.07168058978624234,0.35580849544380516,0.08189707151300413,True
to_cart,to_cart,0.07164429210292993,0.028658,"[0.02232324597831952, 0.028658, 0.0]",0.8316161935346191,0.9928770655729408,0.7855229047500114,0.2955861565887911,0.07512135893382532,0.3500152505635462,0.08618986332662859,True
to_cart,to_cart,0.07164429210292993,0.042987,"[0.019785154583848368, 0.042987, 0.0]",0.8308186686148986,0.989615273748128,0.770639336493039,0.289928411631173,0.07973488114072746,0.3433916037651539,0.09201525062560661,True
to_cart,to_cart,0.07164429210292993,0.057315,"[0.017522180392564392, 0.057315, 0.0]",0.8303658679867517,0.9879293286633214,0.7616217078517118,0.2864874808932178,0.08500929909146764,0.33938773546759526,0.09858819524042173,True
to_cart,to_cart,0.07164429210292993,0.071644,"[0.014932897520045747, 0.071644, 0.0]",0.8303508682613912,0.9862867841789507,0.7628323342674792,0.2868675660832944,0.08949970824430357,0.33990413682834025,0.10427431809864275,True
to_cart,to_cart,0.07164429210292993,0.085973,"[0.013024024776796683, 0.085973, 0.0]",0.8305578275464967,0.9853534504658241,0.7495856006891001,0.2818701153970733,0.09562647118544437,0.33402374652216243,0.11181147045927854,True
to_cart,to_cart,0.07164429210292993,0.100302,"[0.01120404011257667, 0.100302, 0.0]",0.8311585641568626,0.9846843465906072,0.739828630928292,0.27811222765747123,0.1019670057014006,0.32968142424114993,0.11959043940908297,True
to_cart,to_cart,0.07164429210292993,0.114631,"[0.009665727895368351, 0.114631, 0.0]",0.8320638535634118,0.9843116509401654,0.7301554027302676,0.2743982780909842,0.10898494896819876,0.32537738756988127,0.12813568738238706,True
to_cart,to_cart,0.07164429210292993,0.12896,"[0.00795268684295055, 0.12896, 0.0]",0.8332522024922338,0.9844895170667706,0.724275890466903,0.2721457168195475,0.1155826777509355,0.32275779748223504,0.1362055923015798,True
to_cart,to_cart,0.07164429210292993,0.143289,"[0.006616277948929298, 0.143289, 0.0]",0.8346780917679668,0.984807092194739,0.7126897402016455,0.26770607439488553,0.12308618884448422,0.3176014611527775,0.14530011047498517,True
to_cart,to_ord,0.0,0.0,"[0.01585601200724482, 0.06570346630917556, 0.0]",0.83021638655048,0.9872841464189352,0.7646271248968728,0.2875441348231252,0.08727647626995656,0.34072507149898906,0.10150792781735178,True
to_cart,to_ord,0.0,0.01,"[0.015737704417743786, 0.06377633027214663, 0.01]",0.8304045021868889,0.9874369501203781,0.7636616738339218,0.28716361625596476,0.0875972032846393,0.3402978415250054,0.10204775244190786,True
to_cart,to_ord,0.0,0.02,"[0.015607799687293382, 0.06186021278281655, 0.02]",0.8306232808308415,0.9875943302381225,0.7634763085861355,0.2870905891057026,0.08789828115704615,0.34021556682545995,0.10256581658770134,True
