user_id,ll_personalized_poisson,ll_experimental_1_hawkes,test_purchases
417264,-1.7850568292146498,-2.08005549871587,0.0
417465,-77.42097137255206,-79.47816942223622,36.0
417511,-38.65262314937955,-35.411889773818054,10.0
417628,-18.113006611963833,-17.122210773347696,5.0
417726,-9.290256752462552,-9.090610108908445,2.0
417797,-9.65503346721861,-9.215244208371058,2.0
417926,-21.355733522122108,-21.707035855991176,6.0
417976,-5.062046869554245,-5.364209916485123,1.0
418042,-6.915098246212038,-6.572276438667942,1.0
418086,-62.35613339392307,-61.084632244852344,25.0
418150,-28.501282945001304,-27.791027600452164,10.0
418273,-31.27920409688652,-26.673785913928338,10.0
418411,-27.192077691795348,-25.636794578765304,7.0
418516,-1.4813409710145136,-1.9820052737359086,0.0
418560,-1.7850568292146498,-1.6162351764018132,0.0
418724,-23.531278600720782,-20.39437624834327,7.0
418783,-6.0803976774413515,-5.8002429431998745,1.0
418788,-12.48062317052155,-12.280086583166696,3.0
418798,-27.054971151675513,-26.5333117102357,7.0
418803,-0.8739092546142408,-0.7219994749830333,0.0
418862,-4.679316985957784,-4.740186221479908,0.0
418949,-55.3924025714445,-51.05221640247822,21.0
419090,-7.555658135017241,-6.387614726624535,0.0
419138,-56.37424795185884,-57.438283723250414,24.0
419162,-16.111902159095433,-13.599699493246801,3.0
419367,-5.630136614243573,-5.7081659211722435,1.0
419385,-16.850264187828305,-16.91148294993746,5.0
419386,-4.562487702023398,-3.828094245995697,0.0
419462,-0.8739092546142408,-0.9723360656160859,0.0
419473,-11.588226768387885,-11.468098632395364,3.0
419670,-0.9393514502218439,-0.7953576182389853,0.0
419811,-38.851192330940016,-38.38101980404634,17.0
419853,-11.910178263971337,-11.973485588297141,3.0
419860,-5.454415942721915,-5.4166356968744855,1.0
419908,-30.3260463341912,-25.99469187706172,8.0
419975,-22.86794202903315,-17.124350782418347,5.0
420080,-12.730190030035583,-11.747847507987073,3.0
420226,-31.77493163138054,-29.40615953977641,9.0
420236,-23.1194865034801,-22.153489285366977,8.0
420274,-8.727761515100404,-7.8863830644566875,1.0
420386,-0.5757442992725161,-0.6746789257859097,0.0
420464,-15.286119144371925,-15.132688936910297,4.0
420488,-8.555453167108167,-8.52610655610615,2.0
420550,-86.82489067927125,-86.86694268782855,27.0
420562,-5.391703957934419,-5.2640530770545455,1.0
420592,-4.2147836948157416,-3.4880246747687997,0.0
420636,-5.674841495768565,-5.575238422243932,1.0
420752,-29.021913912066186,-29.716114604766428,10.0
420803,-62.909133641193314,-62.50594081276017,27.0
420882,-22.052277292647368,-19.39735677474102,5.0
421013,-21.113756300995686,-21.14506523371514,6.0
421063,-5.129338042446404,-5.115829856043953,1.0
421146,-19.818674488943262,-20.03065736774257,6.0
421401,-24.895270917168574,-24.19247568433643,7.0
421419,-251.7134405107998,-196.5510033353075,80.0
421505,-5.011761635037316,-5.335004138432772,1.0
421531,-17.57947060467512,-17.649051385905256,4.0
421558,-16.887759265727123,-16.186555820070115,4.0
421581,-9.609518872885475,-7.445161005901712,2.0
421695,-15.680098836652283,-15.835122093196855,4.0
421740,-34.347271621595944,-35.088541683144875,13.0
421798,-5.6335111829887925,-5.43929758394996,1.0
421799,-37.2844992834102,-36.94033882718534,15.0
421933,-8.203532447991654,-7.333032402664877,0.0
422182,-11.646898819738096,-11.160982370354345,3.0
422451,-2.3924885456149223,-1.9883632817181103,0.0
422668,-9.709877093399,-9.631954986712577,2.0
422942,-0.8739092546142408,-0.8810127932272143,0.0
422966,-5.846224233005284,-5.7303449933090445,1.0
423008,-8.539680038789827,-8.345445312367481,2.0
423277,-44.037334182128966,-40.798491094639665,10.0
423314,-2.109107146484394,-1.8158933821736776,0.0
423315,-16.06180766793495,-15.38824785576867,4.0
423358,-0.8739092546142408,-0.7657628219526256,0.0
423626,-19.915877223038567,-19.512049160206967,5.0
423647,-11.531331551016208,-11.741287720549751,3.0
423749,-53.66793229560746,-53.34236387885865,28.0
423933,-36.03953539516556,-27.4008092637877,10.0
424007,-4.518499553015877,-4.148833913327025,0.0
424018,-13.00167520865018,-12.700724198365096,3.0
424035,-25.3549346990465,-24.970828430904636,7.0
424152,-1.4813409710145136,-1.3116799861690376,0.0
424197,-2.9999202620151957,-2.6180161750629853,0.0
424214,-12.722256167498491,-12.272470709029722,3.0
424243,-6.781436854805804,-7.215586268691472,1.0
424369,-9.007894302996014,-9.220454585269138,2.0
424373,-55.94964852152884,-57.78674818680807,22.0
424444,-12.49164293970561,-11.758019329247073,3.0
424500,-35.237826389454455,-35.02842153037456,13.0
424558,-4.934491975002863,-5.053167367309521,1.0
424625,-5.011761635037316,-4.9855931957934985,1.0
424761,-5.20607333405758,-5.524506577294033,1.0
424816,-24.63746500196243,-22.607414976739665,5.0
424831,-26.7168051726526,-26.658884214981533,9.0
424957,-25.411667552494666,-25.32591713113468,8.0
425054,-5.8145587406487,-5.731142238024177,1.0
425095,-32.41557050194096,-31.740812600757817,11.0
425226,-51.22829719642094,-47.91880162113044,16.0
425280,-9.17760707971212,-9.61692801575135,2.0
425318,-20.820090799437864,-19.74586997081563,6.0
425367,-27.05981007789347,-26.390947449732145,6.0
425453,-13.267711756893739,-12.342261099858248,2.0
425522,-2.3924885456149223,-1.9773853149205785,0.0
425574,-8.637109477189457,-8.410356713940125,2.0
425782,-4.880237460035042,-5.197977465874149,1.0
425809,-0.5863428906411597,-2.051630918994729,0.0
425857,-40.9313731079639,-41.46848751429864,17.0
425892,-36.944321091628694,-34.9682578491404,8.0
426171,-35.74746295586761,-35.62692851120616,14.0
426182,-24.011331786693436,-24.131339051747158,7.0
426241,-8.531906705179273,-8.695232305629435,2.0
426266,-9.049882406192207,-8.412372095273186,2.0
426320,-85.38078547062327,-87.74499269242548,42.0
426386,-17.88853432533338,-18.00257164736398,5.0
426657,-25.8324499954462,-25.67844561168898,8.0
426871,-13.154847506921396,-11.544540409705164,3.0
427030,-0.8739092546142408,-0.7336675992664989,0.0
427074,-73.55845041892957,-70.05754474564381,39.0
427450,-5.100556176912241,-5.3329178597798785,1.0
427604,-17.713841701853774,-16.650487078556857,4.0
427670,-12.33962438597322,-12.033558590143992,3.0
427712,-1.177625112814377,-1.0738473904244483,0.0
427766,-13.911559177530293,-13.671081647468421,3.0
427928,-17.494878212162504,-16.27247054272736,3.0
428234,-6.340794702216695,-5.6366072207561855,0.0
428399,-9.55103633516877,-9.70784511598737,2.0
428419,-26.384531882340003,-26.82644779933327,8.0
428506,-26.802506552949506,-26.378002988910882,7.0
428641,-4.915686229443301,-5.011938821399939,1.0
428710,-21.235206316937344,-20.556137175637286,5.0
428760,-5.0067669990285335,-5.303721690633978,1.0
428877,-12.017437774575955,-12.399162641975987,3.0
429022,-17.40294104952292,-17.7156860017344,5.0
429063,-14.409631674147187,-14.70398861811446,4.0
429132,-5.87652888231645,-5.665242456136559,1.0
429285,-38.42685547615954,-39.07896129557256,16.0
429315,-59.79021089967929,-60.350683170338655,25.0
429337,-36.521332556571096,-37.125057101464826,13.0
429401,-8.597974488028635,-8.620061214635141,2.0
429414,-18.758076301203623,-18.577289833153085,5.0
429425,-37.150475833500025,-36.12848601288961,10.0
429476,-13.22944539267423,-14.402267141924762,3.0
429477,-60.66297835134251,-60.41116416377288,27.0
429608,-14.471293178253772,-14.75286918373039,4.0
429640,-5.068569676511637,-5.173843373633243,1.0
429644,-19.40153988132647,-19.389520846126217,6.0
429675,-35.00579057018748,-33.477016176302534,9.0
429691,-22.4193480088681,-22.451621769361964,7.0
429741,-15.939764326232178,-15.361439094741087,4.0
429760,-63.18145370921386,-58.78911814914035,20.0
429982,-20.831873958605172,-21.005199255830156,6.0
430064,-39.29631984544643,-39.05796330254599,12.0
430085,-17.725001488691003,-17.40354805478219,5.0
430124,-27.285735185442835,-26.436175334354292,8.0
430207,-26.87117639687582,-25.25824176002352,9.0
430325,-48.37514108009319,-48.58729832056889,21.0
430403,-40.87112871792692,-41.38141160456986,15.0
430437,-12.98100863803672,-12.266833566423598,3.0
430530,-11.778556349379434,-12.077772692778337,3.0
430552,-27.131694342546663,-27.650129325893136,9.0
430583,-2.7442658058487144,-2.271841568817487,0.0
430585,-9.985385000618333,-8.70069157503718,0.0
430726,-21.654993025232116,-20.866937652614766,6.0
430884,-58.089452047233486,-59.521453495695475,14.0
430940,-16.059702164621058,-13.491294283019206,0.0
431116,-16.78300093938563,-14.925034742793702,3.0
431136,-17.114658248982266,-17.576444408951847,5.0
431160,-21.619649845411022,-21.75944733560464,7.0
431180,-35.52477154180199,-32.05478360632861,11.0
431246,-5.162255726351237,-5.020174138316108,1.0
431561,-5.485145461578177,-5.493302063739886,1.0
431746,-12.330845194886898,-11.939455372443543,3.0
431823,-5.488737585655845,-5.522892155757363,1.0
431953,-16.732728307475284,-16.75640290852035,5.0
432204,-4.89092769152412,-4.061995916714368,0.0
432235,-17.8284173388094,-16.423233303568715,3.0
432284,-6.561551381935273,-6.4038455659220554,1.0
432299,-5.253484515706252,-5.515478274829097,1.0
432337,-10.026421373184974,-9.4413258581849,1.0
432420,-5.174189674147462,-4.993468870166086,1.0
432514,-13.355295368023567,-13.523404995209525,3.0
432756,-23.547206959875325,-22.775103393963548,7.0
432764,-5.1099477999561564,-5.296195683308048,1.0
433057,-8.767583831440016,-8.677075806621316,2.0
433291,-7.728460556254623,-7.340610796064632,1.0
433389,-5.61152883865246,-5.415901553123519,1.0
433440,-9.546572838961584,-9.709642791986182,2.0
433494,-4.380726048438212,-3.6798861802934977,0.0
433511,-25.537894921226933,-25.900990241424772,7.0
433602,-8.819124460765027,-9.013685805736753,2.0
434031,-9.629908201589359,-9.108953577125087,2.0
434060,-8.567986656092957,-8.596830956479625,2.0
434073,-24.164323109234953,-24.24919497437295,7.0
434116,-1.4813409710145136,-1.4072444878162804,0.0
434368,-8.672713349308724,-7.931572647377073,1.0
434386,-24.87913386742796,-23.684748557051005,7.0
434472,-13.869977049278546,-12.491540161588695,1.0
434707,-5.399943043780918,-5.338269694801061,1.0
434808,-27.02984569791925,-25.619900542008295,6.0
434879,-21.597010942832327,-19.77474637709415,4.0
434887,-56.10552024653421,-52.133040668048885,14.0
434920,-8.586663972122015,-8.770036475865988,2.0
434955,-65.76186285097012,-64.98495835795714,18.0
435003,-22.305420338194985,-16.831017550103684,4.0
435082,-1.4813409710145136,-1.3207911999865392,0.0
435091,-5.045712533691445,-5.234339658619465,1.0
435155,-127.14312246867713,-120.38591047477905,38.0
435191,-17.91000049583282,-18.808364010934227,4.0
435242,-8.613581782448914,-8.51238470551667,2.0
435326,-6.12520767867091,-5.64978592653424,1.0
435819,-15.671806008187623,-15.36719571137844,4.0
435832,-44.261553296462324,-44.26676688013808,24.0
435919,-18.23611698485408,-17.980623189795423,5.0
436202,-14.208214367175394,-13.153018466649682,2.0
436265,-10.677113687187147,-10.781290877240872,3.0
436330,-8.453213130451513,-8.188950542651334,2.0
436373,-9.54719837210548,-9.142062540513772,2.0
436566,-48.84317223525972,-49.48807164284278,19.0
436756,-19.11755520271489,-18.687471003612107,5.0
436985,-7.907427375107169,-8.046807291115893,1.0
437037,-9.274184476782711,-9.591822373221843,2.0
437195,-8.898942022897456,-8.938036753764695,2.0
437197,-8.655384064921115,-8.488575063719056,2.0
437339,-28.512064241021957,-26.52000765743456,7.0
437350,-12.275611419659208,-11.950245629846794,3.0
437542,-6.697988645343665,-6.3629654530754225,1.0
437543,-57.3268318506456,-56.09463962678484,27.0
437590,-11.897164675466767,-11.795079739067925,3.0
437629,-21.269109011058887,-18.209593207053942,1.0
437717,-1.4813409710145136,-1.7481668906850116,0.0
437724,-24.354760325362182,-24.81951814620736,5.0
437755,-38.338454946860615,-37.8277793364831,14.0
437798,-9.418608698069443,-10.62345858372414,2.0
438047,-16.338063802265413,-16.421553136959716,4.0
438074,-52.35194388307743,-52.52194496929925,21.0
438167,-17.960805847137898,-17.840150791748616,5.0
438404,-1.502448762216766,-1.9028417880606252,0.0
438410,-87.74629881346722,-72.996294004744,23.0
438602,-5.481460851692875,-5.083219692748786,1.0
438656,-5.057750298202972,-5.28729495845165,1.0
438693,-11.046761187438042,-9.880790832638343,1.0
438719,-35.05657758210773,-34.49433037375807,13.0
438870,-33.136813528656134,-29.80306912618474,6.0
438912,-46.778259011018434,-44.76219421337791,16.0
439018,-18.981959485966897,-19.008495144165526,5.0
439079,-29.834822765197895,-27.228975380398683,6.0
439546,-4.939902536672866,-5.035493870343092,1.0
439659,-16.303867700728244,-14.82773557544572,4.0
439666,-35.46220445889992,-35.504274953162245,13.0
439670,-24.59721964957283,-23.53104242089447,6.0
439777,-49.22732599310376,-49.64010328248114,20.0
439941,-29.24876592360943,-29.174427319567926,11.0
440024,-24.559527287512637,-17.978493709369037,5.0
440063,-8.478413245361889,-9.108143121642797,2.0
440265,-5.113139731626799,-4.775912318294583,1.0
440403,-6.2447446555890584,-6.392307137942876,1.0
440442,-25.99820386597513,-26.463152752930394,9.0
440479,-16.59941475002667,-15.415722110918813,4.0
440662,-27.055127445877297,-27.2728226810656,9.0
440683,-10.820563076197308,-11.344043165208241,2.0
440736,-14.428591440014342,-14.280078202015416,4.0
440776,-11.898768615992134,-11.646244829124672,3.0
440896,-19.35309576640768,-14.30135146329874,4.0
441140,-4.193899726836502,-3.8103801423060153,0.0
441187,-13.45084579111757,-12.44005378815077,3.0
441278,-57.94080511836378,-54.068776976884614,19.0
441335,-1.7850568292146498,-1.5178128997758145,0.0
441407,-21.294619940927966,-20.320606933037503,4.0
441805,-20.446495727643633,-20.284624117018033,6.0
441896,-57.652139036187116,-57.43965351669151,23.0
442087,-5.864288830361069,-6.096674144081959,1.0
442136,-5.313396006964288,-5.437659082065148,1.0
442264,-11.658964388470583,-11.223380483138438,2.0
442378,-87.57444320576451,-84.54223845126926,46.0
442414,-23.502599843133332,-23.951466892122042,7.0
442455,-23.45732184661379,-20.87044080270364,6.0
442463,-29.360253445636513,-28.08144766378068,9.0
442485,-10.274135046902135,-9.83243529236687,2.0
442520,-6.7674298367247445,-6.162492405333389,1.0
442567,-2.9999202620151957,-2.7144204296634378,0.0
442608,-52.728831188274384,-42.58366204155249,13.0
442625,-1.5302080496751536,-1.2962032310466403,0.0
442639,-43.72391635011665,-44.84275913549954,20.0
442685,-18.85526679173521,-18.578500061486192,6.0
442978,-22.048356059147793,-22.100935897658708,7.0
443031,-32.99293057732599,-33.23349781272335,11.0
443068,-5.0931730622961835,-4.976514846820351,1.0
443074,-8.528264432144073,-8.678429347036824,2.0
443076,-36.820801156628086,-37.252043480669684,9.0
443084,-8.485913670594332,-8.516934782078305,2.0
443124,-2.9999202620151957,-2.5093914352027795,0.0
443135,-8.770419230938119,-9.005035234158479,2.0
443192,-14.393074600837688,-13.968220790196952,4.0
443226,-12.111396008019288,-10.270629370660254,0.0
443468,-14.380182314877711,-14.424813559994783,4.0
443473,-30.346165052986446,-30.57868044622763,11.0
443527,-57.72773491360172,-56.318345867387734,21.0
443538,-33.43140123115057,-33.838276698734404,12.0
443552,-8.577952374033986,-8.364472869790548,2.0
443726,-20.124671000210384,-19.183041322123543,4.0
443736,-1.177625112814377,-1.0625370664273899,0.0
443738,-4.736824018616654,-4.934687915079347,1.0
443786,-9.377953284218059,-8.19848426900711,0.0
443835,-5.36880038031874,-5.567890180426497,1.0
443904,-13.12585263311138,-13.72730910234871,3.0
443954,-31.554646055587565,-31.234082874956215,9.0
443997,-28.085232765095338,-26.814082497866274,10.0
444029,-12.752895570561245,-11.696965552177833,1.0
444216,-18.380755300420205,-18.331582164659,5.0
444248,-4.991167307448308,-4.412441523066537,1.0
444296,-5.209401695737809,-5.1290699985673,1.0
444301,-12.556850477100184,-11.99895076054406,3.0
444318,-20.706877025827538,-20.901478945321433,6.0
444385,-5.493721536150597,-5.8632594033829735,1.0
444740,-9.023749269951074,-8.38714116566373,1.0
444778,-34.81532286584048,-32.76761631521271,9.0
444878,-4.918903993262377,-4.776441427638618,1.0
445021,-28.708088131893454,-27.72398296092354,7.0
445131,-16.310753563186076,-15.21440570796111,4.0
445237,-33.26436645355294,-31.3536615332042,9.0
445284,-12.398424622745358,-12.391892262493347,3.0
445422,-39.117781960621365,-39.73106770626774,10.0
445435,-19.926663107472862,-19.977695593776204,6.0
445451,-4.99628670601439,-5.025630205493921,1.0
445527,-9.487568649534431,-9.490012837902283,2.0
445682,-15.653295237338417,-14.658437269674057,4.0
445698,-12.638549251301823,-12.727349394756052,3.0
445737,-5.269431122215536,-5.273513402011596,1.0
445784,-8.792195398916618,-8.522716896527108,2.0
445841,-4.9716422683362795,-5.2056028154285725,1.0
445923,-74.49935194637489,-67.06481546352157,24.0
445956,-23.560003305428094,-22.766669295080288,7.0
445971,-24.75850908084803,-25.385065880069913,7.0
446030,-33.90418962069578,-34.395932430929534,13.0
446183,-55.024592964897515,-39.65359205278871,10.0
446218,-5.558030053586975,-4.950854935791704,0.0
446221,-10.566794053436723,-10.15119062504991,2.0
446265,-184.81942647467744,-114.16726621562918,45.0
446326,-24.18168154301251,-24.515306452779523,8.0
446701,-2.3924885456149223,-2.102094047361945,0.0
446764,-4.941943798531394,-4.9469262760493224,1.0
446822,-14.865137791622017,-14.789796974565858,4.0
446989,-26.94474037620879,-27.144924370841153,10.0
447030,-14.301148535829775,-13.699120494145635,4.0
447201,-18.762298545390458,-17.06125833726185,4.0
447283,-37.020915341550726,-37.670981132645075,12.0
447423,-38.474771953782074,-38.15013646027681,14.0
447465,-13.370030206163955,-13.001028004175865,3.0
447551,-23.759272118445207,-25.1678262297639,6.0
448058,-9.595176590071013,-9.446918037743593,2.0
448094,-16.910656149215004,-17.90167517312561,4.0
448170,-33.16332042160054,-33.24423055999732,13.0
448362,-15.037175759411817,-15.039509051548361,3.0
448374,-25.041825237924257,-24.369197249936352,8.0
448379,-57.482910529872385,-45.86274535624762,11.0
448387,-12.17194246095282,-11.832975629593287,3.0
448404,-8.439547673654321,-7.818554812109425,2.0
448415,-32.19474210274738,-29.420342887658606,6.0
448812,-37.28353881992349,-37.2405315381119,16.0
448825,-88.0342256612588,-86.83919236251222,56.0
448911,-27.518194915230726,-27.3501470185831,10.0
448941,-50.629099409513586,-46.6438297662884,17.0
449033,-15.168272599510047,-15.85401494304154,4.0
449038,-188.81925682545457,-175.9670285839142,107.0
449141,-97.89318441293851,-100.46025289927447,41.0
449251,-22.90726523804109,-22.544260909402766,5.0
449328,-35.776682410860744,-34.23410912985414,11.0
449384,-8.874053609027895,-8.216511817673029,1.0
449608,-11.021066165138143,-10.470003718882733,2.0
449631,-12.577566986393512,-12.651718707376657,3.0
449702,-17.70318694787874,-18.19755017738088,3.0
450012,-5.180330813400251,-4.889908861615813,1.0
450187,-12.290914709602145,-12.651148165936732,3.0
450440,-4.989082537228889,-5.090702130373396,1.0
450856,-17.29681582981037,-16.164639230441477,3.0
450910,-19.15173429686678,-17.823268915364658,4.0
451015,-16.185365522880076,-16.25723624844234,4.0
451057,-2.9999202620151957,-2.534650466750999,0.0
451153,-5.268016611103595,-5.330313853456923,1.0
451293,-19.263031410374296,-18.585699486958045,4.0
451493,-23.15923235595821,-23.415250973420065,7.0
451693,-27.411708015040443,-27.69462728692389,9.0
451853,-2.088772687414786,-1.9828653072187223,0.0
451916,-22.913492000705304,-23.52597128813934,6.0
452138,-30.549029429831464,-29.25811200874876,10.0
452145,-2.9999202620151957,-2.6936243328160825,0.0
452282,-28.76744084461822,-30.653209289804476,8.0
452291,-1.7254428561175221,-1.7334727055725867,0.0
452389,-5.112776019847081,-5.03699042843432,1.0
452423,-28.581804613459617,-27.73225960972041,8.0
452736,-11.872464263702632,-12.188834755930028,3.0
452751,-13.248701264224447,-13.547408698866438,3.0
453071,-8.881348810806596,-8.066249145528877,2.0
453148,-23.753257264374604,-23.800761389196435,7.0
453210,-2.9999202620151957,-3.2251605504176224,0.0
453496,-59.52328552257411,-59.20810002415814,34.0
453528,-8.64035512658881,-8.667675111524693,2.0
453544,-11.651923323808212,-11.351534233546914,3.0
453551,-79.82440178972811,-66.47720101977845,26.0
453601,-4.851538471441195,-5.167805168304489,1.0
453648,-45.035589408422766,-45.204765617865,21.0
453752,-14.162048261419292,-14.38210671358229,4.0
453834,-38.03155909225681,-38.510270292174745,13.0
454104,-16.871429247010184,-12.863063542938116,3.0
454111,-62.910276441848296,-61.80875453379545,21.0
454219,-2.3924885456149223,-2.249725166995268,0.0
454399,-20.3236994604685,-21.24524712276419,5.0
454407,-14.74650408269374,-13.903801517760911,3.0
454743,-43.71246747111188,-43.86504558064783,15.0
454762,-106.80705616095833,-96.17542226641532,16.0
454765,-12.828153738667748,-13.109593109645544,3.0
454984,-22.89881195426852,-16.166906828206468,4.0
455054,-8.467570206818177,-7.656094347350343,1.0
455073,-9.407266042429619,-9.360025301538949,2.0
455092,-15.183931528566712,-15.42425005009585,4.0
455202,-8.641800665593719,-8.564224769013924,2.0
455264,-3.567842861682066,-3.337314312584744,1.0
455325,-1.4813409710145136,-1.3056768549632143,0.0
455382,-4.9839444010762515,-5.2347195723097615,1.0
455477,-4.969887973140411,-4.966236739895227,1.0
455479,-6.2995723285035226,-5.979135175729519,1.0
455730,-1.7850568292146498,-1.4919096317320706,0.0
455796,-1.4813409710145136,-1.3045161806104575,0.0
455849,-1.7850568292146498,-1.7679826780616332,0.0
455857,-1.4813409710145136,-1.3393244300123688,0.0
456014,-40.14058233097225,-39.78823053289195,18.0
456127,-4.822215411216014,-4.001636951125797,0.0
456173,-27.10363080302142,-27.709703484102445,10.0
456200,-13.028614035356147,-13.468742647190156,3.0
456327,-38.64049461206671,-38.908622965124565,12.0
456329,-34.80109288170971,-35.25094272517042,12.0
456527,-5.5627224740657715,-5.642703778181785,1.0
456564,-11.73268735010968,-12.269398047829453,3.0
456574,-6.481518849729413,-6.654047436646762,1.0
456694,-8.591423003631101,-8.293432230083344,2.0
456752,-13.266523030277723,-13.76971916345441,3.0
456870,-105.57583746157,-101.58113760703607,53.0
457209,-5.223745493858919,-5.155758047594416,1.0
457265,-25.619998040312485,-25.365743218605196,8.0
457316,-15.107731831374382,-14.485327385637447,4.0
457372,-9.472678037736255,-9.943265525180973,2.0
457559,-53.01388792579419,-54.03576052050176,21.0
457608,-21.283698459625548,-21.220084220444395,7.0
457676,-22.790190619118658,-22.31193979950921,6.0
457736,-47.29214832310067,-47.17112897683948,13.0
457932,-38.81822000480793,-38.07751285179555,15.0
458013,-8.530663503569032,-8.723158964023563,2.0
458138,-15.462982919881807,-15.872179316777673,4.0
458162,-22.170096556711922,-21.5756575526142,5.0
458210,-1.177625112814377,-1.002320703783416,0.0
458332,-0.9338464344745899,-0.8982676571914396,0.0
458415,-25.232735961425874,-25.634429876812273,6.0
458557,-5.096964052834575,-5.054095062582006,1.0
458582,-58.06985838715433,-59.27987537199754,23.0
458791,-5.008759888341535,-5.072915080166058,1.0
458918,-86.699677620562,-84.53977767540314,41.0
458941,-15.619358082452448,-15.774633502383876,4.0
459259,-21.430896426781434,-20.29808322296456,6.0
459331,-36.74201990301137,-37.1315251757871,14.0
459538,-28.575191813224645,-26.510844889606982,9.0
459645,-11.70477126006367,-11.877065772964833,3.0
459727,-6.644510560416832,-5.5261860158678715,0.0
459808,-12.618263343752732,-12.899034236680487,3.0
459862,-46.340776273796216,-45.57474903427173,19.0
459869,-24.458790767200735,-24.67857343122312,8.0
459983,-13.140473344276499,-13.93652149253456,3.0
460010,-0.8739092546142408,-0.9777781076061114,0.0
460230,-4.95994270099938,-5.2142827045210955,1.0
460248,-15.982353880240163,-15.288417555132112,3.0
460530,-2.3924885456149223,-2.2392268377989697,0.0
460544,-15.241607743671315,-15.297791279623816,4.0
460631,-5.022227053339197,-4.807791036974749,1.0
460755,-12.471467177576764,-11.936652921827482,3.0
460790,-27.735791680438275,-25.650455692896585,7.0
460873,-44.612390517096706,-42.8908077164916,16.0
460928,-17.267477775066823,-15.083970308788569,1.0
461035,-88.36794619081056,-85.59631291332231,49.0
461063,-49.93514401796904,-50.22330162834269,24.0
461113,-8.840113839757016,-8.635977338869685,2.0
461266,-16.39418053852323,-16.680711322098407,4.0
461325,-17.805285124327348,-18.52663865277802,5.0
461380,-1.177625112814377,-1.4022397143965533,0.0
461506,-10.259030437500787,-10.879087568736924,2.0
461524,-9.572853478349176,-8.804828371184342,2.0
461530,-40.65526492214987,-38.914407119791115,15.0
461614,-11.651941443832463,-11.923009364548491,3.0
461645,-19.003795578293282,-19.790492480943264,4.0
461825,-21.871246703759997,-16.945037256533332,4.0
462088,-8.6057316800827,-9.33334997486875,2.0
462166,-24.274176118519144,-24.422698876720446,8.0
462179,-14.835846950956492,-14.00905212181889,3.0
462221,-0.567021560651568,-0.5186146129293054,0.0
462485,-5.642244799934509,-5.246229177104738,1.0
462500,-18.63376109198077,-18.79159634039835,5.0
462538,-38.309865896795785,-38.81677760341504,18.0
462823,-17.118711099280933,-16.64870442346334,5.0
462989,-14.547163959309941,-14.582287376084896,4.0
463136,-6.749965035182751,-6.365828422497957,1.0
463309,-5.166806559531404,-5.732731949639593,1.0
463316,-46.944240141205256,-47.09393569335943,21.0
463328,-2.088772687414786,-1.978678175402111,0.0
463330,-0.9258539543881119,-0.9081831914631832,0.0
463430,-36.655241871315816,-37.25554045312308,13.0
463660,-0.5701933964141045,-0.7165083134507045,0.0
464067,-15.88381100456051,-14.423157518818439,3.0
464107,-14.084572497254964,-13.328642595015625,3.0
464447,-140.37710215167866,-133.20235343926416,83.0
464473,-0.266477538213968,-0.4945591252023948,0.0
464562,-5.040734935876955,-5.105303536835412,1.0
464610,-17.07049412603496,-16.646417342673118,5.0
464638,-4.989319647917328,-5.031528047571152,1.0
464811,-2.088772687414786,-1.797203676541889,0.0
464858,-20.129314751844607,-18.15683374467182,5.0
464929,-3.911067836615605,-3.475687247261806,0.0
464934,-8.980222082741468,-8.333993944996546,1.0
465007,-16.756734843360636,-17.434912693952683,4.0
465157,-5.87403929349489,-5.928719542456107,1.0
465373,-93.14589964083339,-90.77621597933644,44.0
465487,-5.050346847219969,-4.913239248693383,1.0
465506,-14.056909419556519,-13.871451585240845,3.0
465517,-5.280014504729605,-5.2338771288309855,1.0
465684,-9.602822124689697,-9.447647970825624,2.0
465791,-0.8739092546142408,-0.8332610150001105,0.0
465831,-21.316693462696676,-20.105083244843872,6.0
466030,-8.69062612590851,-8.566364776432732,2.0
466149,-5.1140432202804496,-4.402076678097476,0.0
466165,-10.825665512922164,-9.937135301225988,2.0
466366,-23.75275195463484,-24.24055943010652,7.0
466499,-18.3810280036531,-18.95602901231205,5.0
466581,-39.990499443832284,-39.115453180851254,16.0
466647,-33.11704407605571,-30.289952182879627,11.0
466805,-3.0527158525535367,-2.883948536908153,0.0
467087,-1.7850568292146498,-1.5745486301979148,0.0
467286,-29.209355776570387,-28.84302274487017,11.0
467337,-5.393603718159168,-5.376815229290785,1.0
467468,-1.4813409710145136,-1.3257184064657923,0.0
467546,-4.927231030884438,-4.956250832651767,1.0
467579,-22.771667337456854,-23.137544772646468,7.0
467590,-111.15976814612858,-112.53485683963115,54.0
467802,-10.281313452608046,-9.853527804957485,2.0
467825,-4.860659311920478,-4.981524190389728,1.0
467955,-23.70353435089537,-23.721038945883993,6.0
467966,-15.76979097617346,-15.328047271123573,4.0
468081,-6.446098654390907,-6.148688906388331,1.0
468177,-8.568146689084267,-8.674478476285614,2.0
468181,-5.016683637196786,-5.121002748144718,1.0
468199,-4.936119141656627,-6.5397273353160665,1.0
468389,-4.987904931177552,-5.093305346016242,1.0
468507,-11.256991599987591,-10.766223704179298,2.0
468855,-22.21935911233491,-21.363108608824433,4.0
469012,-23.848578360910196,-23.654383260760238,7.0
469108,-17.728952299510553,-17.61541702632809,5.0
469280,-1.4813409710145136,-1.2944121567105957,0.0
