user_id,ll_personalized_poisson,ll_experimental_1_hawkes,test_purchases,ll_user_scale_hawkes
327002,-1.5761979168245337,-1.4407830172952178,0.0,-1.1444600211997062
327455,-15.632828265306866,-15.298805031002532,4.0,-15.8148978753505
327513,-5.0391425226118605,-5.236825730316057,1.0,-6.045449836754736
327706,-32.66597856662885,-33.412718997831334,13.0,-33.42452356171909
327940,-6.310752238212968,-5.235712099672754,0.0,-0.0249061292445296
327963,-37.277813186413454,-35.33206225473459,14.0,-35.49416819586392
328038,-30.94457293840539,-28.90138656293464,10.0,-29.497372775444003
328124,-21.16904020193272,-21.40455925840296,7.0,-21.416314137629115
328127,-15.756059619314527,-15.77069081213844,4.0,-15.986746462127442
328189,-5.277973242871076,-5.373896593474332,1.0,-5.222972838053218
328252,-14.800700820960042,-15.35424305027564,3.0,-16.2074808739319
328265,-28.71677520394391,-27.43767883139856,9.0,-28.101360759523896
328291,-25.4883452111381,-25.583003164304223,9.0,-26.28865050164218
328359,-28.486472247575133,-28.74452556398912,9.0,-28.523450544776583
328372,-25.892000345214537,-25.27971781447137,5.0,-26.34347960821471
328592,-25.235770279793226,-24.913519034837257,8.0,-25.052076993951488
328630,-12.270667912134549,-11.90909840995204,3.0,-12.029463178911495
328675,-15.76147153510127,-15.693226457772823,4.0,-16.0567317819806
328680,-41.32709342776381,-37.416035239488,14.0,-38.005879526829226
329043,-11.59276761196063,-11.60400278880457,3.0,-11.53951525242246
329134,-35.09442281778368,-34.54562429868515,11.0,-36.522464224097575
329212,-10.33581396776171,-10.04399774106522,2.0,-9.805454014508156
329221,-15.364504379215846,-13.78051968902304,4.0,-13.925064664306465
329282,-50.00446358530827,-49.250432217691866,20.0,-49.73060320898665
329557,-47.45177305097905,-48.83903225413901,17.0,-48.86382025427811
329597,-5.096425746525451,-3.3535711780359043,1.0,-3.2199013332147786
329651,-29.949504273873497,-30.08050418085391,11.0,-30.06634234665314
329695,-3.911067836615605,-3.4695092619726107,0.0,-3.294335054666393
329724,-5.12593126941615,-4.419759652509075,0.0,-4.635982466143847
329791,-72.06174703907757,-70.34546406171465,32.0,-70.54164487060541
329928,-19.868649801755417,-20.046856021077257,6.0,-20.013597929188933
330004,-25.787487325079805,-25.795165868783943,7.0,-25.44601009172804
330119,-8.932176777250264,-8.961105402450771,2.0,-8.836379866746604
330343,-0.266477538213968,-0.4457563179678248,0.0,-0.2277054860564036
330408,-9.081853640486964,-8.936180033345641,2.0,-8.37202523701584
330667,-33.646719632380126,-32.34905404419875,8.0,-35.43297892370061
330697,-4.274840613468237,-3.8253109467704447,0.0,-3.5298831219129223
330707,-5.590441356899551,-6.130115683252347,1.0,-5.953754393517588
330814,-8.648353634075246,-8.523368199240046,2.0,-8.488147747419857
330824,-57.920916253938714,-58.387292207412905,24.0,-58.94669690228564
330984,-3.303636120215332,-3.3314427870163215,0.0,-2.8564871967304435
330990,-30.76261726024642,-31.29930021741977,12.0,-31.135289985682615
331004,-15.875340628235808,-15.6207125892761,4.0,-17.286685177730025
331016,-8.651239173365523,-8.780692524366904,2.0,-8.759022911976317
331043,-5.690105509494671,-5.584599425676907,1.0,-5.605302269093339
331072,-31.556433019668127,-30.809074973581208,10.0,-30.836796254407545
331141,-11.620893974685885,-11.772800470207011,3.0,-11.771951117003852
331253,-5.06992020324961,-5.059581376978546,1.0,-5.085494909308696
331261,-10.901145657155064,-10.47054577870633,2.0,-17.197534036077947
331435,-18.891131794855408,-18.041918458894575,4.0,-19.04928966484856
331485,-3.9888683025793914,-3.354288286123172,0.0,-2.232997851993511
331547,-11.504873359103398,-11.094031475597976,3.0,-11.097098325147996
331637,-5.078382122905173,-5.170438460320669,1.0,-5.167401555848057
331846,-31.83555163999208,-32.16882198674584,10.0,-32.40082671972431
331925,-4.901205981178988,-4.746687930604198,1.0,-4.755777048806202
331941,-22.73823312284666,-22.885568337394123,6.0,-22.94009897161468
332019,-43.13620093881874,-44.15628141088053,15.0,-43.94197466210075
332215,-28.336104032844837,-26.807969344079808,8.0,-27.36491720022688
332276,-5.196850991484872,-5.505016377613118,1.0,-5.476130564073275
332388,-27.755372020941785,-27.97206774173716,10.0,-28.100692048329137
332428,-1.4813409710145136,-1.646599501889367,0.0,-1.6813026027334432
332562,-14.989552905472054,-12.935436166658937,3.0,-13.197082860798766
332574,-35.91564400871486,-35.56030620372842,14.0,-35.4156279073934
332581,-27.029443730843795,-25.68028809623618,7.0,-26.9060233083523
332594,-39.43071053506066,-40.7786124739615,12.0,-40.59463440207477
332820,-12.44351043782104,-12.396120347016357,3.0,-12.383163514038078
332902,-4.987300486920761,-4.39849863299932,1.0,-4.255972588245907
332930,-6.1937536161630335,-5.367622614788162,0.0,-4.589291567881956
332935,-24.10029836139421,-24.555248131834603,7.0,-24.51091170209921
332952,-1.177625112814377,-1.2337662348206844,0.0,-0.5894019410893343
332963,-17.5384490198672,-17.21422024211253,5.0,-17.184142238038014
333030,-6.340794702216695,-5.662712455480921,0.0,-4.771290021129916
333431,-49.880548489340974,-48.70810120020925,18.0,-49.72797479769969
333470,-6.399228716827353,-6.172024600785015,1.0,-6.059908974594461
333542,-37.02516938741628,-33.83177377763798,13.0,-34.7208699236099
333544,-8.435856999626008,-8.57487650350557,2.0,-8.613317260729117
333616,-18.532885377385973,-17.385035212426224,5.0,-19.60727029337351
333693,-38.103743728189194,-37.867486629177115,13.0,-38.5601946720233
333706,-8.625808159080137,-7.783145180500017,2.0,-7.785262720537411
333772,-32.08997715672595,-32.045469998181225,12.0,-32.225668180915605
334006,-1.4813409710145136,-1.4658484070447475,0.0,-0.9828898180111656
334082,-0.974151985046002,-0.9402505624631744,0.0,-0.6559065936198708
334130,-15.005344767342288,-15.473562143550264,4.0,-15.656972903145592
334151,-8.503362577521159,-8.690529000916417,2.0,-8.73729646980157
334161,-5.4884698796718965,-4.634761344317396,1.0,-4.783826929820086
334218,-11.536051139097037,-11.611776287214797,3.0,-11.606062446254535
334326,-1.4813409710145136,-1.4657037737442784,0.0,-1.1953072212410938
334370,-29.140868910418508,-29.46656146730854,9.0,-29.33357881269979
334415,-17.901888907989758,-17.879462160896,5.0,-18.09130515465697
334503,-30.95843531731633,-30.85026192240681,12.0,-30.738835199381516
334586,-36.22998426319113,-36.14022655787229,16.0,-36.32062595609433
334819,-5.0244584784860375,-4.6423806228351605,1.0,-4.483673768889788
335096,-64.83764727659636,-51.72112276936024,19.0,-59.19340037890949
335136,-1.7200377793845556,-1.4666538765132515,0.0,-0.6842742551938074
335553,-14.324660908009324,-14.560969281398798,4.0,-14.862500991895718
335589,-13.219461181812989,-12.29094868413246,2.0,-12.603406792053075
335601,-19.083766958354897,-18.61754621671107,5.0,-19.008189396031376
335743,-8.680632945165494,-8.914510452314481,2.0,-8.989139261760723
335767,-8.723287906464233,-8.658142163815906,2.0,-9.034721059943552
335792,-5.0416872355907385,-5.146777997328947,1.0,-5.249336881205493
335805,-13.696794354106045,-13.08827148250187,3.0,-13.169177499447644
336026,-3.911067836615605,-3.4952302411242395,0.0,-2.66651852488255
336096,-0.5701933964141045,-0.8097595025927351,0.0,-0.3428203302940676
336195,-29.185897971798624,-29.356899847484343,11.0,-29.32622203879056
336429,-39.85680960589685,-38.95986661720032,15.0,-38.7475889588144
336525,-32.365061641500205,-33.29117913556947,10.0,-32.895775780921696
336530,-3.911067836615605,-3.3452700553631516,0.0,-2.954550336180134
336603,-5.134758364183412,-5.260449869298529,1.0,-5.244532705308892
336622,-4.9440726080723705,-4.5310429359362026,1.0,-4.596297853433949
336714,-8.907517111554464,-8.93200111986677,2.0,-9.433280841023466
336770,-111.72274585608594,-113.13269892479808,35.0,-114.55745896607324
336854,-7.457337850794151,-6.32909846789914,0.0,-6.880151800785771
337200,-22.573244699733177,-21.435914058553777,7.0,-21.43468581643925
337229,-12.530194446870548,-11.121309205363955,3.0,-10.936970730324106
337452,-36.35981988727049,-37.55550801536482,12.0,-37.28870447281483
337459,-10.729703393039994,-9.031474946116852,2.0,-9.635459872759808
337481,-18.007056863192886,-17.898336614600197,5.0,-18.063386674964647
337620,-14.351696831050932,-14.76269302980872,3.0,-19.329006239576476
337901,-2.4806846859458114,-2.0604041952586405,0.0,-1.965732754075263
337910,-15.37168167756476,-15.536071916596748,4.0,-15.224772362101268
338069,-4.927231030884438,-4.980202203733432,1.0,-4.859529544898004
338076,-1.7850568292146498,-1.5537852341087732,0.0,-1.4564353283937468
338108,-13.411485146852645,-12.955923248925789,3.0,-12.663175194531332
338183,-5.142837589850308,-5.139118103054497,1.0,-5.105416993505263
338185,-44.073700184497966,-42.9860653247343,14.0,-43.74586237998428
338250,-75.00688879904034,-72.7743418454164,32.0,-74.08914779373137
338277,-1.4813409710145136,-1.225293340970848,0.0,-0.6824445374386379
338278,-30.651427509441028,-30.30753562364424,7.0,-30.484511072956675
338291,-10.655447377235962,-10.426404934681514,2.0,-10.179746205119326
338301,-64.40433665451293,-60.582278953142435,10.0,-69.19021262340966
338311,-2.3924885456149223,-2.0295236702236057,0.0,-2.013234667917595
338503,-0.8739092546142408,-0.7866760071302504,0.0,-0.6978053015894438
338545,-17.41701717743029,-17.61460769896165,5.0,-17.881743542033625
338549,-10.095060968442976,-9.81754706472497,2.0,-9.62395999937968
338575,-7.456071716159427,-6.894756557497076,1.0,-6.4829804281331125
338579,-46.86691215191537,-44.20391498539812,13.0,-45.677559189048864
338590,-22.23362571415661,-20.989924660694864,6.0,-21.696570148429537
338607,-20.673304382241792,-21.899360546252407,5.0,-21.745478487621813
338766,-6.739139699967145,-6.236043712606432,1.0,-6.4556712639007
339213,-14.174093129669282,-13.417062016798049,3.0,-12.057128152795386
339352,-11.525810708119325,-11.683130389765951,3.0,-11.7820508357608
339566,-8.55800093577503,-8.668669074748076,2.0,-8.967470299658824
339594,-11.356037099199408,-10.770726304101384,2.0,-10.614697183189822
339753,-16.94859741986413,-14.695444538060553,1.0,-15.714185947081065
339878,-4.931759027042825,-5.112268915650475,1.0,-5.301097763086513
339993,-16.667133881021332,-14.361589258686562,0.0,-15.693299630660286
340081,-8.464272693838483,-7.631323988213791,1.0,-7.4368434525949025
340088,-9.127224381246275,-8.859718738227805,2.0,-9.02552308463512
340263,-26.598521446178157,-23.460369362494188,5.0,-34.67127145352865
340316,-5.8085039954808755,-5.602723787061524,1.0,-5.644096156894124
340321,-8.536022317243946,-9.181598108003836,2.0,-9.28395273199182
340347,-4.991167307448308,-5.190840772104916,1.0,-5.220465689751036
340410,-11.68937512953174,-11.993702861270188,3.0,-12.04192079486661
340463,-5.4296471276162865,-5.006505729275855,0.0,-4.7046058389015215
340590,-12.434089343540323,-12.258308737639474,3.0,-12.347975929022024
340674,-8.410556227129586,-8.629923220567376,2.0,-8.637925638407594
340692,-61.28383263127652,-57.55233471852717,25.0,-58.024167571284025
340868,-8.827948306440977,-8.925913825673222,2.0,-8.821597596609541
340896,-26.53230587806013,-25.820703540448154,8.0,-26.066828116069303
341089,-35.20746800584002,-36.396939237914665,11.0,-36.95607681582772
341234,-9.802789247075935,-9.138414239956411,1.0,-9.85340224819396
341301,-32.22761916340281,-31.889997939754515,12.0,-32.03470644127815
341506,-9.65650081530807,-9.354594191906877,2.0,-9.59324929998288
341796,-3.303636120215332,-2.767235098642907,0.0,-0.0383192407969975
341922,-35.770124401936584,-36.88546518812945,11.0,-37.92649234299606
341992,-1.5761979168245337,-1.3621043327720213,0.0,-1.354079569000903
342010,-2.3924885456149223,-2.048109647240755,0.0,-1.9681221340849184
342014,-29.219548250442443,-29.451740695263123,7.0,-31.338681775004417
342025,-14.37817737539901,-14.605755000131545,4.0,-14.610310262459826
342273,-8.488479059502652,-8.555271562995552,2.0,-8.547340741615958
342284,-29.140120985263927,-29.0957913787415,9.0,-29.154444765245895
342358,-9.280932004952303,-9.219736877557796,2.0,-9.151799781734614
342390,-20.245726205247337,-20.03143369756262,6.0,-20.143971017240094
342454,-17.04468004919073,-16.89071160044925,5.0,-17.240732208188223
342507,-15.645358273928515,-16.345535697074073,4.0,-16.47321237720609
342531,-11.95441365353754,-12.220700913364375,3.0,-12.999255015816376
342541,-4.923906394020404,-5.0824347372376,1.0,-5.233871563604351
342580,-11.731149742770112,-12.10714503757889,3.0,-12.44530608224706
342597,-10.227199262656193,-9.916310129107416,2.0,-10.168907510190865
342649,-22.13842859689715,-23.1408882476732,5.0,-23.296983424959404
342679,-2.112854434721388,-1.8417098459260657,0.0,-1.6343886003098718
342886,-5.352662781490464,-5.376494578525816,1.0,-5.337521961772474
343042,-17.862749749935244,-17.90888544860297,5.0,-18.118349981516378
343135,-46.47256903537488,-44.2578857757844,13.0,-44.08287871948562
343195,-22.747964231195805,-22.50569573497028,6.0,-22.413125490302427
343238,-66.42593356657058,-63.374796423611,32.0,-63.69771298591624
343344,-3.607351978415468,-3.0096765635600944,0.0,-3.0649061791285748
343414,-22.702389507975223,-22.35722291997473,7.0,-22.394096285139796
343662,-79.5646321748306,-75.39881560772066,40.0,-76.65363014628305
343678,-17.922203574834146,-17.980700859933535,5.0,-17.42578040152582
343785,-41.08429117404101,-40.92909535889043,15.0,-40.80437018833289
343796,-29.369873654471437,-28.711777952722368,7.0,-29.072883713917857
343822,-1.4813409710145136,-1.250930842660694,0.0,-1.1478216513451198
343987,-41.92273785893518,-32.80289756445089,7.0,-33.909995677623314
344018,-36.5991187281759,-36.79441261102403,15.0,-36.65137831151824
344140,-1.2054698242894015,-1.0046739874432429,0.0,-0.8651840111311943
344149,-25.420546314142957,-24.44764173191449,7.0,-25.41470917294161
344152,-14.257265216472131,-14.337480760236822,4.0,-14.275599461402168
344375,-6.439775386085863,-6.146979508313807,1.0,-6.132676124899163
344456,-10.893544579247264,-9.625956281801669,1.0,-9.815448150014236
344505,-28.89204371450135,-24.08579390813904,7.0,-25.34832355260521
344556,-5.9311775902395905,-5.993262011741695,1.0,-5.8133933558889215
344643,-32.772316601938364,-32.09747293291565,12.0,-32.01468023049264
344655,-40.69320976440544,-41.13046794752206,16.0,-41.14927319457992
344680,-5.066881041768685,-4.10565089302885,1.0,-4.078005305121622
344731,-28.46031356848814,-28.264216268970095,10.0,-28.388476718482504
344766,-5.447123904961601,-5.363322041803099,1.0,-5.270304910102527
344918,-36.07444525551662,-33.18405177576645,8.0,-34.03588384342199
344959,-3.303636120215332,-3.129677721572228,0.0,-2.1347398883773967
345161,-5.915628539053188,-5.986088477513312,1.0,-5.612644633211356
345388,-20.612192768650996,-19.523020916668003,4.0,-19.143449288514525
345390,-8.678538006183492,-8.043539780348052,1.0,-8.422106304185425
345472,-14.67374087990236,-15.15667802758048,3.0,-24.57590166425808
345807,-13.759804380627394,-14.29216905317756,3.0,-14.70338066834201
345908,-1.1300816935465536,-1.162529564740416,0.0,-0.9169606530093848
345950,-4.9791700905721905,-5.144313606231634,1.0,-5.212363537930883
346058,-14.670103892712149,-14.066338378990666,3.0,-14.96555923175033
346099,-1.177625112814377,-1.053778891057996,0.0,-1.0304613502557365
346138,-5.415254958047019,-5.529945483342298,1.0,-5.580221513441686
346162,-3.303636120215332,-2.8908572918288895,0.0,-2.630664010437549
346176,-28.175402564365136,-28.592770711532403,9.0,-28.663099821988595
346291,-27.9473540164665,-26.006516559424313,8.0,-26.48086939396337
346295,-34.09201813079223,-33.996033028039996,14.0,-34.07439890315002
346349,-5.173208448746861,-5.282352044386294,1.0,-5.253685913717025
346368,-8.522415643186728,-8.390046017673013,2.0,-8.393533039463826
346373,-26.276850694747388,-25.132408682124037,9.0,-25.088287340425044
346501,-36.187780905934126,-36.78749126906787,14.0,-37.26900234986351
346661,-19.24130514868141,-19.147348032855643,5.0,-19.311669435223752
346708,-37.61981832881637,-36.10638656630251,11.0,-35.93670763947807
346731,-2.696204403815059,-2.432972375917978,0.0,-1.610820320152985
346819,-26.40837330995137,-27.44401499687192,8.0,-27.633809823363272
346861,-1.177625112814377,-1.1356821645250768,0.0,-0.4574146527667052
346913,-9.090016449761018,-9.54413591646836,2.0,-13.062291300688637
347012,-8.70395048914077,-9.110929111009108,2.0,-9.540846255694936
347214,-3.607351978415468,-3.1612108092616764,0.0,-3.148157931473803
347330,-14.27611551980777,-13.455901832247928,3.0,-13.861732537838954
347474,-5.455539105971746,-5.8442081731314115,1.0,-5.946376039337957
347504,-32.3404010213734,-32.5640839770963,14.0,-32.56309073944381
347568,-58.13334171234762,-47.19354818162439,13.0,-48.543056298577255
347637,-62.971331853903344,-61.64780063511363,25.0,-61.16582070346831
347658,-25.628002151397073,-26.12254028701483,7.0,-26.386724223148992
347893,-6.6945591896950605,-6.62880581755866,1.0,-6.5194018872241255
347900,-59.37370997303984,-60.253040502759575,26.0,-60.170452981041066
347986,-18.378976840061075,-18.03287331308604,5.0,-18.07934811633316
348350,-12.462363245845458,-12.969919206895764,3.0,-12.977717214747331
348351,-7.87957870890896,-7.249041649044661,1.0,-6.944984172129137
348366,-18.001475413306924,-18.05979990072612,5.0,-18.456151231453816
348423,-29.4186454645659,-29.906400742935556,11.0,-29.89320105498296
348492,-23.470935396312747,-23.178451306762103,8.0,-23.177249486463214
348614,-41.92654294359629,-41.89889014670287,8.0,-43.05904908528991
348616,-14.264336696641282,-13.85238779432762,4.0,-13.61645880846328
348693,-9.237645126191246,-9.6826700563442,2.0,-9.831201072338317
348812,-2.088772687414786,-1.9250219333354224,0.0,-0.5241654787157577
348865,-23.86367302061076,-21.66419462524782,5.0,-23.500370411548374
348917,-4.934491975002863,-5.229306144491943,1.0,-5.316280914223087
348918,-30.224906014264537,-30.64678520970856,9.0,-31.106322984104597
348926,-29.424326220640832,-27.57752592143344,8.0,-27.626334045033193
348971,-3.607351978415468,-3.0101220920345906,0.0,-3.4594246271863707
349127,-71.8030843342551,-70.70684292075818,29.0,-69.85595638868789
349179,-14.785662220012052,-14.620216287056351,4.0,-14.578042519748433
349289,-15.243430041540304,-14.817656158418336,4.0,-15.38418989453159
349583,-21.872880829268365,-17.750452933189976,4.0,-19.64261726192114
349587,-33.905515242323496,-32.775780412309736,10.0,-32.77485849840686
349631,-28.44899497018532,-29.669643040430717,10.0,-29.77106425750434
349647,-8.54009497738947,-8.669859091133105,2.0,-8.708356905528317
349730,-8.107014643018527,-7.963150811712243,2.0,-7.9756000592224305
349734,-14.193868722424636,-13.135968758588726,3.0,-14.428208034716066
349749,-18.07714141508683,-17.76749790512611,5.0,-17.747858390816166
349890,-23.251952213184772,-22.769447139281503,6.0,-22.99409268378332
350101,-1.7850568292146498,-1.6492708039825883,0.0,-1.5264552164424334
350126,-9.204443463441963,-9.394790765674555,2.0,-9.424138590455474
350187,-8.773220992935354,-8.772467023676942,2.0,-9.125972695520645
350337,-177.4862536935613,-177.6974018343144,100.0,-173.61929652464667
350639,-5.733362985816423,-5.69087386198051,0.0,-6.091835485010117
350692,-15.819040449838306,-15.62415266357578,4.0,-15.87053430487231
350718,-11.8029516793167,-11.8562534475897,3.0,-11.898645442276337
350798,-66.32955541451408,-65.54988464363598,28.0,-64.98869511261326
350854,-48.15362944223209,-47.215084139393824,14.0,-47.18092514167054
350983,-11.495936874355287,-11.943636075781376,3.0,-12.157110422399343
351039,-10.833176072737466,-10.515476829876496,2.0,-10.998273415438314
351053,-11.713031214969549,-12.232381370684005,3.0,-12.108231381146188
351112,-24.093335835278783,-23.03468082178288,6.0,-23.990268603968875
351204,-9.498959854881743,-9.726898496752266,2.0,-10.153576317930778
351286,-38.15071929800169,-38.20329382937248,15.0,-38.24029356436749
351313,-4.94294944482254,-5.1667761042286,1.0,-5.278492761989107
351335,-21.24362034603466,-20.440414102393248,7.0,-20.578380550627713
351443,-13.039763406598198,-11.509367347146227,3.0,-11.794744794032054
351542,-5.0775714784285135,-5.090386062691008,1.0,-5.1987102782137145
351624,-16.20913258424497,-16.833942821455434,4.0,-16.889877775151877
351682,-49.77931230196223,-49.504870456341955,17.0,-49.380280626191976
351700,-35.41890204992913,-35.948407879168585,12.0,-35.564782263190814
351712,-8.586613349513598,-8.84037649519651,2.0,-8.917463312790442
351770,-8.605934386839255,-8.748018181586948,2.0,-8.852151127557542
351858,-107.16577222564727,-87.05613186553245,26.0,-89.66005765987903
351883,-2.3924885456149223,-2.606156656501757,0.0,-2.2694489880656157
351886,-43.68706389981708,-42.51505666457309,17.0,-43.17622089215717
351915,-2.088772687414786,-1.725682178163293,0.0,-1.4296607889639288
352170,-40.72461084545701,-38.218625569314845,11.0,-38.4543761089096
352307,-90.88774956849578,-91.64175500092108,41.0,-90.45745198228964
352308,-16.647133540807083,-16.821830102504606,5.0,-16.84466405504897
352539,-7.462101149361941,-7.029690737271533,1.0,-6.8521301683009845
352574,-5.12593126941615,-4.471625402064679,0.0,-4.524897896859676
352717,-0.8902935406937332,-0.9154189949946976,0.0,-0.797766512085061
352721,-2.088772687414786,-1.7433263245271908,0.0,-1.7971118695966866
352836,-3.303636120215332,-2.828365749391058,0.0,-2.512836510361651
352963,-9.342676651119389,-9.48334901399647,2.0,-9.5181240702985
352999,-5.191352690689291,-5.2231732640570785,1.0,-5.1096979007737655
353043,-12.266977200930976,-12.403131262364957,3.0,-12.092269617413129
353414,-31.803428281105635,-31.134617187222656,7.0,-31.30068244207439
353433,-17.238835307826147,-17.46767677042363,5.0,-17.484124359851126
353533,-1.6592209734569363,-2.091111116638289,0.0,-1.7203839049554923
353553,-47.72541213523253,-35.68806676954594,9.0,-37.64205655475797
353591,-15.543711447546482,-15.583359587244855,4.0,-16.008191582980096
353594,-11.060294059519556,-10.742193382508647,2.0,-10.609793115103836
353664,-114.9418963189911,-104.76709659459102,64.0,-103.02488749374967
353668,-9.084066550813858,-9.380941073806875,2.0,-9.753957631615492
353719,-12.626564713549127,-12.661312970550515,3.0,-12.796806270238488
353761,-20.55640194405598,-20.591064058092293,5.0,-20.599056837948172
353811,-20.235025641568427,-18.60196544884221,4.0,-19.3783041024449
353889,-26.30399180388112,-24.262970662981232,5.0,-22.770133625831885
353905,-49.983331326489214,-48.926028586276225,24.0,-48.715709787791106
353943,-29.441760922532225,-28.768372091810853,9.0,-28.75016723896439
353961,-30.15109498646791,-28.582985466319155,8.0,-29.368534021979908
354040,-5.6335111829887925,-5.512709512263699,1.0,-5.464781542177243
354196,-39.872696011051175,-39.56719630783629,16.0,-39.50653783400307
354228,-1.177625112814377,-0.9850079888070392,0.0,-0.4676077704163331
354404,-14.674197647995763,-14.85362941071114,4.0,-14.85289927372405
354426,-87.58263361126632,-88.92533302235272,54.0,-87.93454076649661
354471,-26.989699665286793,-25.712393648549284,7.0,-25.939668495565417
354478,-23.319336413494792,-22.94396582532394,7.0,-23.000990187408572
354619,-34.79368527449076,-31.486897485304453,10.0,-31.525271334698015
354970,-12.283472466396937,-12.290400334481031,3.0,-12.660506281523904
354990,-32.16490948595346,-32.63969654644769,12.0,-32.58918698726693
355027,-5.052845898334015,-5.222142657763426,1.0,-5.27335905590253
355037,-43.46394330338971,-38.61352836139873,7.0,-38.617130093144546
355052,-34.35705507062592,-33.53591550331941,13.0,-33.689362955956305
355064,-11.93903101482294,-9.57228237466328,3.0,-9.338646179544677
355262,-4.675856632444711,-3.951517433034921,0.0,-4.301968633033999
355363,-12.14617905309015,-12.271250092484827,3.0,-12.33800973933603
355377,-15.129043821051244,-14.927060964538724,4.0,-15.04721490348076
355455,-16.155247561217315,-16.20539055259836,4.0,-16.64030562910221
355586,-5.051948929814903,-5.810233490422816,1.0,-5.751436105641763
355587,-30.44550914818247,-30.528021593349955,10.0,-30.038934066411574
355651,-18.954041715536853,-19.504447008789057,6.0,-19.469429566981123
355672,-20.005666589707285,-18.002220541484068,2.0,-16.754433530536375
355783,-5.483108766235657,-5.10553331876531,1.0,-5.07260126835206
355795,-25.242990970031144,-20.359905808755578,6.0,-20.92876005637526
355981,-26.775902303579365,-27.257634031087544,8.0,-27.29368103473291
356031,-9.43424954119443,-9.793233156453338,2.0,-9.848256761345851
356070,-27.50701436015264,-27.462793410832397,9.0,-27.791734897511475
356184,-1.7850568292146498,-1.6833368245471034,0.0,-1.021011882833878
356278,-32.72596421868738,-28.07600833838193,6.0,-33.32083273214944
356347,-6.760274196260275,-6.519126238616728,1.0,-5.9785985980530825
356385,-19.246138497996995,-19.70048192395659,6.0,-19.728889793802455
356477,-6.340794702216695,-5.387487278356971,0.0,-4.946443041451763
356488,-2.3924885456149223,-2.2140967168558205,0.0,-2.293702727883807
356630,-16.987814712942836,-17.090403406114422,5.0,-17.07871865017161
356712,-1.7850568292146498,-1.5123787061015272,0.0,-1.5231513799697218
356730,-14.60761045825306,-14.66242483703988,4.0,-14.526513131228894
356861,-17.62447449841672,-17.0791914609882,5.0,-17.4153114659537
357042,-14.202030801757738,-14.566080048404467,3.0,-15.122269117185336
357090,-40.61722680200593,-40.26027320495474,16.0,-39.84646724247948
357173,-26.505690177998726,-24.366848855753737,5.0,-24.64861251804332
357273,-54.95831760881378,-54.73895290889338,24.0,-55.01055132691989
357322,-1.7850568292146498,-1.5531728415113952,0.0,-1.5079006095859944
357375,-112.40785369349696,-114.07632138127695,38.0,-115.17348505196804
357582,-28.46051108326436,-25.94297266449032,7.0,-27.448125618698345
357595,-73.35401555050981,-73.14911021985372,50.0,-72.88885087024619
357623,-11.68173636300646,-11.69265512741628,3.0,-11.540002667282884
357837,-14.545600441722485,-14.788796619230336,4.0,-14.769443446822164
357844,-2.9999202620151957,-2.5104712888425644,0.0,-2.483668095362612
357898,-2.220149202171447,-1.8459816184609577,0.0,-1.2403899773969578
357908,-8.542812658995473,-8.888527454442574,2.0,-9.006289356861528
358008,-5.830692926998723,-5.636412392161753,1.0,-5.658665470250894
358066,-1.7850568292146498,-1.655481814887157,0.0,-1.1286606024185797
358123,-9.504798699798853,-8.54680055182445,1.0,-7.928296545282251
358227,-16.920459485246443,-16.85785978430117,4.0,-17.071088734000597
358481,-7.036929188826616,-6.565391125583803,1.0,-6.865634140049579
358771,-29.544431949333116,-29.666031700033308,8.0,-29.597181607967975
358928,-23.282179167539223,-21.18249382188659,7.0,-21.479946090016025
359132,-11.62680800384934,-11.735611130061272,3.0,-11.73737200751469
359211,-2.696204403815059,-3.030966052976519,0.0,-1.925631463489729
359239,-21.897383782698633,-21.7816298456108,7.0,-21.784719054962356
359298,-17.448206607971915,-17.651782654750033,5.0,-17.658967764281062
359378,-3.607351978415468,-3.5235130669492443,0.0,-3.269381959370808
359515,-41.26312282698839,-35.21801021335992,10.0,-39.96210757870628
359583,-11.64370001225807,-10.889989416797905,2.0,-10.82685075491068
359935,-81.7988840053538,-77.80306129194767,39.0,-77.7100395495321
359986,-7.251942276817105,-6.480311399853125,0.0,-6.095030292244474
360181,-22.46569296084939,-22.1869740444406,7.0,-22.27350128867291
360330,-8.731772611388847,-9.148451983301513,2.0,-9.186688580464434
360340,-38.27738072789394,-37.82570303945701,17.0,-37.697336596054434
360413,-4.518499553015877,-4.117617396960849,0.0,-3.411208554798335
360455,-31.759292678519348,-30.87810478701761,10.0,-31.086625089534788
360499,-18.397921692232917,-17.639455379854883,5.0,-17.746917876544863
360562,-35.51919695680997,-35.491746280280495,12.0,-35.40293768246885
360639,-25.98514858986277,-23.93056709098387,4.0,-23.815550258321927
360773,-16.991005691556754,-16.725593529673986,5.0,-16.88884417567537
360791,-1.4813409710145136,-1.419378691174002,0.0,-1.1638511792608837
360809,-10.11698187678747,-9.675266275131165,2.0,-10.137040491613568
360840,-24.319256505073525,-24.27151580715953,8.0,-24.37553926834505
361056,-4.822215411216014,-4.196722036581174,0.0,-4.286147163493984
361240,-6.061906407351035,-6.040114379293161,1.0,-6.083396355857892
361248,-84.63174268933277,-82.68481822597639,60.0,-82.6346667753058
361436,-62.80118118604949,-59.60037783374458,25.0,-59.076021124626095
361446,-11.48482365258756,-11.862410459713525,3.0,-11.864549416747554
