user_id,ll_personalized_poisson,ll_global_scaled_hawkes,ll_user_scale_hawkes,test_purchases
314239,-84.63051147280186,-86.83224920396313,-85.9806004039621,44.0
314353,-5.12593126941615,-4.416244790525462,-3.943941259312509,0.0
314531,-92.04646712405943,-84.51347407554572,-88.42258875218901,32.0
314543,-13.372801365330707,-13.770735450366033,-14.080985842265793,3.0
314561,-6.037078844016559,-5.257852214466497,-5.61488845851896,0.0
314614,-10.165991342165547,-9.61818439370803,-9.309949263028745,2.0
314650,-36.57244738446467,-30.226396197591015,-31.091923029255735,9.0
314662,-8.820653687607534,-8.736613991886372,-8.684615507579554,2.0
314729,-6.862290892495806,-6.710201745019981,-6.435933656057657,1.0
314753,-64.01445631474392,-62.31083571670106,-61.209741780238666,25.0
314786,-5.206020840956019,-4.853507045288283,-4.634572547713594,1.0
314979,-10.288605490368361,-9.996364596913127,-9.319044967928875,2.0
314995,-8.55060762698819,-9.085587629940797,-9.066564372913383,2.0
315012,-18.212379109650875,-18.965902752467983,-19.122844101331655,4.0
315057,-15.32053811954661,-17.089301654338417,-14.433387855268647,3.0
315060,-5.049593214104749,-5.217705637821777,-9.61973614484753,1.0
315073,-44.182645484171346,-44.780550945843736,-44.65615699646353,19.0
315247,-0.8739092546142408,-0.7192254786460106,-0.3688520085609389,0.0
315311,-46.45557647218638,-46.03084998914178,-49.25354175140371,12.0
315335,-3.303636120215332,-2.7131248318149583,-2.5255056432957588,0.0
315452,-24.652174867961225,-22.89641531487537,-20.20581554315587,4.0
315688,-45.57685788296801,-42.979859357311845,-44.42885352553024,16.0
315740,-12.567713365376969,-12.83790139514527,-13.423827647412358,3.0
315843,-2.088772687414786,-2.0550174915889525,-1.6551393782290693,0.0
315869,-40.75746236173338,-40.46887746068559,-40.452706966558964,16.0
316008,-0.8739092546142408,-0.8078666138096009,-0.09456349695282283,0.0
316061,-52.06866249104185,-51.98570002924084,-52.280802186761115,20.0
316082,-25.231418152701988,-25.577937403291674,-25.890861193252658,8.0
316102,-11.727526429805636,-10.253158555502106,-11.12079642798954,1.0
316254,-4.9785779849953435,-5.3980083979675095,-5.43361579707913,1.0
316277,-38.64831679173396,-39.94053790184239,-43.63742028485642,12.0
316293,-37.95282671889341,-35.296007419894956,-41.80102737822483,10.0
316295,-5.607619699487221,-4.210464303794723,-4.157627032686909,1.0
316415,-6.324844755878448,-5.93609586011994,-5.993783144748955,1.0
316444,-82.39224599078396,-76.55105112488059,-79.37011405230699,28.0
316532,-15.382069985068695,-13.821250717534328,-13.814364273089918,4.0
316585,-5.488737585655845,-5.341419762448521,-5.215302052896467,1.0
316596,-17.213803575713595,-17.275548814809188,-17.45167315570196,5.0
316739,-11.20845657452091,-10.656440417237334,-10.675814271883993,2.0
316792,-40.06415499841727,-40.303482175373,-40.482799108332095,15.0
316802,-24.611193252079165,-24.006793608289534,-24.503237090902886,6.0
316810,-5.435975075179094,-5.453028210360832,-5.316962284324712,1.0
316938,-14.290182936041685,-14.126870686510323,-14.078985552110389,4.0
316944,-0.5701933964141045,-0.5118328709203962,-0.3627955480406524,0.0
317015,-20.116610229984385,-18.9779368761032,-19.001256957264015,5.0
317062,-25.62782368400981,-24.91324250685343,-25.33860454878884,8.0
317118,-41.94294986979211,-41.95062352198741,-41.99742696348213,16.0
317294,-10.573030461029672,-10.170087847165629,-10.445230604495533,2.0
317344,-2.123281351043718,-1.8196784389105718,-1.4134338944096134,0.0
317359,-20.73105634161703,-19.644511008299588,-19.681505016971908,5.0
317399,-7.26376904845683,-6.644101401683942,-5.81722864525722,1.0
317413,-30.478306619948576,-18.758732509988665,-18.830064916496816,6.0
317684,-7.251942276817105,-6.0069520064058946,-6.252155643473696,0.0
317701,-4.608472878852592,-4.559412011010697,-4.5510922671959415,1.0
317861,-18.92069675118304,-19.298809929829467,-19.379339650134543,5.0
317938,-5.191352690689291,-5.184223845632608,-5.026309416370338,1.0
317992,-1.9901586431403693,-1.7059228303466356,-1.7798290930165208,0.0
318002,-2.3924885456149223,-1.9781816649586492,-1.7741620492529113,0.0
318120,-16.98660986998554,-17.458964078153123,-17.31391626341922,4.0
318217,-36.30003622526364,-36.1276158043075,-36.11288828005147,14.0
318267,-35.9438335687738,-34.32759009623521,-34.69761459542092,11.0
318295,-54.884130909605474,-52.6630504215732,-52.3694409772525,14.0
318375,-32.809842191334404,-32.6672379480146,-32.760581029077905,10.0
318538,-9.256727828179242,-9.038095311561866,-8.969934769808507,2.0
318551,-28.19001669385445,-28.4599211997552,-28.33715114833474,10.0
318587,-27.246648028636873,-28.12638319431203,-27.900855358712818,9.0
318636,-3.303636120215332,-5.159131821492574,-3.8008312538491307,0.0
318704,-0.8824168687148914,-1.1949502856990986,-0.8441994145855565,0.0
318894,-23.34182723014059,-21.94032748123495,-21.861589890801277,6.0
318927,-24.29397627191121,-24.760269804775298,-24.83026608557383,7.0
319060,-13.122293757779005,-12.745583071594497,-12.59790925715934,3.0
319205,-22.8299538799179,-21.464288171801194,-21.526008165119897,6.0
319468,-26.660211517844516,-27.1111415612545,-27.41788803480853,6.0
319507,-13.344048721572417,-13.213091970011982,-13.24335296331612,3.0
319511,-11.319414268309012,-11.66870756712263,-15.397617327094169,2.0
319545,-32.85000276604118,-31.180710833896985,-31.535553311603472,12.0
319605,-4.9270617580641956,-5.3116657472416735,-5.7702252402033825,1.0
319964,-14.311011620456886,-14.268493914929127,-14.25423529167285,4.0
320092,-19.159630848467735,-18.376951536448345,-18.860138598402248,4.0
320159,-1.177625112814377,-1.0411826949397625,-0.7582837605807432,0.0
320373,-2.9999202620151957,-2.5696676905751237,-2.7214807128603935,0.0
320836,-3.911067836615605,-3.2681964288743646,-3.1468921250420148,0.0
321006,-19.75201563677985,-19.05606650033649,-19.011722744827026,5.0
321033,-13.173476574808994,-13.18584829587301,-13.945976877157317,3.0
321038,-24.739993917607926,-25.119853516028368,-25.42033172017924,7.0
321144,-3.93089720104197,-3.2107437642052896,-3.1775444492622955,0.0
321157,-11.494059371458048,-12.380476331511739,-12.438990752366905,3.0
321160,-5.9820616329844265,-5.925129293220915,-5.658088235568788,1.0
321269,-23.889749965598696,-22.7535727324798,-26.001973074854792,5.0
321302,-8.620978367334844,-8.973118464006744,-9.01519995755573,2.0
321325,-12.846118492340239,-13.230720052559697,-13.659796145232379,3.0
321492,-12.660273479998565,-12.330488766556579,-12.601167110711014,3.0
321545,-22.373118467398015,-19.767996939424503,-20.29067753843939,7.0
321568,-38.01345465120656,-38.10628402299024,-38.20215698660833,16.0
321588,-9.636352463544833,-10.08218943337512,-11.058354320100264,2.0
321653,-21.21637792307962,-19.428344602099116,-21.72273204111032,5.0
321690,-3.4617149283133846,-2.8515419737785597,-2.384671253360305,0.0
321717,-60.96050492147981,-59.236096354025086,-60.42844536306417,20.0
321810,-3.303636120215332,-3.6616580295801318,-2.056170648748265,0.0
321815,-5.1090150689784135,-6.021586440389095,-6.195718257952461,1.0
321838,-14.149814712936339,-15.062088090666688,-15.262024709311627,3.0
321867,-70.02889853681528,-44.4027620903258,-46.774621835736305,12.0
321912,-6.538501810000755,-6.283658349460796,-6.421323385539113,1.0
321967,-28.44330836317078,-27.677460235405054,-27.330171931864655,10.0
322079,-38.8635845733349,-39.137657331386414,-39.17418124128454,13.0
322113,-9.557124526377205,-8.68725345880542,-8.535826332307964,2.0
322252,-17.467816140406992,-17.772484690698327,-17.80349674457293,5.0
322385,-19.614939254359626,-19.526854417671146,-19.409689138440086,6.0
322644,-12.37404527432951,-12.239871910260332,-12.203372566912057,3.0
322745,-15.75615746977731,-14.937827907327657,-17.563009424796096,4.0
322781,-9.733732281094793,-8.760136534274572,-9.113689653358378,1.0
322850,-5.141671823912692,-5.253268610588398,-5.063982785729125,1.0
