user_id,ll_personalized_poisson,ll_experimental_1_2_hawkes_hl1,test_purchases
117106,-8.704193691870383,-8.994776242864628,2.0
117208,-21.427433961150527,-19.13501577208896,5.0
117213,-43.13843543848422,-35.79599582047503,10.0
117244,-5.138953130250507,-5.108909032612153,1.0
117246,-12.330630580816086,-12.27901452482907,3.0
117411,-32.69179142872052,-32.79453079755017,11.0
117519,-17.759340772002204,-17.493848698649984,5.0
117597,-12.138863275847251,-12.424290608746215,3.0
117784,-1.4813409710145136,-1.304965377707385,0.0
117785,-2.942730042877013,-2.598976666135328,0.0
117943,-94.46026660939417,-86.08861621723875,26.0
117967,-16.70250635967007,-16.80498734660708,5.0
118041,-11.856980486829466,-11.279018423814962,2.0
118042,-17.915311043057493,-17.789352926716038,5.0
118140,-36.66022169726014,-35.99360183397311,14.0
118233,-23.250681941726878,-23.02596022893948,7.0
118397,-1.7850568292146498,-2.1966035737762,0.0
118461,-60.313481175582346,-56.814547211478136,24.0
118491,-18.012799487296718,-18.249454219418492,4.0
118660,-16.86464394285618,-13.131920168729323,3.0
118678,-14.986119736035956,-14.520100733719913,4.0
118723,-4.939191436379763,-5.034751796044439,1.0
118798,-32.64199984030693,-33.47735534031731,10.0
118801,-9.25253052555277,-9.183010315799105,2.0
118941,-26.275040550416275,-25.100651489788625,7.0
119013,-4.980125260226596,-5.116751408777556,1.0
119214,-12.848950189321801,-12.855611825576252,3.0
119297,-22.70987161150121,-22.04105857733884,6.0
119503,-39.4395301547109,-36.189057244629495,12.0
119510,-33.329312191752365,-32.4477412272472,9.0
119531,-50.056203399856344,-32.44648095410859,10.0
119666,-14.195297125571594,-13.665507478940807,4.0
119748,-2.088772687414786,-1.8941439736368793,0.0
120158,-58.31535142371555,-59.35967385764064,30.0
120238,-22.81924551680781,-23.2543321896014,6.0
120255,-12.231870034473452,-12.484951826802105,3.0
120413,-18.19553858929563,-17.530677212081002,5.0
120491,-6.415224844741269,-6.152969135993095,1.0
120751,-34.25433017256541,-34.25811948896904,11.0
120757,-17.496039058669666,-17.69129454971377,5.0
120797,-17.194789920889676,-17.24309032025148,5.0
120850,-6.6209680714009425,-6.307133149429671,1.0
121059,-9.816591689827373,-10.069909501861684,2.0
121132,-22.66657988321259,-22.390797324658404,7.0
121169,-1.177625112814377,-1.046704545338537,0.0
121381,-19.571380088519163,-19.647399783571732,5.0
121448,-13.121068965676695,-12.788880365975944,3.0
121633,-22.314179709358733,-22.354253188075223,7.0
121784,-17.20880707632908,-17.49368566752262,5.0
121828,-15.263226819976603,-15.050047349707338,3.0
121916,-38.07586131840337,-37.21593660952219,14.0
122089,-10.06030850819217,-9.97137007751561,2.0
122109,-19.067436536258615,-16.309663036868432,5.0
122131,-15.16557003296571,-14.97343140507699,4.0
122217,-146.5874918097913,-143.61351555600461,109.0
122258,-4.746409525851019,-4.174858777459349,0.0
122399,-17.56773410550985,-17.95199629926893,5.0
122595,-0.266477538213968,-0.27659706801701367,0.0
122671,-22.1182005904061,-16.120299703960526,4.0
122704,-27.083515424955696,-24.73419379582564,6.0
122726,-1.4813409710145136,-1.328184440240143,0.0
122786,-18.72675582816924,-18.250671871804027,5.0
122813,-22.859558576918797,-22.72807217726388,7.0
122829,-14.782812837369855,-13.215509471135434,1.0
122849,-12.248990467409495,-11.561268927424132,2.0
122904,-34.16297993548253,-35.37741760082385,10.0
122906,-83.71953548689861,-78.54882159107122,38.0
122928,-28.941521242812218,-29.805291985278316,9.0
122954,-8.589121152386085,-8.489394493456464,2.0
122975,-30.580322457633063,-30.285438013510962,12.0
123052,-13.989767042480757,-13.090112786782255,2.0
123131,-13.760432565553591,-14.555827931958788,3.0
123147,-42.90376115900579,-43.40339246027232,18.0
123283,-43.501019916070994,-44.29970269766277,17.0
123456,-16.078952594727753,-16.19249737418625,4.0
123461,-7.752066967512727,-7.275223452703376,1.0
123582,-2.9999202620151957,-2.586427235317797,0.0
123600,-8.501011138907957,-7.902102879760742,1.0
123602,-13.772410465683947,-14.300715557162087,3.0
123716,-2.8321990775384047,-2.45893820757499,0.0
123754,-5.481354471039787,-5.809703629050527,1.0
123761,-1.177625112814377,-1.0231422696093013,0.0
123780,-9.277607516429054,-9.10358615689579,2.0
124009,-14.969563017128836,-15.024456139864572,4.0
124038,-43.00451000833828,-40.36958440244972,11.0
124335,-37.851952701392726,-35.592868287718765,11.0
124436,-4.9586264455987346,-4.98129195991744,1.0
124585,-22.305481919739584,-22.02378654411099,6.0
124622,-18.76216613423282,-18.625356095613668,5.0
124710,-17.145419519664802,-16.953766490919897,5.0
124887,-14.356600941035689,-14.84806003909977,4.0
125095,-22.08594323597101,-19.94268014784008,2.0
125133,-7.251942276817105,-7.087310575682222,0.0
125228,-1.3056838252134788,-1.2684644521307968,0.0
125305,-3.607351978415468,-4.587840891166718,0.0
125357,-0.8739092546142408,-0.82357525069923,0.0
125470,-14.232644449688653,-14.436808905129391,3.0
125730,-8.212938196703691,-7.579813251664664,1.0
125860,-2.9999202620151957,-2.57450933866614,0.0
125906,-6.476409182699294,-6.136455793212177,1.0
125923,-38.25912663803307,-37.53122103543638,14.0
126106,-52.66522743041863,-53.84024548716192,23.0
126208,-100.61959244521464,-101.97521344950744,81.0
126224,-9.557076552911886,-9.25426454792084,2.0
126247,-5.947624432298755,-5.622172755393225,1.0
126251,-18.617291450621508,-17.619687119389734,5.0
126281,-6.340794702216695,-5.53796336139957,0.0
126318,-6.035581819786859,-6.0435414274023715,1.0
126327,-42.18332246597832,-42.36704975110618,14.0
126398,-46.96103621983274,-39.7663295458184,10.0
126505,-4.915857433456087,-4.763944301149613,1.0
126688,-27.298020993179755,-23.675908577655555,6.0
126971,-37.512295135316116,-36.18625916164242,8.0
127121,-17.38617447178936,-17.742515650197294,4.0
127131,-12.148824808605836,-12.04801027024617,3.0
127231,-12.207605437727455,-11.59154326320378,5.0
127262,-5.022654685786877,-4.818240719536057,1.0
127275,-41.305043943468654,-41.18142442267006,18.0
127350,-5.005422309415565,-4.275352839202533,1.0
127630,-8.733510863677552,-10.010950446555572,2.0
127666,-7.714814970306969,-7.263011224253431,1.0
127708,-2.4265793793005894,-2.1369220229656616,0.0
127782,-26.536241687943903,-26.025631527232502,7.0
127786,-4.8691273830198805,-5.47660756389334,1.0
127962,-165.19033020194914,-169.79224721782026,79.0
128071,-16.762293091084192,-16.07561942716709,5.0
128121,-38.13252132924354,-38.69955343885683,14.0
128717,-11.026529908736439,-10.758337730260568,3.0
128854,-11.744999763521829,-11.230920557028218,3.0
128880,-25.549826715417176,-26.78082613335753,5.0
128956,-35.544618626989376,-32.825126262788515,12.0
129242,-14.29241693458766,-14.158273309504194,4.0
129392,-48.79485011312991,-47.8754056175177,17.0
129449,-7.251942276817105,-6.308069525740306,0.0
129565,-23.07161124167657,-20.050979351539244,5.0
129592,-12.377084279604967,-12.658900109045835,3.0
130032,-12.380978903035235,-12.141254460025221,3.0
130047,-26.245506330864533,-26.606621166375266,8.0
130053,-29.657565972351314,-28.839165444399594,8.0
130112,-9.71334166988648,-9.927228147119106,2.0
130193,-8.50476303725002,-8.246051713786683,2.0
130280,-1.177625112814377,-1.1130854870314673,0.0
130299,-45.81381757747786,-45.678581516063645,19.0
130340,-20.416182541593898,-20.924250024329652,6.0
130451,-2.9999202620151957,-3.054955052763116,0.0
130452,-62.90424926459449,-65.79844374934368,11.0
130486,-34.99877415764448,-33.07708619703074,6.0
130506,-19.80228987422551,-20.30569841669696,5.0
130725,-17.983654891401766,-17.913586969417125,5.0
130813,-5.014170450011537,-5.025225818224096,1.0
130830,-74.39877820905663,-76.18935067849857,23.0
130845,-38.8713357966308,-39.02117796313848,14.0
130895,-12.171703219399163,-12.325232857122051,3.0
130922,-5.03343449066246,-4.932468317151046,1.0
130954,-6.17634932013234,-5.978901131068162,1.0
131019,-42.950542824611624,-42.10640556155147,13.0
131045,-15.237134095047615,-15.578679860770933,4.0
131137,-4.935928541338466,-5.038146592044874,1.0
131146,-43.78925629294523,-44.04925342078308,16.0
131455,-15.54895041951622,-14.647759141999757,4.0
131497,-8.770521567817786,-7.656669375983346,0.0
131535,-90.52275163113913,-91.89843057591,35.0
131618,-12.055766342781615,-11.462445977819172,2.0
131660,-2.6962044038150594,-5.295780788423384,0.0
131767,-25.832769921964793,-24.238684058857338,6.0
131877,-16.626746334128413,-16.79471798948231,5.0
131896,-19.35887436953348,-19.349109503436328,6.0
132027,-9.321218259928072,-8.16074415917064,0.0
132060,-9.263367577024596,-9.42579078687092,2.0
132096,-39.49187316475405,-39.968502163928704,16.0
132159,-4.980892574626054,-5.090316202650626,1.0
132183,-4.822215411216014,-4.191782267069058,0.0
132221,-52.30725397787569,-51.27392827572182,19.0
132255,-1.4813409710145136,-1.6489187270655283,0.0
132257,-16.642633218984,-16.975950713569222,5.0
132343,-50.69166871745219,-48.079103171058684,20.0
132416,-4.936506470905728,-5.80009630823507,1.0
132489,-74.2061961382421,-66.13561969573793,29.0
132634,-39.58002386710832,-39.63413508174018,16.0
132657,-0.5701933964141045,-0.6694546219497308,0.0
132732,-22.68921116977997,-23.093138378030087,7.0
132762,-0.8739092546142408,-0.8547652184310072,0.0
132976,-38.02581215053316,-37.140327984213926,15.0
133017,-30.048442945141918,-25.674549346635164,6.0
133027,-8.654839490430483,-8.525761791386463,2.0
133099,-39.26145636270476,-39.38006785936786,12.0
133171,-56.80012990317742,-56.290514007266914,22.0
133211,-5.005369732719546,-4.743765308740819,1.0
133235,-2.6962044038150594,-2.6721520948017994,0.0
133238,-16.76995498523561,-17.056156190981,4.0
133244,-14.417329451524607,-14.661680790023262,4.0
133370,-9.064559438730274,-9.105020598889162,2.0
133608,-5.591386518489107,-5.807799528833097,1.0
133745,-13.938386542127972,-13.554817611655121,3.0
133766,-34.082527201157966,-31.446211069069257,9.0
133773,-8.684644658946299,-8.653269540149749,2.0
133896,-9.32532440047531,-8.999249324432219,2.0
133930,-38.96561513564522,-38.70539995463259,12.0
134256,-1.177625112814377,-1.072119058509835,0.0
134303,-53.421597642267606,-52.193112622178184,19.0
134377,-49.78953874100557,-51.73208874476478,13.0
134385,-2.9999202620151957,-2.6758053140547724,0.0
134391,-1.177625112814377,-1.0607752291532215,0.0
134511,-18.380379269469614,-18.779645212779958,5.0
134646,-17.22386211948518,-16.5044971461961,4.0
134826,-12.228360860177734,-11.792997791721689,3.0
134944,-19.75896499545379,-19.92702783415998,6.0
134957,-28.42487042779746,-25.890461605975442,7.0
134990,-20.000221824967404,-19.449366839169762,5.0
134995,-18.188072230750926,-18.653879892619855,5.0
135178,-247.5073751004657,-241.55854204801426,180.0
135308,-11.5847880011501,-11.489367618945934,3.0
135370,-34.3949360544173,-31.406942730134357,9.0
135466,-88.12985741620064,-84.04174328999797,31.0
135484,-23.115052779115647,-21.764144809339886,3.0
135490,-9.857196621509592,-9.596649366687704,2.0
135532,-1.7850568292146498,-1.7622350410176653,0.0
135545,-5.321622030824074,-5.246079186952791,1.0
135725,-54.428896933958846,-52.49164269898969,15.0
135851,-18.489202616595936,-18.350592066976073,4.0
135853,-13.408510954061997,-11.980154784968912,3.0
135862,-5.322678124396068,-5.239000741540954,1.0
135908,-14.376063815498929,-13.508391902980561,2.0
135962,-5.030729674120529,-5.145591823749339,1.0
136100,-46.61519750865026,-44.62294988188738,19.0
136784,-10.139172308193489,-9.753471088244833,2.0
136832,-5.4160205696484205,-5.522593477366805,1.0
136849,-14.226938249418698,-14.573716269685077,4.0
137137,-11.49933900810312,-11.093072872381175,3.0
137145,-21.617415447186023,-21.411252644187993,6.0
137155,-23.52133013517831,-24.140446994056575,7.0
137163,-18.240794034918565,-17.97501765585672,5.0
137179,-98.45067506249829,-93.8673434056365,42.0
137257,-5.609491238851958,-5.595585217059345,1.0
137330,-24.55308035690919,-23.78343305008897,7.0
137352,-14.297704157403523,-14.420047326956222,4.0
137366,-42.43526218578147,-42.29132329710557,16.0
137547,-6.026986170788829,-5.786929019714651,1.0
137589,-19.48102245478112,-19.904368805487607,5.0
137741,-85.55983972311013,-58.43741313620389,15.0
137755,-21.16293402454125,-18.341519313241644,5.0
137961,-24.502290536743978,-24.63978556940967,8.0
138035,-3.911067836615605,-3.456590471048791,0.0
138157,-12.733834988993745,-12.785733758509833,3.0
138189,-25.93774160242547,-25.818610972820384,8.0
138237,-26.006601948437776,-26.801995447228038,5.0
138391,-12.718827724419558,-11.120704982122014,0.0
138522,-39.66421496115804,-37.759701421402944,10.0
138680,-11.68764635112313,-11.849450487299645,3.0
138703,-13.835257994653338,-13.68870024473598,3.0
138772,-47.26115466334049,-46.7919198880812,19.0
138795,-55.571348942767976,-50.22139733393513,23.0
138843,-20.86759056827174,-21.235848399938853,6.0
138989,-1.7850568292146498,-1.5936615157817484,0.0
139091,-17.322730880019883,-16.97275528344977,4.0
139181,-2.3924885456149223,-2.2207570052954404,0.0
139204,-34.73916080961463,-30.98757932628558,4.0
139289,-28.624077548973663,-27.791367335841016,8.0
139327,-21.37780017297358,-20.93833099810923,7.0
139340,-5.274189847854837,-5.295339637329156,1.0
139410,-26.48702192223232,-27.42118295163536,6.0
139442,-4.987904931177552,-4.742532546169485,1.0
139495,-1.177625112814377,-1.1047385507171814,0.0
139573,-12.111396008019288,-11.017441704594866,0.0
139672,-11.533805593235506,-11.940579761936231,3.0
139681,-0.5701933964141045,-0.5677804827322067,0.0
139704,-5.90493987742922,-6.25121513284412,1.0
139902,-15.21498490798413,-16.05167614392154,4.0
140098,-0.28231682089225363,-0.24237577113342737,0.0
140112,-26.07559957521766,-26.530629985178216,9.0
140320,-48.88119153348176,-48.30553580219318,23.0
140416,-5.014170450011537,-5.058808344913192,1.0
140501,-11.874601021222373,-11.147117460963347,2.0
140630,-6.948226418616968,-5.9808854063037105,0.0
140831,-41.194769412926064,-41.22197801904573,18.0
140866,-40.330144386522996,-40.569893705661556,15.0
140941,-28.42335808355267,-18.891940781792083,5.0
140957,-9.361304248740494,-9.2709061424662,2.0
141086,-2.3924885456149223,-2.3979477759725385,0.0
141316,-61.423620763168124,-61.24972755649184,22.0
141397,-19.140758496975213,-19.165103438907042,5.0
141453,-18.865747264347142,-19.20320162676959,5.0
141507,-38.94077849987441,-38.384584105302146,11.0
141602,-39.75394278984336,-37.391683874469805,12.0
141606,-38.0048803867975,-37.82665813185267,15.0
141637,-5.057039197909869,-4.856092079847689,1.0
141978,-4.518499553015877,-4.414882157239431,0.0
142011,-7.6647423975465525,-7.412298225534188,1.0
142184,-9.017377416627275,-8.63511092496249,2.0
142202,-1.177625112814377,-1.0581465620666226,0.0
142220,-14.126191112481402,-12.686029762842132,3.0
142237,-14.57943722164941,-14.680024115820084,4.0
142318,-4.882137220259793,-5.11259457073684,1.0
142394,-8.63551669698976,-8.890464064519671,2.0
142409,-9.918351417118094,-9.679021045057377,2.0
142435,-24.88334935037854,-25.31576926856715,8.0
142500,-7.4185884658519745,-6.94643665321338,1.0
142515,-21.82698514761722,-21.860729446351133,7.0
142561,-57.2583969989204,-51.5104009764054,10.0
142654,-5.104997587459201,-5.085361636901761,1.0
142667,-45.24986200783675,-42.627590289507566,20.0
142879,-14.455495130336944,-14.530447978306645,4.0
142887,-12.805057896443557,-12.839803493648468,3.0
142891,-5.115002849215627,-5.360439823568443,1.0
142932,-2.7551154038191235,-2.4003973953712476,0.0
142970,-16.10270361338867,-15.65310930050486,4.0
142971,-24.94710830980077,-24.846905081759473,8.0
142997,-3.084886512514975,-2.695152035500267,0.0
143109,-10.440447486183963,-10.401005649310957,2.0
143227,-6.425751993620252,-6.13362414033217,1.0
143339,-51.83463409088485,-52.46794796268252,23.0
143396,-38.480364439797555,-38.27182634778907,14.0
143698,-20.7549562069942,-21.05320860081697,5.0
143715,-25.067288547243646,-24.563284247350555,8.0
143890,-15.460436109623954,-15.657999091048167,4.0
143902,-61.22089849616353,-61.57686010279704,23.0
144025,-15.51733719680702,-15.307073343755391,4.0
144035,-57.20444252466316,-58.887783089812665,29.0
144108,-15.505134364407757,-15.466001755510119,4.0
144152,-47.59121273219251,-48.047782162982124,18.0
144254,-1.4813409710145136,-1.3258894923953115,0.0
144399,-4.99993240509388,-5.082670332942684,1.0
144412,-3.607351978415468,-3.1320557140774863,0.0
144454,-5.761773945044669,-5.742906560831717,1.0
144458,-18.902861759832515,-19.3224914553239,6.0
144572,-109.03377764713048,-98.35462977628201,28.0
144721,-10.760579143594274,-9.386696790083981,2.0
145139,-0.5701933964141045,-0.5460223013691452,0.0
145148,-1.177625112814377,-1.791314585545904,0.0
145195,-5.105752692707659,-5.495124781116234,1.0
145256,-23.34578225140406,-22.93545862758838,7.0
145396,-46.622389476003136,-47.220839248700834,23.0
145537,-9.470120967759915,-9.375893096132824,2.0
145588,-56.88231562245704,-56.5417343927175,16.0
145653,-2.3924885456149223,-2.7593166582748423,0.0
145698,-22.86673900466634,-21.65227074088764,7.0
145745,-144.4075063161892,-145.44556057012684,30.0
145802,-40.012066267579215,-40.006826810688175,15.0
145931,-1.4813409710145136,-3.316255084399649,0.0
146045,-3.1416022316040753,-2.863172555983572,0.0
146141,-11.777516455866806,-12.292701763525612,3.0
146216,-19.208456751160337,-17.50779174778814,4.0
146274,-2.3924885456149223,-2.155986892655298,0.0
146325,-2.088772687414786,-1.867253863683372,0.0
146380,-8.480951002688139,-8.626479353858484,2.0
146394,-13.409528282957329,-13.40175057561881,3.0
146438,-7.980288089310345,-7.8261585110916325,2.0
146441,-14.126379160802134,-14.208378272370597,3.0
146450,-12.597414097347661,-12.91629210715774,3.0
146510,-17.372746112189773,-16.46647969156727,5.0
146664,-34.89974107381918,-35.12640020925136,13.0
146716,-14.714281704663227,-15.237248664821664,4.0
146831,-23.9013880943895,-22.834840744252055,8.0
146855,-26.93719065719415,-26.8221177606299,9.0
147089,-209.92583939028833,-198.7822439175603,118.0
147225,-81.91587949532675,-79.82976206185619,44.0
147230,-12.36006720747947,-12.784984399874597,3.0
147413,-11.44854301143567,-11.911302530544333,2.0
147436,-11.502961233438299,-11.693294099077937,3.0
147480,-8.253452570180203,-7.754678952649423,1.0
147704,-44.465758331661235,-41.907755016305664,16.0
147729,-5.630136614243573,-5.49086866524123,1.0
147751,-2.3924885456149223,-2.5072662985749155,0.0
148123,-60.3753959775988,-60.20187911201137,14.0
148192,-81.61966376545081,-80.97753980774792,41.0
148324,-27.991049562638825,-28.46701000165576,10.0
148434,-16.660956681326606,-16.22300731822374,4.0
148571,-5.1252404826159035,-4.461317798141392,0.0
148674,-13.5851139765499,-14.128275120511063,3.0
148717,-96.45007475058958,-93.95536611117335,31.0
148778,-25.025096224902658,-24.136457709746445,7.0
148780,-8.646816468314919,-8.798791549040038,2.0
148824,-1.177625112814377,-1.2764808621667771,0.0
148888,-12.360666779737178,-11.611150948599139,3.0
149034,-22.111835423270094,-21.094333735270002,4.0
149380,-11.749801330574014,-11.395114484000207,3.0
149435,-26.066533036886828,-25.75307530092043,8.0
149446,-85.60193154404317,-85.3198800339966,18.0
149481,-36.78139476967313,-36.410656589917544,14.0
149640,-8.43066468103507,-8.143741141038983,2.0
149644,-41.5167181454565,-42.72899935241189,9.0
149695,-11.664613407260543,-11.93156824737408,3.0
149771,-149.97646414292186,-150.73492266756753,124.0
149801,-10.621920724088847,-11.24653482779819,2.0
149894,-1.7850568292146498,-1.8990349278971563,0.0
149976,-4.99993240509388,-5.184344662412888,1.0
150017,-2.9999202620151957,-2.6355402975964117,0.0
150117,-40.600639796390965,-39.856760617346445,14.0
150284,-1.8104923012447072,-1.6402794842438932,0.0
150291,-16.79226782786546,-15.724422185943384,3.0
150314,-64.95946144686698,-66.44218537676872,26.0
150482,-46.528017303686624,-47.77960034995853,14.0
150493,-9.145514076921303,-9.502207428704725,2.0
150575,-14.993175955130932,-13.96363379760807,4.0
150606,-13.190055390828627,-13.355538791565378,3.0
150640,-5.733362985816423,-5.273707057950991,0.0
150830,-19.968189600946125,-20.631819069924028,6.0
150931,-6.644510560416832,-5.702269723712443,0.0
150946,-20.851706173062254,-20.837091804460123,5.0
150981,-8.628461132743055,-8.475964290521649,2.0
151032,-28.587611165650962,-27.82040012991989,10.0
151362,-52.98291954319664,-52.44923426976396,21.0
151378,-17.1776217546464,-16.57498708402935,4.0
151435,-1.7850568292146498,-1.8281414567295884,0.0
151518,-4.860659311920478,-5.04190720096641,1.0
151562,-41.77979599375889,-36.4953329462126,1.0
151572,-21.3212082240323,-18.991489091030555,4.0
151597,-4.518499553015877,-4.091020130002237,0.0
151831,-2.098944001181821,-1.82524086822783,0.0
152041,-1.4813409710145136,-1.3729084508234333,0.0
152183,-60.57755054979557,-61.17945694027911,29.0
152275,-18.42205136195775,-18.970157336687112,5.0
152443,-6.563861751401737,-7.0684158940989725,1.0
152613,-9.59359004733949,-9.524774368061145,2.0
152614,-5.196850991484872,-5.363519714823702,1.0
152761,-50.54434104876945,-50.18097972391724,21.0
152782,-60.76737143920733,-55.0908830250507,23.0
152856,-12.367573955952503,-12.765278192803743,3.0
152876,-9.424591205026,-8.111736732429994,2.0
152926,-27.131997119105648,-27.34539415282584,9.0
152927,-27.39104081854985,-28.122269555306897,8.0
153120,-0.266477538213968,-0.276589673639498,0.0
153352,-46.92086230130909,-43.685483542482686,15.0
153427,-11.867448319872048,-11.771842682293501,3.0
153448,-14.812956082401115,-14.147845451957435,4.0
153533,-22.7995566740473,-22.841895519925632,7.0
153539,-1.7850568292146498,-1.6255440310461178,0.0
153745,-68.7353188271783,-69.8859740352294,33.0
153777,-18.507714763791903,-18.710537162701375,5.0
153790,-18.408563451076233,-17.898498053559294,5.0
153956,-62.268268654690075,-56.54084941810802,7.0
153995,-1.4715037827166582,-1.304808843331149,0.0
154032,-41.378484304539924,-40.433410595442794,17.0
154081,-23.16496904410195,-24.33591590097994,5.0
154091,-43.15351363423887,-43.0821599648998,18.0
154096,-35.24986078769937,-34.72388153952725,12.0
154112,-52.24390959067301,-50.58936059257679,17.0
154174,-17.33115864097415,-17.48392355808355,5.0
154177,-11.527057856833213,-11.593894880222898,3.0
154188,-20.306287744097457,-19.94783757930277,6.0
154208,-57.39032370463732,-53.43076020888625,25.0
154218,-22.045451013883625,-22.35992688846931,6.0
154259,-104.80557147311869,-103.85762380860481,70.0
154329,-1.4813409710145136,-1.3663295164721876,0.0
154403,-17.971344536335533,-18.097195296680486,5.0
154540,-58.89782457747081,-54.673853173886734,16.0
154696,-9.200907314141281,-9.208446226901374,2.0
154697,-17.76495011411809,-18.341977081417816,3.0
154705,-21.03594441984231,-21.17262897443303,7.0
154775,-7.054988984136219,-6.679516295119312,1.0
154823,-0.266477538213968,-0.3618956044308947,0.0
154914,-12.064116040998185,-11.976223897508103,3.0
154937,-19.478754186511566,-19.46497702805143,5.0
155048,-23.638856404196645,-23.37806356716906,7.0
155055,-8.75457722425589,-9.430657705558033,2.0
155179,-29.713553926228254,-27.327881413864716,5.0
155218,-21.441099389327135,-21.63827552121567,7.0
155232,-2.1279335603371594,-1.856667666906482,0.0
155245,-46.588851896138934,-46.60959474024836,19.0
155262,-69.04932189392927,-69.72093032631098,34.0
155331,-29.952013537554542,-29.006623911871355,10.0
155364,-31.133403213882126,-29.497861955883614,8.0
155435,-4.932499085689861,-5.104072713272836,1.0
155570,-8.457635804890304,-8.453691629264961,2.0
155708,-5.010387054995299,-5.3475939762426155,1.0
155779,-1.4885543858120807,-1.3195665823821785,0.0
155841,-11.58659076175835,-11.514445969264708,3.0
155932,-78.06604823240035,-78.00645826391712,35.0
155936,-13.563101125152683,-13.27215182037229,3.0
156007,-20.666202778340818,-20.393217740926747,6.0
156021,-20.19578725588473,-19.62617316214785,4.0
156094,-9.358111589909075,-9.042671251268187,2.0
156337,-8.469109072557952,-8.961407631342757,2.0
156376,-0.8739092546142408,-1.3954388683717727,0.0
156381,-1.7850568292146498,-1.5394070286430823,0.0
156398,-30.71563294599314,-29.85824066704316,11.0
156531,-33.360562658455905,-33.295830862710474,13.0
156604,-21.715395678608758,-21.399568526466197,6.0
156616,-14.84520328626186,-15.608797684758127,3.0
156625,-1.7850568292146498,-1.7381820381441264,0.0
156640,-78.1220544840198,-79.54853064063582,16.0
156736,-6.388202544036404,-6.446143209064477,1.0
156983,-9.019449090602864,-8.914166578866132,2.0
157048,-1.177625112814377,-1.1494716285184234,0.0
157211,-37.09852805947152,-36.61487565969071,14.0
157242,-50.66464408409898,-48.48106225987749,22.0
157333,-32.40538393951183,-33.025922757421846,13.0
157381,-60.23400567815058,-61.60780676446796,25.0
157427,-30.687527512502953,-30.396273348802417,9.0
157459,-16.701131739406897,-16.611481225068367,4.0
157489,-11.578182034791801,-11.666043593611796,3.0
157526,-33.697242467049485,-33.89708524735889,13.0
157587,-11.657024997559189,-11.84985740879081,3.0
157617,-2.4473765507577196,-2.205100114835976,0.0
157618,-22.70896291248968,-23.140275042241353,7.0
157682,-9.943307480552207,-9.410227954316657,2.0
157766,-21.209077408703706,-21.672060826999996,6.0
157794,-4.504148902794921,-4.042215418832386,0.0
157864,-0.7251705942276048,-0.9424530947172937,0.0
157938,-22.244447587298048,-22.37625621532864,7.0
158027,-5.274189847854837,-5.146845506477875,1.0
158068,-26.313916162846212,-27.19999144148316,7.0
158388,-26.50218308688495,-25.157202977758903,7.0
158407,-29.719069708076542,-28.397876511274998,8.0
158484,-31.112176369800892,-32.04032543421283,10.0
158544,-32.38269337265937,-29.997182908086558,12.0
158558,-22.521255777991726,-22.940760030130978,6.0
158648,-14.842917030460027,-15.141949251525519,4.0
158905,-0.6250334561147853,-0.941556556402133,0.0
159004,-14.130482546066021,-13.281702013830175,3.0
159024,-16.89090847934312,-16.120248785978426,3.0
159041,-31.68791403451948,-31.270083584491545,11.0
159079,-9.138640392409343,-8.437940064294807,1.0
159092,-25.77693865370602,-26.06250817818906,7.0
159206,-9.358111589909075,-9.605490567656883,2.0
159245,-40.91934380176236,-40.8227764679217,17.0
159334,-28.99462493311203,-28.74917068949619,10.0
159367,-1.177625112814377,-1.511137819866416,0.0
159705,-78.83432911799964,-60.04620023444308,19.0
159728,-21.793376585414393,-21.213385906122426,7.0
159730,-5.5206212455659625,-5.5747543020382,1.0
159731,-17.477140200988874,-17.714448364128582,5.0
159758,-18.687876862435573,-17.48446656362051,3.0
159780,-2.3924885456149223,-2.0832474861956802,0.0
159797,-3.607351978415468,-3.1062868632321106,0.0
159816,-20.15333100358856,-19.6217113629361,5.0
159823,-11.624621916810481,-11.799114283314779,3.0
159872,-1.5438857056296929,-1.5503482052537017,0.0
159884,-11.813893727606454,-11.84023316791342,2.0
159928,-1.177625112814377,-1.2287872049728463,0.0
159962,-11.032109735160942,-10.056622124082772,1.0
160056,-17.991501656929653,-14.905893287320353,4.0
160063,-20.863966925668677,-20.405082860085802,6.0
160091,-18.413004672594443,-17.183062095651348,2.0
160110,-25.45014264768585,-25.943892139988538,8.0
160348,-12.523604931310269,-12.992919566443668,3.0
160548,-18.88956463592411,-18.971063376002895,5.0
160728,-35.47705102622372,-35.68734743702259,13.0
160735,-24.037299406356905,-23.006748747150755,7.0
160764,-16.712838288028447,-16.440004414093163,5.0
160813,-2.3924885456149223,-2.1218485234967135,0.0
161275,-77.10209739457439,-76.48699945875198,31.0
161363,-15.057905769600813,-15.179359346208974,4.0
161443,-13.830560273050164,-13.47274890844789,3.0
161563,-1.4813409710145136,-2.1009445078309037,0.0
161673,-12.00962657386302,-12.208714759102243,3.0
161708,-9.658776790543207,-9.575681702879084,2.0
161799,-5.665559378336784,-5.591098570486486,1.0
161827,-13.870634057291099,-13.503653685946029,3.0
161869,-13.745763929532764,-14.304722184528922,3.0
161897,-23.31808337654037,-23.538176945647297,7.0
162145,-24.97115069348482,-25.124487439779628,7.0
162192,-8.785604912935566,-9.03627189401467,2.0
162243,-9.01270918463387,-10.89991030632623,2.0
