user_id,ll_personalized_poisson,ll_e1,test_purchases,ll_e12
371539,-19.740755473124235,-19.879516868986418,6.0,-19.76653704834737
371573,-1.7850568292146498,-1.4987117140839763,0.0,-1.5703124763333125
371771,-39.06372074549648,-28.74045578080654,8.0,-29.351987626418452
371825,-1.177625112814377,-1.118238453684971,0.0,-1.167390462440817
371839,-46.918376206392345,-47.0515797964834,21.0,-46.84922606774504
371905,-26.082712094310615,-27.938559261516396,7.0,-27.669005867338665
371951,-45.46767508826434,-34.93994051119276,8.0,-36.71945245006117
372088,-38.52646864741975,-38.94921087397452,14.0,-38.94101159982977
372112,-24.659272489526675,-24.84209712484909,7.0,-24.73837541594964
372115,-23.669950331437853,-23.53666570185544,7.0,-23.20848170606485
372134,-1.177625112814377,-1.0820245879668708,0.0,-1.1303379250908128
372219,-8.61828471050599,-8.465098121240647,2.0,-8.42795087989657
372328,-33.39552086447155,-32.9535389597937,12.0,-32.92835246231309
372437,-28.527830234827377,-26.934851466547403,7.0,-27.162450427221035
372503,-25.460838187007777,-24.22680696527535,7.0,-24.49352801468741
372626,-38.22471046091935,-37.84061514382787,13.0,-37.805286061484054
372717,-25.743438229153032,-25.451933374767485,7.0,-25.204300405796573
372748,-5.2128271220326585,-5.293360475959126,1.0,-5.2435665759489645
372775,-34.0822805052191,-31.06801213207766,11.0,-31.296377289312144
372778,-1.5091135505154465,-1.815939800356947,0.0,-1.8861259886053523
372786,-18.624598878586575,-18.70462487820797,5.0,-18.49197940922552
372886,-2.147932654312294,-1.8018318673907865,0.0,-1.8757389449033952
372958,-37.38129194401096,-36.2052351816681,13.0,-36.59172240225017
373129,-12.47754817661435,-12.167408061583895,3.0,-12.195993540533143
373149,-23.81399439366553,-23.298075971396436,6.0,-23.597552816741377
373301,-12.606042389305392,-12.781433757176892,3.0,-12.74619187739791
373546,-29.431811833304085,-29.61525461852996,11.0,-29.583779602435357
373551,-6.636624814650745,-6.2892740588647,1.0,-6.377799284561771
373828,-11.779017512233786,-11.24853297715421,2.0,-11.401419669652388
373844,-16.1026460720875,-15.5971749846401,4.0,-15.799178080895542
374080,-1.4813409710145136,-1.293723797294411,0.0,-1.3401237045752754
374136,-28.047292663303708,-26.908056805797617,8.0,-26.977655860769897
374321,-36.746926414840296,-35.41444072445257,8.0,-34.83767770816963
374490,-13.10170815198171,-12.36333140835775,2.0,-12.570500700414009
374564,-19.703382161311406,-19.56385292604597,5.0,-19.576890612024727
374814,-9.70815615009242,-10.114278626594269,2.0,-10.04210655727076
374964,-5.6335111829887925,-5.892059792771123,1.0,-5.917486464644723
375024,-4.9791700905721905,-5.1588618734341045,1.0,-5.106818336704161
375087,-5.827111771071988,-5.911286716493452,1.0,-5.894361619746534
375168,-39.86543229183767,-38.22116297890294,13.0,-38.90432021720786
375174,-30.081498240437135,-30.0011339365901,11.0,-30.045910185440025
375312,-8.759932226559275,-8.926351514382091,2.0,-8.959899780905259
375375,-56.28537048257271,-56.16782567104487,27.0,-56.27007566192855
375473,-11.482194393348994,-11.656849621306856,3.0,-11.69622073553303
375480,-5.133080292239298,-5.0960763472046615,1.0,-5.075528464810616
375605,-10.440822207187418,-10.127403820968548,2.0,-10.201258134379644
375634,-33.88910626913024,-30.324001732154727,7.0,-31.01714727477354
375647,-22.285809845360493,-20.100706635888756,4.0,-21.126698915900665
375909,-1.4813409710145136,-1.3224057828103286,0.0,-1.3814581670771997
375940,-8.889030353300322,-8.871168326214471,2.0,-8.86867654243835
376078,-28.477229082544554,-24.17163284508408,7.0,-24.084738363698364
376142,-21.41479260015168,-21.23317779143295,7.0,-21.077076048799142
376222,-30.7445825854446,-28.888354139340375,8.0,-29.22134193207976
376393,-143.07732576794575,-83.43082398363016,25.0,-91.59512025325937
376449,-10.167002426357309,-9.82202345857187,2.0,-9.917195550057968
376525,-52.51602247301847,-53.32753403541506,21.0,-53.44310491205376
376666,-14.450010900512906,-14.544014346199075,4.0,-14.617026858139052
376729,-1.177625112814377,-1.1388709086565558,0.0,-1.1880702071317226
376776,-11.558598477748212,-11.99208068262324,3.0,-11.893830329086578
376861,-45.0756434171009,-46.40719249344207,17.0,-46.2709565671583
376919,-1.177625112814377,-1.024854952006092,0.0,-1.0700227749154274
377021,-6.948226418616968,-5.80158871700306,0.0,-6.047264744790726
377172,-13.546149078883378,-14.175245197549357,3.0,-14.03633017487673
377223,-12.572602023290376,-12.429891695802729,3.0,-12.379209752274454
377254,-48.987198606528914,-46.00648847535553,14.0,-46.79655267818861
377306,-2.9999202620151957,-2.6119635424475613,0.0,-2.7339389479942184
377450,-26.68975720162583,-22.24772570531974,0.0,-23.315670998102696
377539,-2.147932654312294,-1.8305960752053592,0.0,-1.917100707133573
377601,-2.9999202620151957,-2.545296729326001,0.0,-2.665885794401875
377738,-14.805446450686324,-15.748228943711878,4.0,-15.690192428941383
377819,-14.95017759454598,-14.75995374373178,4.0,-14.778523037186512
377831,-9.599562241117995,-7.442801663440901,2.0,-7.393464250906147
377843,-12.044273240599278,-11.576000238143564,2.0,-11.7327531391607
377853,-45.093237924366186,-44.439126353011446,18.0,-44.414291611898086
377874,-9.618016700741864,-10.08061992731143,2.0,-10.11568743549226
378002,-39.84914778933195,-41.232380840472395,10.0,-40.748860881015965
378032,-12.524459820087142,-11.958114334616084,2.0,-12.139908896963227
378043,-11.614182915717782,-11.772715101906908,3.0,-11.741060897347968
378208,-5.051347509300618,-5.163712961763885,1.0,-5.103754177753309
378249,-18.51625106974634,-18.530777522803017,5.0,-18.505474856585796
378269,-2.3924885456149223,-2.052268668611286,0.0,-2.148964430442245
378276,-23.054392754199952,-24.113370059875287,6.0,-23.858015697680948
378297,-17.831096571779405,-17.828423410968394,4.0,-17.735051392889826
378319,-0.266477538213968,-0.9220696338169598,0.0,-0.9439990574745992
378340,-9.908933497936292,-9.835659268111428,2.0,-9.849658917548885
378836,-23.38536855888932,-22.789856033735152,7.0,-22.619139377315157
378879,-3.303636120215332,-2.71370152420355,0.0,-2.844690615924216
379026,-97.29465367831342,-87.75131746491928,21.0,-89.53395635384554
379162,-15.174408802613096,-14.607448319297468,3.0,-14.790969549058303
379203,-9.375501361527958,-9.251389246548149,2.0,-9.329661115328454
379287,-12.246906818627316,-12.53067602027094,3.0,-12.520886548749209
379314,-48.73362199641931,-48.28729793760686,20.0,-48.189015006194154
379364,-12.568986415719737,-12.903970900594688,3.0,-12.77150759611384
379477,-69.74165331893578,-65.75923550409665,24.0,-66.87012047614458
379518,-8.160961806864606,-7.572331487927142,1.0,-7.725038491170117
379569,-6.129017165553716,-6.038851002406105,1.0,-6.053857214774233
379579,-2.3924885456149223,-2.0548604353405056,0.0,-2.1506163374860723
379608,-27.700506893325944,-27.78189102019589,9.0,-27.842623260261004
379867,-69.16199749546892,-68.83318095881164,33.0,-69.42271017770986
379896,-1.4813409710145136,-1.275088732515103,0.0,-1.3348556402365723
380227,-0.5701933964141045,-0.7420207401193252,0.0,-0.7685171173973963
380420,-26.40054037828624,-26.414658490242186,7.0,-26.684496111847768
380427,-6.250155217259061,-6.192153302736762,1.0,-6.2331762946648235
380555,-1.4813409710145136,-1.2610384541316413,0.0,-1.3018345137789649
380585,-14.30233498622569,-14.161975847828945,4.0,-14.041626660764605
380590,-2.067359211910339,-1.942569189383791,0.0,-2.0027358631224694
380611,-1.177625112814377,-1.1827460245145385,0.0,-1.2215969895129457
380618,-22.26660964643693,-19.77261696355906,3.0,-20.272009065359775
380644,-68.37658135229364,-65.99659042164512,39.0,-66.44852818616974
380728,-22.4222638910146,-22.589710171532825,7.0,-22.50359801439898
380806,-39.73959297465238,-38.64164964741243,14.0,-38.77783596108885
380839,-17.37541837241811,-18.19792392710173,4.0,-18.004166600978852
380862,-10.178141228899332,-11.394432959784517,2.0,-11.538318565915482
380883,-4.989319647917328,-4.636280588438037,1.0,-4.629551566945088
381041,-14.857928510708271,-14.64875974392505,4.0,-14.639381182347936
381082,-15.118067417273034,-15.15081627405299,4.0,-15.053617875626786
381265,-29.562541646803915,-27.740113898423637,8.0,-28.035553531341584
381546,-1.4813409710145136,-1.2298682907137848,0.0,-1.2889707587921673
381926,-5.102886605633265,-5.354953934368742,1.0,-5.33528423181038
381944,-12.272657305318829,-12.528298685971814,3.0,-12.452102588710533
381990,-32.86946754294308,-30.573517956373777,6.0,-31.20175157267782
382082,-14.119796787594654,-14.056005181153678,4.0,-13.95608734167532
382251,-2.9999202620151957,-2.541872727131469,0.0,-2.6624750031339857
382322,-5.427323931355463,-4.999060401621604,1.0,-4.967918514124185
382406,-42.03270360384775,-41.398725764684286,15.0,-41.435826122650745
382492,-14.42669263758124,-14.711187715760154,4.0,-14.73490493042054
382596,-47.04657170420958,-45.68761424819033,10.0,-47.80491639790136
382782,-9.754336629199807,-9.409390927911314,2.0,-9.438436032869044
382887,-14.806449448510024,-15.489279309800878,4.0,-15.434769608434951
382958,-5.12597323376819,-5.518549766545812,1.0,-5.509039991148572
382966,-40.302944607771366,-39.29131740658809,14.0,-39.11618226385167
382973,-12.585266819553087,-12.261712565169493,3.0,-12.369128166906012
383097,-4.987879436964805,-5.206367392876239,1.0,-5.171513585853617
383207,-23.91641916618039,-22.85275725431241,6.0,-23.01696194749814
383222,-32.9286095989705,-33.480517700257145,13.0,-33.545421582706155
383388,-2.088772687414786,-2.085169401342954,0.0,-2.174193485199917
383463,-12.011305971738311,-11.165014207645411,3.0,-11.166284176077996
383583,-5.0042138182440565,-5.08614875038602,1.0,-5.063172726053558
383741,-11.456308975761996,-11.560409326903333,3.0,-11.670722305161982
383777,-4.969887973140411,-5.231621188134354,1.0,-5.186275781270881
383812,-0.5027811334801452,-0.4487761622805578,0.0,-0.4692687932044634
383838,-15.848954250535431,-16.0082432746858,4.0,-16.000502799071434
383844,-3.303636120215332,-2.780522136566078,0.0,-2.8916252351335645
383990,-8.163089851417514,-6.719525252028388,0.0,-7.011671981777448
384087,-2.3924885456149223,-2.289735071291446,0.0,-2.3887278427368197
384102,-5.052845898334015,-5.203894808056094,1.0,-5.178303181663766
384300,-1.177625112814377,-0.9889131932549372,0.0,-1.0362449522774777
384315,-34.08640908766389,-33.65199063566723,12.0,-33.7626613529998
384337,-54.67023252831493,-55.22351513812493,27.0,-55.41612449198038
384545,-6.4110500261885885,-6.3612224518049025,1.0,-6.433734226284737
384591,-5.131383795438192,-5.199168455305625,1.0,-5.205899548862315
384808,-12.271716992972946,-12.507637117359408,3.0,-12.50911321632567
384928,-37.733438543394065,-37.122161106310365,13.0,-37.041355630668086
384992,-15.26237353547328,-14.26990187384287,3.0,-14.473717527734635
385009,-5.322678124396068,-5.082341233367895,1.0,-5.080253537300406
385109,-0.8739092546142408,-0.8582610066927785,0.0,-0.8952071021313733
385151,-12.46109730095724,-12.632683389841038,3.0,-12.597737983260982
385309,-10.4986231256754,-10.250291215340138,2.0,-10.226935854916574
385317,-12.12801350673184,-11.596430934308373,3.0,-11.860414940918144
385326,-5.115002849215627,-5.2877605847644364,1.0,-5.228627382232831
385452,-6.735744295306444,-6.265932275951272,1.0,-6.361373256014042
385455,-39.589102107778736,-35.343483725760436,11.0,-35.73262921035433
385458,-17.35394641804609,-17.761133154135063,5.0,-17.694348232653066
385613,-10.977336144381956,-10.530407517265468,2.0,-10.678445210267837
385645,-46.45250334895566,-47.63327334508702,12.0,-48.125794419872555
385885,-14.611831306237464,-14.61433583619879,4.0,-14.637142586753985
385914,-6.923425283834098,-6.482902794199179,1.0,-6.570528090669163
385977,-44.10231499245967,-42.784654237529374,14.0,-43.05552941909181
386078,-5.6401285995718835,-5.693599643763517,1.0,-5.614739331163356
386082,-11.975623501827782,-12.235106296164142,3.0,-12.276763661086983
386086,-11.88533852323597,-10.843555621596291,3.0,-10.684154005710475
386200,-35.13647742744834,-31.72924914656634,10.0,-32.17831975182635
386250,-17.8228649430519,-17.524201173991447,4.0,-17.561209250004595
386278,-1.7850568292146498,-1.5121132286358487,0.0,-1.5769378500731304
386291,-12.119724409171909,-10.881542398154162,3.0,-10.918533215952648
386324,-21.610956903277756,-20.980693314805116,6.0,-21.139537677431427
386635,-5.078382122905173,-5.0984277823738475,1.0,-5.097872934412974
386666,-12.35914495325811,-12.362474604099347,3.0,-12.234599181305096
386997,-78.96862466743687,-80.30143763218142,46.0,-80.39438148188113
387065,-5.668812062566051,-5.518152265855527,1.0,-5.539195380284777
387166,-23.190012705210545,-23.219176326766107,7.0,-23.55937480254764
387177,-1.4813409710145136,-1.4640261229257496,0.0,-1.5264113821835374
387380,-5.146760168748891,-5.257802772787698,1.0,-5.198386236751615
387390,-12.045955429982495,-11.813633305619458,3.0,-11.833373023850804
387522,-36.899802713055266,-37.408117756796045,15.0,-37.22362382797777
387546,-5.819708320088983,-5.787014417706572,1.0,-5.838143110406463
387553,-0.8739092546142408,-0.8467298409807953,0.0,-0.8833101274095873
387599,-2.088772687414786,-1.8987904324788871,0.0,-1.944603252149346
387763,-20.945959706851813,-22.066503812247163,5.0,-21.805056550748255
387785,-16.121761869215426,-13.452402560089606,3.0,-13.9972841717549
387800,-1.5734119085628853,-1.4502147916742625,0.0,-1.514998945810526
387972,-43.08279807481438,-43.10379665187891,17.0,-43.11384412614694
388086,-0.266477538213968,-0.3063836668518418,0.0,-0.3181898154332951
388147,-18.86571488355927,-19.0532607434521,6.0,-19.030073231311825
388403,-7.255040702421009,-6.984075508160822,1.0,-7.1212257833967305
388456,-38.43741613476627,-33.54606721694219,7.0,-34.9390368996012
388472,-17.66212243509236,-17.45814725544749,5.0,-17.338987071793266
388476,-39.04211850813849,-38.71922740693476,14.0,-38.714868922812265
388618,-58.28558147151098,-46.818894593197506,16.0,-48.15943547489755
388818,-9.069594864461008,-9.54152038551842,2.0,-9.421270216317124
388839,-8.736741128934842,-8.636105974641437,2.0,-8.726970161106268
388841,-1.923718112949924,-2.664158978315924,0.0,-2.7361967402682748
389053,-6.790972511223983,-6.423664149604847,1.0,-6.518694170123882
389081,-9.22665496630872,-8.769415939277934,2.0,-8.715965510396456
389133,-8.52271339610906,-8.812594748377473,2.0,-8.797405016976855
389380,-5.0070264637789945,-5.2648148070069825,1.0,-5.236160506906389
389464,-11.699606839316507,-11.437290824301993,3.0,-11.385027611723922
389471,-20.01147177521293,-19.94602632708265,6.0,-19.854884718552594
389477,-28.460869344962923,-25.849896877511945,8.0,-25.980562189872423
389581,-1.177625112814377,-1.1524113520808952,0.0,-1.20229164892644
389674,-9.548359439510172,-9.438650160334827,2.0,-9.501647863064406
389700,-15.274653315796726,-15.059121812061582,4.0,-14.991461005119
389871,-5.256974699460587,-5.3151707964744945,1.0,-5.342678917801982
389961,-18.7035922808862,-17.97747258602896,4.0,-18.094969043472915
390066,-5.223745493858919,-5.150174421398323,1.0,-5.146671635817859
390099,-14.5135662277075,-14.852921861963578,4.0,-14.854019227280304
390136,-22.776021020675813,-22.893129376663975,7.0,-22.674788830048293
390179,-23.89976339417952,-23.662748980505867,7.0,-23.73247408404852
390217,-17.878574220437883,-16.562049895474416,5.0,-16.48830608530971
390218,-9.44966367852961,-8.750297127972905,2.0,-8.91797455678712
390223,-6.561551381935273,-6.486406579053008,1.0,-6.567167823471361
390267,-4.928528847490942,-4.978449472354612,1.0,-4.939433718110547
390270,-44.677586396919835,-45.18279837329228,17.0,-45.10036586144977
390647,-41.180841982503225,-35.409813219404036,13.0,-36.009721810971314
390697,-12.098601734767652,-11.94788664182434,3.0,-11.961088293178864
390719,-28.352792190686824,-29.192089438738577,8.0,-29.327245442356165
390976,-17.21377361747299,-17.873026474397196,5.0,-17.850721609847902
391046,-14.161053026631954,-14.071982520659676,4.0,-14.024888326609032
391050,-0.5701933964141045,-0.5099622849209187,0.0,-0.5334077635432104
391065,-47.861173333324466,-45.324731418055286,9.0,-48.54739204826309
391165,-1.177625112814377,-1.0010048268114984,0.0,-1.0426362271957366
391211,-11.802062733943371,-11.222754681879207,3.0,-11.20916712990338
391291,-18.24062613590565,-18.513497568692316,5.0,-18.499992719132752
391349,-9.347026088621169,-9.360449970739127,2.0,-9.415429761569666
391362,-5.494957599330331,-5.269284009491397,1.0,-5.233425262595984
391384,-48.631122716670305,-50.368446464771935,13.0,-49.877236876465304
391412,-1.6238133808992854,-1.405846840911216,0.0,-1.471457848438418
391426,-5.359416569465543,-5.311635649111627,1.0,-5.304381586456132
391560,-44.451050172591145,-41.43904610530938,11.0,-40.883597072100905
391698,-9.040984958087346,-8.83241985367102,2.0,-8.868763934751401
391790,-22.74519584623058,-22.036662701459,7.0,-22.23144689268475
391834,-16.59439256676478,-16.993056029787045,4.0,-17.08180451919669
391988,-9.830678113403373,-9.199899626523928,2.0,-9.29245980110224
392002,-113.52750300384491,-111.19662839925414,57.0,-110.67183130486826
392081,-27.194304023605696,-27.76872620250451,9.0,-27.774414039476365
392163,-0.8739092546142408,-1.0876494898288167,0.0,-1.048698388614152
392198,-6.047660296248917,-5.903596865713372,1.0,-5.958060704400172
392201,-5.123217494249653,-5.417713621293925,1.0,-5.331571124194708
392309,-23.1322076494746,-22.64762047586871,7.0,-22.604113094740686
392423,-3.9713814494406745,-3.43223884340153,0.0,-3.596127516045025
392467,-42.42080795590219,-38.61624672801763,10.0,-40.363847101760605
392668,-45.97427010985158,-45.50725765089841,19.0,-44.940646082938265
392753,-21.57222727417571,-21.31381670462768,7.0,-21.292232510777794
392798,-21.94786644171987,-20.760470744721303,4.0,-22.345382241171755
392811,-54.48363149576668,-46.76354857140962,15.0,-48.20241142827892
392826,-9.05704544158798,-9.240806479235577,2.0,-9.297566080061213
392881,-30.956434841753076,-31.390847656034666,12.0,-31.42226762065268
392969,-15.206021530758074,-15.232260148587768,4.0,-15.232357014033475
392995,-1.4813409710145136,-1.440682689171273,0.0,-1.48601696781108
393106,-13.093747026246696,-13.391689858581406,3.0,-13.248339768726057
393413,-5.269431122215536,-5.261977164294883,1.0,-5.258434012092764
393534,-8.833227016332243,-8.846406494431324,2.0,-8.92855755557772
393613,-1.4813409710145136,-1.366270546942801,0.0,-1.4272111862907977
393678,-31.0228367284359,-31.67535212383312,9.0,-31.318233028807903
393743,-45.942562286707904,-48.59614121204427,12.0,-48.337129746735314
393828,-3.886512661264723,-3.231696076473535,0.0,-3.3870543674153657
393980,-2.3924885456149223,-2.3343238861497406,0.0,-2.3998463042294005
394057,-1.2054698242894015,-1.0245286462387513,0.0,-1.0730710565927255
394118,-12.963218750819603,-13.626571756645806,3.0,-13.448858881672752
394136,-8.487225150244818,-8.073462568463787,2.0,-8.097355830081364
394192,-45.21881354477058,-45.38511865169433,15.0,-45.14620902219733
394226,-1.7850568292146498,-1.4717047696837304,0.0,-1.5424357689974246
394357,-4.939191436379763,-5.14475868263748,1.0,-5.109254214043524
394440,-16.77933279568309,-14.495699468112685,1.0,-14.995689406109104
394607,-74.1980287378411,-73.29614868908729,41.0,-73.17232427733997
394758,-11.600083062871123,-10.823695588366586,1.0,-11.068659216347005
394825,-18.54714841324187,-17.54175229600902,4.0,-17.646425898112163
394833,-24.39970849820021,-24.77646878585824,8.0,-24.669493522284743
395036,-5.022981977028399,-5.300170646196046,1.0,-5.221093486346403
395037,-29.332021086220788,-29.141587411153793,7.0,-28.77897372251731
395042,-34.46642928536066,-33.77072248616189,12.0,-33.8764106539394
395140,-4.995562674420425,-5.441253849671964,1.0,-5.42202341491923
395248,-13.72928396862407,-13.004177318978137,3.0,-13.098525096784746
395313,-62.28070592881696,-60.39857244642651,14.0,-60.76074084528807
395323,-3.387121357451659,-2.891045838990694,0.0,-3.027538575625578
395451,-54.98452512747394,-54.86015377824668,22.0,-54.93949998701336
395462,-18.059924730542484,-18.947558420926068,5.0,-18.798302377057535
395535,-3.303636120215332,-3.0768084469937595,0.0,-3.1301309106393025
395629,-26.66098493387749,-26.36482244891843,8.0,-26.099023177345543
395801,-5.231984579705419,-5.229339345170752,1.0,-5.201632546697767
395861,-8.552276036618345,-8.251754685445896,2.0,-8.198621553040281
395895,-12.207572379882135,-11.98644288631926,3.0,-12.018580761641914
396334,-2.3924885456149223,-2.0384579743391966,0.0,-2.1306734729970773
396402,-1.4377573591600905,-1.3247473787084558,0.0,-1.383847940255622
396403,-4.924508577279718,-5.211678891609944,1.0,-5.164888147573909
396635,-11.517912424870218,-11.788288827379642,3.0,-11.75866487489942
396678,-3.303636120215332,-2.7880598987277128,0.0,-2.920645905369307
396705,-2.088772687414786,-4.2082662236456505,0.0,-4.286056360128624
396749,-5.1830807779166115,-5.425063001981788,1.0,-5.4237138864612415
396801,-26.443920493138855,-25.59099706288873,8.0,-25.538849460957803
396889,-88.16819749958916,-87.84712301522629,35.0,-88.37409802131823
396938,-16.05609838187121,-12.95870212950292,3.0,-13.160823491643702
396940,-25.431871203232262,-24.94835023399775,9.0,-24.897695705488907
396987,-17.11568803169367,-17.56460298569657,4.0,-17.460983944489893
397026,-26.840107631585735,-25.53171778548182,6.0,-25.759874926208735
397089,-16.097523561349043,-15.152609380387688,2.0,-15.421817076971276
397163,-3.911067836615605,-3.3392491975211955,0.0,-3.483985511748867
397196,-25.75260601893248,-26.02766879567622,9.0,-25.98244512615536
397243,-2.696204403815059,-2.242068482009871,0.0,-2.3498033045543125
397367,-58.683843739046566,-55.47354143924482,19.0,-55.99322357750959
397371,-25.83014463222799,-26.24625485046785,8.0,-26.261813000142283
397444,-19.885372699789073,-19.064050665094953,5.0,-19.207159926749263
397457,-10.07893028165639,-9.58671852235739,2.0,-9.671060914523096
397557,-22.274976280782944,-21.13003821160121,6.0,-21.51896329745744
397633,-2.696204403815059,-2.3366483797578437,0.0,-2.4432956435602917
397693,-23.81382332176207,-20.933926005910887,5.0,-21.79991052200188
397821,-10.634928974769323,-10.246573206398455,2.0,-10.587576559669897
397833,-10.30929990873821,-10.831765708245907,2.0,-10.693243993371718
397998,-10.915494768972806,-10.911625968572825,2.0,-11.059864266579735
398076,-114.29428091377424,-117.48768516006588,40.0,-117.3028973292872
398101,-40.039537837253995,-39.16828916076322,17.0,-39.123107744179904
398208,-12.575755956338131,-13.127998270178283,3.0,-13.180046441512811
398276,-10.84257769213669,-9.50732903919699,1.0,-9.781097993530052
398321,-15.644677392382082,-15.43674194456577,4.0,-15.538265647172013
398373,-9.37795328421806,-8.965098464558148,0.0,-9.264557576431065
398415,-43.676183188864194,-40.72752280292482,17.0,-40.2303968268236
398490,-13.265452942718396,-13.589928370303726,3.0,-13.584529876164058
398852,-4.906643308804655,-4.5650832381143145,1.0,-4.582677150496939
398871,-7.251942276817105,-6.314038582221439,0.0,-6.596806414099199
398954,-16.76009857898299,-16.408776610549246,4.0,-16.361969153969202
398957,-21.190996863505266,-21.294152354316953,6.0,-21.252498047315527
399222,-11.67760523058124,-11.692798081247728,3.0,-11.644620459862844
399284,-10.163464317953542,-10.293574876600823,2.0,-10.319863761993371
399395,-0.8739092546142408,-0.869252271261299,0.0,-0.9109002211848366
399410,-39.45778194269001,-36.72128224612992,10.0,-37.097289448181755
399581,-15.78038155738477,-15.4276460272093,4.0,-15.40248548431404
399640,-40.5310720865837,-28.97849679631133,9.0,-28.954222733223283
399662,-42.45591072656368,-42.95279595638839,11.0,-43.03346760712758
399729,-133.3034072688028,-135.39933585896188,64.0,-135.75926528944962
399759,-40.28785493227225,-40.93846723163135,9.0,-41.947551715970775
399892,-12.601991285937554,-12.782932741967372,3.0,-12.77127475820789
399906,-11.648733302533971,-11.840711022838438,3.0,-11.8253873281516
399911,-20.813103667349903,-21.321361645724956,6.0,-21.30268980659369
399938,-47.03621697575426,-46.45287699914256,19.0,-46.53062895117114
400107,-9.030675797009822,-8.634732697221793,2.0,-8.678577883067552
400250,-24.079021350962716,-25.341022584138535,6.0,-25.04224666029511
400260,-1.177625112814377,-1.749743863004657,0.0,-1.8403146418073373
400272,-16.69060425410634,-16.865807669327783,5.0,-16.77664785902579
400327,-3.115794316328213,-3.4160016346732616,0.0,-3.5522079112560037
400441,-12.741969176746494,-10.145113297697598,3.0,-10.098956723663534
400473,-39.52318545993624,-39.11824122095079,15.0,-39.2204367006677
400504,-19.167510913054276,-18.796198238041445,6.0,-18.85227459380762
400511,-48.44578121102728,-46.89584809349218,20.0,-47.26963903661223
400603,-21.920863773434608,-21.605676966627087,6.0,-21.702997946333728
400664,-27.863790546952895,-27.099755096091386,9.0,-27.240151276596244
400681,-21.3658874792596,-21.374738845801087,6.0,-21.37886698055346
400741,-29.18076347401301,-28.521244165947092,10.0,-28.67064432993291
400778,-1.7850568292146498,-1.471132518606877,0.0,-1.5409163522427065
400839,-12.54146229210717,-12.922792565356088,3.0,-12.796363073839244
400861,-16.54118227558305,-15.267605170931752,3.0,-15.489795495507886
400994,-2.696204403815059,-2.336418839773182,0.0,-2.4309876904097245
401289,-40.95375204960835,-39.71927769690937,15.0,-39.908283429397514
401352,-185.70127591999812,-186.62129515014524,45.0,-186.70241918578915
401448,-27.068015976932884,-23.98999493028171,7.0,-24.355806194768096
401495,-1.7850568292146498,-1.9511958539708636,0.0,-2.0268876843235493
401585,-1.4813409710145136,-1.361245068500889,0.0,-1.4224411401351773
401595,-33.36507291888776,-29.313696091803177,9.0,-30.05840717048208
401613,-4.913466665636709,-5.087066964425097,1.0,-5.05814400885225
401667,-6.813446459135221,-7.843736692016801,1.0,-7.690573318113791
401694,-2.088772687414786,-1.77179739934529,0.0,-1.8499205937876857
401774,-21.354627847363215,-21.693766990550667,6.0,-21.572832172243007
401814,-12.365045408513652,-12.431639978906455,3.0,-12.344821406401744
401956,-11.813662942570897,-12.07828225460736,3.0,-12.092206936013834
401979,-12.879274930499374,-12.387629748102407,3.0,-12.250861837764642
402264,-9.532644422466444,-9.6928068685823,2.0,-9.745798139067505
402368,-8.595264493337229,-8.780800876954196,2.0,-8.76884655907407
402374,-14.518468953874004,-14.51796458259633,4.0,-14.39470874251521
402411,-5.733362985816423,-5.165205387541988,0.0,-5.382271803582948
402426,-43.221258133215365,-35.573361818136036,9.0,-35.73424041219308
402560,-35.96179388307212,-35.15058443536199,13.0,-35.00618845464477
402680,-1.8104923012447072,-1.652478761013756,0.0,-1.7267299429840248
402772,-1.177625112814377,-2.162592564950783,0.0,-2.227211063084155
402787,-7.251942276817105,-6.33417801642144,0.0,-6.629176025435177
402794,-20.976073651355836,-18.968253807638416,3.0,-19.400044591004544
402830,-15.62276523440123,-15.309876906098308,4.0,-15.334771386206176
403081,-23.05843139563954,-22.616150763025058,5.0,-23.102540260793955
403128,-32.58811635790021,-29.34196231967207,11.0,-29.303466806661945
403162,-4.2147836948157416,-3.451596339185116,0.0,-3.618003151485737
403253,-8.74809243360526,-8.48321076314775,2.0,-8.462982820085363
403321,-25.910460146952204,-26.08433665137748,8.0,-25.974649617197063
403415,-11.720710052961644,-11.606640714457916,3.0,-11.570843744000054
403621,-28.7513631639164,-28.853158576134355,9.0,-28.79476327602509
404017,-0.266477538213968,-0.3592163504756425,0.0,-0.3719875251340415
404170,-35.109001122247214,-35.017759272428705,13.0,-35.071723861303056
404280,-8.838680318403222,-8.955179025781879,2.0,-8.955819245448614
404355,-4.782893020605263,-4.908093214462774,1.0,-4.859942080036897
404389,-8.192452587778206,-7.570300259834958,1.0,-7.710616956983743
404419,-18.17172614793421,-18.672589519015588,5.0,-18.725970712786697
404465,-21.99419800024743,-21.909729040461052,7.0,-21.9662856053123
404583,-2.471412931182396,-2.1502256093268315,0.0,-2.2315863371205245
404605,-1.4813409710145136,-1.2908959402687523,0.0,-1.3519282107564237
404637,-14.338996503491677,-14.51341473562748,4.0,-14.494485070505224
404919,-1.177625112814377,-1.1355574295611186,0.0,-1.1249534413653235
404928,-29.968311801632872,-29.021023907728775,9.0,-29.31787609868315
405217,-29.34050981979673,-29.954970430388272,10.0,-30.04284071777404
405242,-11.929452962108554,-10.76167845007838,1.0,-11.070987365272444
