user_id,ll_pooled,test_purchases,ll_experimental_1_hawkes
396635,-12.539535882402102,3.0,-11.795404023932518
396678,-2.2810307163674755,0.0,-2.8132676867258595
396705,-10.596596692402064,0.0,-4.205560439693919
396749,-6.392732914748433,1.0,-5.421843104041947
396801,-25.585041551109367,8.0,-25.605338858674525
396889,-99.08134533507616,35.0,-88.19228799022618
396938,-12.437852972838227,3.0,-13.01563090774584
396940,-25.760822675842803,9.0,-24.94691041063275
396987,-18.019675721026683,4.0,-17.56863801300208
397026,-21.955507342912,6.0,-25.547107020109777
397089,-11.336639581321428,2.0,-15.177635767863594
397163,-2.5229944703519,0.0,-3.362161159945973
397196,-27.763218227546503,9.0,-26.029293228321276
397243,-2.136533640609392,0.0,-2.2628108853878075
397367,-53.80135842458525,19.0,-55.5790791240687
397371,-26.618924314404396,8.0,-26.179963149142026
397444,-17.45319888782065,5.0,-19.09131462387119
397457,-8.625136809754823,2.0,-9.599394120751388
397557,-19.891454789647643,6.0,-21.185736999405655
397633,-2.4393098620446496,0.0,-2.354817073310116
397693,-18.28432246393462,5.0,-21.067623834946968
397821,-8.81191932849249,2.0,-10.209335691154516
397833,-10.200225465885804,2.0,-10.813096287745562
397998,-10.439685576223486,2.0,-10.924101110065749
398076,-152.62732559232694,40.0,-117.49801563738696
398101,-38.369950429548005,17.0,-39.17640265954796
398208,-13.542391704534834,3.0,-13.138418841609614
398276,-5.753706331168698,1.0,-9.561963347322532
398321,-15.650057446883892,4.0,-15.423567118188778
398373,-6.598600142035784,0.0,-8.999857035921751
398415,-40.13559478372584,17.0,-40.71902172731656
398490,-13.47438077453664,3.0,-13.573109967891565
398852,-5.604330586579905,1.0,-4.569643694150023
398871,-3.2253436460070195,0.0,-6.359017682043269
398954,-16.32549878169291,4.0,-16.416678328256456
398957,-23.786636698519803,6.0,-21.30128963403235
399222,-12.444319224156631,3.0,-11.693914297673354
399284,-10.35166419719545,2.0,-10.3004359713969
399395,-2.4432275489429083,0.0,-0.8741651102547894
399410,-32.05471534063112,10.0,-36.82757064312433
399581,-15.1414466946179,4.0,-15.422175043902955
399640,-28.17521903459131,9.0,-29.034037282843386
399662,-43.95102982476032,11.0,-43.117210260947935
399729,-161.2568400145085,64.0,-135.49542200596858
399759,-38.086540641285346,9.0,-41.097204166183275
399892,-13.05588369687535,3.0,-12.788013522383942
399906,-12.35571232661538,3.0,-11.84606546549655
399911,-22.68548352952362,6.0,-21.374227937588007
399938,-48.229397381512385,19.0,-46.451098197965905
400107,-8.574267167314176,2.0,-8.642677799669515
400250,-26.74018208149179,6.0,-25.327331743948367
400260,-4.240512220894231,0.0,-1.7614907218280198
400272,-17.439478497193218,5.0,-16.850147733095298
400327,-4.504359874345732,0.0,-3.435006633280134
400441,-11.412161157803206,3.0,-10.148701321678962
400473,-39.16105236980091,15.0,-39.12041266904271
400504,-18.64546499881175,6.0,-18.809818513722828
400511,-44.74149015354156,20.0,-46.89873063224305
400603,-20.822637888456985,6.0,-21.60673353436436
400664,-26.459612738635933,9.0,-27.06985399412512
400681,-22.61213122609198,6.0,-21.38530135134175
400741,-27.17263433730437,10.0,-28.499453085589774
400778,-2.0468109159298584,0.0,-1.4836264946846975
400839,-13.745932885077703,3.0,-12.92073642067272
400861,-12.094491633230383,3.0,-15.305847159673526
400994,-2.449927146725939,0.0,-2.3455364880384035
401289,-40.394703946401954,15.0,-39.72579711120171
401352,-213.86993236547616,45.0,-186.90939584943968
401448,-21.82014204399753,7.0,-24.102267343841735
401495,-3.748160718293923,0.0,-1.961110755726747
401585,-2.4782594301220064,0.0,-1.3719375008778003
401595,-25.435756266573303,9.0,-29.250571142724834
401613,-5.652500333385549,1.0,-5.079088724937828
401667,-9.820258442812808,1.0,-7.804418357545352
401694,-2.2161919064530053,0.0,-1.7837555152286793
401774,-23.707546729815615,6.0,-21.69725269470988
401814,-13.30954901076257,3.0,-12.438411775023852
401956,-12.28014176241277,3.0,-12.090869308701084
401979,-12.533366629436012,3.0,-12.38236593767783
402264,-10.58907556812879,2.0,-9.69920967348652
402368,-9.27674284552039,2.0,-8.782224848664628
402374,-15.298219574067293,4.0,-14.516353516522155
402411,-3.585226005339946,0.0,-5.199460658604055
402426,-31.51270192248614,9.0,-35.47839572229988
402560,-37.04276362783933,13.0,-35.14176867472203
402680,-2.685894467530071,0.0,-1.6655271374509724
402772,-5.891837388994011,0.0,-2.165130967202761
402787,-3.237317629544009,0.0,-6.387839638416356
402794,-11.008352968034975,3.0,-19.049074040934748
402830,-15.69492275397201,4.0,-15.32173328888488
403081,-19.819724302274285,5.0,-22.625040508831184
403128,-28.45195417123495,11.0,-29.304308189307196
403162,-2.059279923234644,0.0,-3.48307060440456
403253,-8.993244695777674,2.0,-8.47844101141431
403321,-29.24510106425367,8.0,-26.067603805500255
403415,-12.256932571122377,3.0,-11.614483951417863
403621,-32.301700443755294,9.0,-28.87104544101291
404017,-2.4945351761331556,0.0,-0.3605151469091182
404170,-37.35667837645012,13.0,-34.9981790177955
404280,-9.429424977307328,2.0,-8.944432072770667
404355,-5.500115213418677,1.0,-4.90129454683787
404389,-6.185759184446252,1.0,-7.591702418957754
404419,-18.514990511264443,5.0,-18.733165465597704
404465,-21.65376339751476,7.0,-21.897921441625197
404583,-2.367118206617703,0.0,-2.152268122055271
404605,-2.256676561622274,0.0,-1.302159049826321
404637,-15.113034491951929,4.0,-14.512213124476304
404919,-2.668705299775083,0.0,-1.1291337054052577
404928,-28.523377032402877,9.0,-29.015122800088815
405217,-32.20619290531928,10.0,-29.936899935557623
405242,-6.540276347581282,1.0,-10.81507329171449
405332,-5.771353114362189,1.0,-5.394817173963274
405333,-15.157596923028592,3.0,-13.6936785819303
405766,-12.029407038244898,3.0,-11.97602303986
405801,-10.486814157608867,2.0,-9.984697118879213
406090,-24.798520578882066,8.0,-26.099630729254375
406109,-8.86403098282995,2.0,-8.135973263419178
406137,-37.40028690196429,14.0,-37.44776850357136
406320,-3.091420963475337,0.0,-1.0015222911640602
406348,-8.129276351522899,0.0,-4.211523697915283
406373,-18.046107038707735,4.0,-22.627510138627592
406414,-26.33077143565275,7.0,-25.165928227800112
406680,-2.3774779893286975,0.0,-1.081700679950643
406701,-37.40325023626261,12.0,-33.648969990315045
406801,-2.6063735358125792,0.0,-0.655798926655267
406862,-9.243892008136104,2.0,-8.758802241594866
406898,-8.79059426923019,2.0,-8.321971155603094
406909,-9.367312748828583,2.0,-8.675533923313589
407024,-6.468295691103951,1.0,-5.280632365897817
407135,-10.31452067776041,2.0,-10.016255359828335
407175,-14.995363748100102,4.0,-15.075579907108546
407321,-8.768284308783972,2.0,-8.5425919562769
407357,-25.492017720248473,8.0,-24.888489319612745
407366,-2.502699593013008,0.0,-1.8957738052156832
407370,-12.178350606315613,3.0,-12.844168684869407
407378,-68.58445519196945,24.0,-83.95536881111512
407552,-28.30816753816198,8.0,-25.356840001029184
407677,-10.426615478397276,2.0,-15.794752835221008
407827,-10.816200712319688,2.0,-9.51579340361306
408007,-65.5924373682961,24.0,-66.84377859323696
408056,-54.390077002819886,21.0,-53.01005154706501
408101,-45.21242165286697,11.0,-53.13510332763393
408170,-19.93455544009353,6.0,-19.13288079773116
408270,-14.743050377410842,4.0,-14.521420910654694
408318,-6.361438680254409,1.0,-5.270062444210301
408331,-104.9800606171918,31.0,-108.48943995277573
408413,-18.181773957677677,4.0,-19.595878979136963
408463,-75.91736256100769,29.0,-64.94101862091753
408468,-5.947621324615938,1.0,-6.440789942851017
408500,-5.85560268303152,1.0,-5.118562557869536
408563,-5.35073565988464,1.0,-4.807893296931031
408700,-15.262463175629527,4.0,-14.641564757986052
408758,-9.240470605340874,2.0,-10.380291297719788
408801,-40.22292098377028,13.0,-35.05627989646513
408826,-21.064567191931573,6.0,-19.66804929613103
408833,-5.6697000498018495,1.0,-5.915421969916159
408860,-15.955502274369287,5.0,-16.75125194799202
408918,-16.4716180339555,5.0,-16.072755179243686
409010,-7.966603908151536,1.0,-5.420736754296662
409028,-45.25365384350789,15.0,-43.413970729615215
409251,-13.273277931363014,3.0,-12.704194798733926
409300,-32.116949233080824,9.0,-29.945780632559504
409310,-49.54769685474061,19.0,-53.252463615629104
409385,-24.51147567182108,7.0,-25.609203533054593
409512,-9.352777572367671,2.0,-8.94611636156932
409550,-10.598055566994876,3.0,-11.644429448955815
409609,-6.06753116555634,1.0,-5.441844925662643
409678,-2.033486534293847,0.0,-0.9777374493063942
409736,-17.686843618939868,5.0,-16.8562052374171
409761,-2.760646987298138,0.0,-1.706163152797326
409777,-37.244860683831405,12.0,-33.87513630080121
409876,-15.5378886203223,4.0,-14.497084396042974
409938,-14.293003583689815,4.0,-16.527885368918913
410071,-3.895568582047419,0.0,-4.07668518156173
410096,-2.12973625604124,0.0,-0.5141126212400717
410168,-13.730770673928784,3.0,-14.777617547133666
410187,-75.32629608939114,31.0,-79.6477199585788
410228,-16.398851874613875,4.0,-15.32835447680806
410371,-9.59005131655932,2.0,-9.290624051881856
410495,-2.032867031765676,0.0,-0.7779035203048444
410793,-3.2776040702182367,0.0,-2.115986462659811
410808,-12.589411444995118,3.0,-11.60483531787815
410826,-27.017081414380765,8.0,-27.102345673586743
410853,-56.04613612618014,28.0,-53.93128185837848
410975,-19.022400170950014,6.0,-19.471925695454875
411005,-10.407861889725735,4.0,-9.694484886428445
411010,-12.747149489116588,3.0,-11.786767565625698
411016,-5.814403246019513,1.0,-4.901287162769426
411019,-5.761131174818337,1.0,-4.967176511666247
411118,-3.9462995972115618,0.0,-1.3317700262957934
411186,-6.816809536607453,1.0,-5.395628242775666
411271,-2.071328142397783,0.0,-2.2402725328247186
411390,-37.87124962242863,12.0,-35.472415342563394
411397,-5.82313161454556,1.0,-5.075525136057485
411409,-19.990578766165612,6.0,-22.086031737068957
411412,-16.83208708483072,4.0,-15.611991053346756
411440,-5.093398422442765,1.0,-4.642421752271322
411564,-3.223070086321477,0.0,-1.938928701692524
411634,-19.41410417127093,5.0,-18.690690365544224
411675,-13.751767309455108,3.0,-12.283376391769089
411842,-12.87156828384766,3.0,-12.51757423944294
411967,-2.7510689800770503,0.0,-3.942849108128638
412028,-5.97442724788214,1.0,-5.172917307430206
412053,-43.31262692206707,18.0,-47.01909046666349
412175,-3.018616185773065,0.0,-1.5230230505967133
412183,-12.735919360056377,3.0,-12.747320076101213
412261,-2.1371302052818724,0.0,-1.2783047181347411
412354,-6.194404711104352,1.0,-5.192713993899145
412443,-9.51302502648907,2.0,-9.76056204476214
412636,-2.657056098868567,0.0,-2.674559444583296
412668,-20.835805537530423,5.0,-21.799972153718368
413180,-29.681689665865985,7.0,-26.724428948382688
413216,-10.161619295409752,2.0,-9.696845932438931
413289,-31.013465708469667,10.0,-29.075877833099188
413297,-2.0088552922450815,0.0,-4.234892591484817
413349,-6.014564806568898,1.0,-6.213835292946701
413384,-41.50736635107753,15.0,-42.10535220692508
413414,-6.87965937569267,1.0,-5.950864762846769
413423,-2.4555123925312277,0.0,-1.86106698022924
413633,-8.82388421775066,2.0,-8.30516658260592
413672,-13.477956832533346,3.0,-13.67033614338588
413771,-29.35761646273619,9.0,-30.96171095665163
413820,-74.61061383423437,33.0,-82.6658093084394
413857,-8.997561881129059,2.0,-8.602893884426345
413939,-36.92936676027597,13.0,-36.62650627936454
413969,-85.50751303781952,38.0,-103.36104300890784
414156,-11.9051442124683,3.0,-11.603777409395596
414261,-29.73434244960813,9.0,-26.949877812717887
414295,-12.076791949542582,3.0,-15.4704740529098
414406,-2.471433767646074,0.0,-1.1282842432498863
414415,-9.140226598792037,2.0,-8.604009651017353
414441,-7.294308497571347,1.0,-5.495852909400898
414443,-6.77021511809536,1.0,-5.551774304137812
414474,-6.170743941116677,1.0,-5.287386423262976
414490,-34.72401616793226,12.0,-33.46728510139824
414631,-27.098546907599424,8.0,-26.1584922238814
414730,-2.530632432743599,0.0,-0.8317611823347865
414815,-4.917668597973307,1.0,-4.538644186341428
414945,-35.242274281896464,14.0,-34.78733377862524
415067,-230.55820875120324,103.0,-216.08810011763885
415111,-22.751383279050415,7.0,-22.22572422827913
415207,-24.81583758321079,7.0,-25.192489908481857
415486,-2.30062397694507,0.0,-1.0672240891742704
415562,-13.389529275627565,4.0,-14.065238936339302
415738,-2.050271491712165,0.0,-0.9846790955267852
415864,-45.18477676654947,17.0,-43.73394819072778
416036,-44.27322532369691,12.0,-37.702510175650566
416101,-35.74478148392169,13.0,-34.96815567908033
416269,-2.9936700003582013,0.0,-1.2601875097182744
416387,-17.147828446931232,5.0,-17.490134411835232
416419,-19.52896218848865,5.0,-17.918241741700417
416563,-15.436273654265204,3.0,-13.984673080679826
416574,-57.40583263142182,23.0,-51.01157633082235
416595,-2.756092866247188,0.0,-2.9717051084740422
416688,-9.865971536696035,2.0,-9.705464029100836
416829,-18.052799562129447,5.0,-18.290245656312663
416971,-9.282512866735612,2.0,-8.705006029734552
417061,-12.95208074732302,3.0,-12.045902697752904
417144,-28.984338488239835,9.0,-26.386213828208664
417261,-2.8426985494276935,0.0,-2.2554300343700304
417264,-3.8585463082900153,0.0,-2.08005549871587
417465,-99.7016546636176,36.0,-79.47816942223622
417511,-35.134794387462215,10.0,-35.411889773818054
417628,-16.01413579132793,5.0,-17.122210773347696
417726,-9.202206912757564,2.0,-9.090610108908445
417797,-8.687367032299187,2.0,-9.215244208371058
417926,-24.358178250000083,6.0,-21.707035855991176
417976,-7.502050615231143,1.0,-5.364209916485123
418042,-6.270254291479024,1.0,-6.572276438667942
418086,-68.71173235649324,25.0,-61.084632244852344
418150,-27.48517450221423,10.0,-27.791027600452164
418273,-24.954558520430915,10.0,-26.673785913928334
418411,-21.25873775893488,7.0,-25.636794578765304
418516,-4.300431078758246,0.0,-1.9820052737359088
418560,-2.571022725691428,0.0,-1.6162351764018132
418724,-17.555613277227895,7.0,-20.39437624834327
418783,-5.749142446479426,1.0,-5.8002429431998745
418788,-11.750040715730856,3.0,-12.280086583166696
418798,-24.51293595717441,7.0,-26.5333117102357
418803,-2.0136010292208772,0.0,-0.7219994749830333
418862,-4.951414874457519,0.0,-4.740186221479908
418949,-49.03289574915523,21.0,-51.05221640247822
419090,-2.57416349934252,0.0,-6.387614726624535
419138,-64.20804845985411,24.0,-57.438283723250414
419162,-12.612285683416037,3.0,-13.5996994932468
419367,-6.737109189897022,1.0,-5.7081659211722435
419385,-17.04876366843088,5.0,-16.91148294993746
419386,-2.271748534763572,0.0,-3.828094245995697
419462,-2.7531524170302264,0.0,-0.972336065616086
419473,-11.990309659690698,3.0,-11.468098632395364
419670,-0.5727850392687428,0.0,-0.7953576182389853
419811,-39.04665704049152,17.0,-38.38101980404634
419853,-12.7598271594059,3.0,-11.97348558829714
419860,-5.933662140973499,1.0,-5.4166356968744855
419908,-21.65420422359241,8.0,-25.99469187706172
419975,-17.006290627599515,5.0,-17.124350782418347
420080,-12.345219218196243,3.0,-11.747847507987071
420226,-28.770700036270647,9.0,-29.40615953977641
420236,-21.037174717954844,8.0,-22.153489285366977
420274,-5.481169803199406,1.0,-7.886383064456688
420386,-2.900811090225895,0.0,-0.6746789257859097
420464,-15.788883171539036,4.0,-15.132688936910297
420488,-9.34403664561757,2.0,-8.52610655610615
420550,-127.58468150421476,27.0,-86.86694268782855
420562,-5.811726791236339,1.0,-5.2640530770545455
420592,-2.0321683645163233,0.0,-3.4880246747687997
420636,-6.210881833054893,1.0,-5.575238422243932
420752,-31.673316261335337,10.0,-29.716114604766428
420803,-66.49229518046079,27.0,-62.50594081276017
420882,-17.67555941519116,5.0,-19.39735677474102
421013,-21.585728993670433,6.0,-21.14506523371514
421063,-5.652368960097631,1.0,-5.115829856043953
421146,-21.78547984866197,6.0,-20.03065736774257
421401,-23.50677715802044,7.0,-24.19247568433643
421419,-151.18627724850484,80.0,-196.5510033353075
421505,-5.960321245043424,1.0,-5.335004138432772
421531,-16.723950419561458,4.0,-17.649051385905256
421558,-14.971817349021244,4.0,-16.186555820070115
421581,-8.04806702488161,2.0,-7.445161005901712
421695,-16.53293744657869,4.0,-15.835122093196857
421740,-39.485105366298725,13.0,-35.088541683144875
421798,-5.589361638233009,1.0,-5.43929758394996
421799,-39.32643667716231,15.0,-36.94033882718534
421933,-5.610834380129847,0.0,-7.333032402664877
422182,-11.53450280361412,3.0,-11.160982370354343
422451,-2.050148474140713,0.0,-1.9883632817181105
422668,-9.268726442282638,2.0,-9.631954986712577
422942,-2.551887157945201,0.0,-0.8810127932272143
422966,-6.225837789644283,1.0,-5.7303449933090445
423008,-9.870461496180898,2.0,-8.345445312367481
423277,-34.57885432122522,10.0,-40.798491094639665
423314,-2.225091476371199,0.0,-1.8158933821736776
423315,-14.932320449118102,4.0,-15.38824785576867
423358,-2.155231128139462,0.0,-0.7657628219526256
423626,-20.415193028377388,5.0,-19.512049160206967
423647,-12.486534482942623,3.0,-11.741287720549751
423749,-57.11431018481653,28.0,-53.34236387885865
423933,-27.543788499246222,10.0,-27.4008092637877
424007,-3.641273970911163,0.0,-4.148833913327025
424018,-12.466866715197206,3.0,-12.700724198365096
424035,-26.455023602586465,7.0,-24.970828430904636
424152,-2.2240772981344543,0.0,-1.3116799861690376
424197,-2.468174516160422,0.0,-2.6180161750629853
424214,-12.093252915219884,3.0,-12.272470709029722
424243,-9.038815978208836,1.0,-7.215586268691472
424369,-9.905469149048503,2.0,-9.220454585269138
424373,-71.02300105611428,22.0,-57.78674818680807
424444,-10.6016321086767,3.0,-11.758019329247071
424500,-36.978044519229066,13.0,-35.02842153037456
424558,-5.708638744219187,1.0,-5.053167367309521
424625,-5.692251593162366,1.0,-4.9855931957934985
424761,-6.881738070146157,1.0,-5.524506577294033
424816,-16.15214422515591,5.0,-22.607414976739665
424831,-26.718248946764,9.0,-26.658884214981533
424957,-24.57115480032423,8.0,-25.32591713113468
425054,-6.16272180236665,1.0,-5.731142238024177
425095,-30.75018874889638,11.0,-31.740812600757817
425226,-45.95903129663729,16.0,-47.91880162113044
425280,-10.70051184402439,2.0,-9.61692801575135
425318,-18.06163589786792,6.0,-19.74586997081563
425367,-28.834278237590546,6.0,-26.390947449732145
425453,-9.31302170204907,2.0,-12.342261099858248
425522,-2.012927787862582,0.0,-1.9773853149205785
425574,-9.434213414080942,2.0,-8.410356713940125
425782,-6.2455271449605645,1.0,-5.197977465874149
425809,-7.41879717226186,0.0,-2.051630918994729
425857,-44.07288898102543,17.0,-41.46848751429864
425892,-30.846377637676888,8.0,-34.9682578491404
426171,-37.26808778825831,14.0,-35.62692851120616
426182,-24.501147099847564,7.0,-24.13133905174716
426241,-9.536381560239288,2.0,-8.695232305629435
426266,-8.797114227543737,2.0,-8.412372095273186
426320,-100.84855119284975,42.0,-87.74499269242548
426386,-18.258513620951096,5.0,-18.00257164736398
426657,-26.713683581409732,8.0,-25.67844561168898
426871,-11.632924094230145,3.0,-11.544540409705164
427030,-2.041175829515312,0.0,-0.7336675992664989
427074,-66.9949488277031,39.0,-70.05754474564381
427450,-5.82963753545887,1.0,-5.3329178597798785
427604,-13.578398188474624,4.0,-16.650487078556857
427670,-11.847706281434242,3.0,-12.033558590143992
427712,-2.3680817438678265,0.0,-1.0738473904244483
427766,-13.233735357868952,3.0,-13.67108164746842
427928,-12.876279653038065,3.0,-16.27247054272736
428234,-3.450083975017319,0.0,-5.6366072207561855
428399,-10.283611967284116,2.0,-9.70784511598737
428419,-28.570864939149217,8.0,-26.82644779933327
428506,-25.19554525405875,7.0,-26.37800298891088
428641,-5.404546440989793,1.0,-5.011938821399939
428710,-19.06679034513135,5.0,-20.55613717563729
428760,-6.514815152806785,1.0,-5.303721690633978
428877,-12.635217309887292,3.0,-12.399162641975987
429022,-18.383548779794545,5.0,-17.7156860017344
429063,-14.91731586919789,4.0,-14.70398861811446
429132,-5.533324942415214,1.0,-5.665242456136559
429285,-44.583392054889345,16.0,-39.07896129557256
429315,-78.52388785837438,25.0,-60.350683170338655
429337,-44.658718505354074,13.0,-37.125057101464826
429401,-8.91775548754618,2.0,-8.620061214635141
429414,-18.03275304163666,5.0,-18.577289833153085
429425,-33.75641734617424,10.0,-36.12848601288961
429476,-14.87616021319399,3.0,-14.402267141924762
429477,-65.96886705381235,27.0,-60.41116416377288
429608,-14.878728033697175,4.0,-14.75286918373039
429640,-6.033986789474889,1.0,-5.173843373633243
429644,-19.72439766739721,6.0,-19.389520846126217
429675,-34.58518026303119,9.0,-33.477016176302534
429691,-23.272678506054223,7.0,-22.451621769361964
429741,-15.126490157534812,4.0,-15.361439094741089
429760,-50.67673651324476,20.0,-58.78911814914035
429982,-22.73034171360253,6.0,-21.005199255830156
430064,-39.846015566397014,12.0,-39.05796330254599
430085,-17.435542815577158,5.0,-17.40354805478219
430124,-26.532394318114633,8.0,-26.436175334354292
430207,-26.022850163313315,9.0,-25.25824176002352
430325,-54.30428223613533,21.0,-48.58729832056889
430403,-43.977108176011114,15.0,-41.38141160456986
430437,-11.322252821191178,3.0,-12.266833566423598
430530,-13.284729127884775,3.0,-12.077772692778336
430552,-30.105324494127988,9.0,-27.650129325893136
430583,-2.0369125641046635,0.0,-2.271841568817487
430585,-3.9932495118500926,0.0,-8.70069157503718
430726,-19.24773450295042,6.0,-20.86693765261477
430884,-63.90450425591942,14.0,-59.521453495695475
430940,-3.062770036407635,0.0,-13.491294283019206
431116,-12.752825399772684,3.0,-14.925034742793702
431136,-17.98201854444603,5.0,-17.576444408951847
431160,-22.65691210389489,7.0,-21.75944733560464
431180,-30.81304342844733,11.0,-32.05478360632861
431246,-5.7509793781617,1.0,-5.020174138316108
431561,-6.2686983509675995,1.0,-5.493302063739886
431746,-11.35181820419264,3.0,-11.939455372443543
431823,-6.483707125666005,1.0,-5.522892155757363
431953,-17.228236448333128,5.0,-16.75640290852035
432204,-2.087399915918437,0.0,-4.061995916714368
432235,-14.07981547303079,3.0,-16.423233303568715
432284,-6.614979662506939,1.0,-6.4038455659220554
432299,-6.959004881359672,1.0,-5.515478274829097
432337,-7.355530917807555,1.0,-9.4413258581849
432420,-5.889606447473425,1.0,-4.993468870166086
432514,-13.266150428286815,3.0,-13.523404995209525
432756,-22.47020927876373,7.0,-22.775103393963548
432764,-6.345367166281296,1.0,-5.296195683308048
433057,-9.034423776911584,2.0,-8.677075806621316
433291,-6.307567242183821,1.0,-7.340610796064632
433389,-6.123305063129081,1.0,-5.415901553123519
433440,-10.102068830542672,2.0,-9.709642791986182
433494,-2.2321332460534005,0.0,-3.6798861802934977
433511,-27.269141174665368,7.0,-25.900990241424772
433602,-9.777679885283607,2.0,-9.013685805736753
434031,-9.294489700326002,2.0,-9.108953577125089
434060,-8.953683078815606,2.0,-8.596830956479625
434073,-27.481046427433068,7.0,-24.24919497437295
434116,-2.504016703674788,0.0,-1.4072444878162804
434368,-6.036973297443464,1.0,-7.931572647377073
434386,-22.44978992439599,7.0,-23.684748557051005
434472,-6.73331902872303,1.0,-12.491540161588697
434707,-5.847704233673342,1.0,-5.338269694801061
434808,-22.82371387039013,6.0,-25.619900542008295
434879,-15.312090438003525,4.0,-19.77474637709415
434887,-50.815645248660054,14.0,-52.133040668048885
434920,-9.210035024873434,2.0,-8.770036475865988
434955,-68.31332759283934,18.0,-64.98495835795714
435003,-13.770444413742212,4.0,-16.831017550103684
435082,-2.431016885266962,0.0,-1.3207911999865392
435091,-5.67503474424644,1.0,-5.234339658619465
435155,-113.14686012404746,38.0,-120.38591047477904
435191,-18.18472978981547,4.0,-18.808364010934227
435242,-9.381771890151857,2.0,-8.51238470551667
435326,-5.004668092500356,1.0,-5.64978592653424
435819,-15.009870391396836,4.0,-15.36719571137844
435832,-48.80149936506782,24.0,-44.26676688013808
435919,-17.77961845939048,5.0,-17.980623189795423
436202,-9.896513155415446,2.0,-13.153018466649682
436265,-10.671781218544512,3.0,-10.781290877240872
436330,-8.955556450983373,2.0,-8.188950542651334
436373,-8.588932457949925,2.0,-9.142062540513772
436566,-52.20666826310189,19.0,-49.48807164284278
436756,-17.9643217057966,5.0,-18.687471003612107
436985,-8.15545547637108,1.0,-8.046807291115893
437037,-10.707221173245124,2.0,-9.591822373221843
437195,-9.24697273280564,2.0,-8.938036753764695
437197,-8.62130309274718,2.0,-8.488575063719056
437339,-22.053196937061376,7.0,-26.52000765743456
437350,-12.12931148573946,3.0,-11.950245629846794
437542,-5.905607449746476,1.0,-6.3629654530754225
437543,-60.52197922355659,27.0,-56.09463962678484
437590,-12.014935191556678,3.0,-11.795079739067925
437629,-6.250085912245376,1.0,-18.209593207053945
437717,-3.7993378519150647,0.0,-1.7481668906850116
437724,-20.734447420826395,5.0,-24.81951814620736
437755,-39.688370694245066,14.0,-37.8277793364831
437798,-13.09177398515452,2.0,-10.62345858372414
438047,-15.23891961593627,4.0,-16.421553136959716
438074,-55.25352065519967,21.0,-52.52194496929925
438167,-18.405220643562988,5.0,-17.840150791748616
438404,-4.1996081263761305,0.0,-1.9028417880606252
438410,-62.04467353413065,23.0,-72.996294004744
438602,-6.193546699812561,1.0,-5.083219692748786
438656,-5.751199460376013,1.0,-5.28729495845165
438693,-6.360685502655617,1.0,-9.880790832638343
438719,-34.23921684338498,13.0,-34.49433037375807
438870,-22.932343317876484,6.0,-29.80306912618474
438912,-44.83236212293901,16.0,-44.76219421337791
439018,-18.629368089181263,5.0,-19.00849514416553
439079,-19.352579836268404,6.0,-27.228975380398683
439546,-5.70139357304987,1.0,-5.035493870343092
439659,-12.868703540504104,4.0,-14.82773557544572
439666,-38.47322577246865,13.0,-35.504274953162245
439670,-21.297980068675844,6.0,-23.53104242089447
439777,-52.80474510904927,20.0,-49.64010328248114
439941,-30.019542196772814,11.0,-29.17442731956793
440024,-16.86772674220308,5.0,-17.978493709369037
440063,-12.12041990810635,2.0,-9.108143121642795
440265,-5.61520874433494,1.0,-4.775912318294583
440403,-6.989128756130481,1.0,-6.392307137942876
440442,-27.942275002546033,9.0,-26.46315275293039
440479,-17.152850077621977,4.0,-15.415722110918813
440662,-29.5021001720716,9.0,-27.2728226810656
440683,-9.502857456774766,2.0,-11.34404316520824
440736,-14.81513554444919,4.0,-14.280078202015416
440776,-12.149599217346845,3.0,-11.646244829124672
440896,-14.964696088394124,4.0,-14.30135146329874
441140,-3.174281071609208,0.0,-3.8103801423060153
441187,-13.42794008222926,3.0,-12.44005378815077
441278,-48.86434603587134,19.0,-54.068776976884614
441335,-2.1373023627915044,0.0,-1.5178128997758145
441407,-19.40724392167319,4.0,-20.320606933037503
441805,-20.94308738373356,6.0,-20.284624117018033
441896,-65.45335917636602,23.0,-57.43965351669151
442087,-7.787015031328509,1.0,-6.096674144081959
442136,-6.503590152166165,1.0,-5.437659082065148
442264,-10.242155855998488,2.0,-11.223380483138438
442378,-88.19268688011104,46.0,-84.54223845126926
442414,-26.376930129025,7.0,-23.95146689212204
442455,-18.515445013228323,6.0,-20.87044080270364
442463,-26.615274123733965,9.0,-28.08144766378068
442485,-9.440619729084606,2.0,-9.83243529236687
442520,-5.549416338778501,1.0,-6.162492405333389
442567,-2.9133128770058483,0.0,-2.7144204296634378
442608,-37.72922479953005,13.0,-42.58366204155249
442625,-2.1136245656549515,0.0,-1.2962032310466405
442639,-49.84120509093957,20.0,-44.84275913549954
442685,-19.027449040720235,6.0,-18.578500061486192
442978,-22.13352005768445,7.0,-22.100935897658708
443031,-33.7729601399413,11.0,-33.23349781272335
443068,-6.075160305329691,1.0,-4.976514846820351
443074,-9.099215760921954,2.0,-8.678429347036824
443076,-43.74709237335514,9.0,-37.25204348066968
443084,-9.327138471541854,2.0,-8.516934782078305
443124,-2.150346723288058,0.0,-2.5093914352027795
443135,-9.773438243477738,2.0,-9.005035234158479
443192,-13.765317907974712,4.0,-13.968220790196952
443226,-2.7521880323638133,0.0,-10.270629370660254
443468,-15.525579997836706,4.0,-14.424813559994783
