user_id,ll_joint,ll_pers,test_purchases,delta_ll
20026,-31.445094596170396,-28.396676535755905,7.0,-3.048418060414491
20107,-21.729701917571905,-23.894151080050406,6.0,2.164449162478501
20293,-31.267359731893244,-33.99682963594414,9.0,2.7294699040508945
20416,-13.641503614327203,-14.528400621468371,4.0,0.8868970071411688
20426,-25.30519816565957,-24.307795181591,7.0,-0.9974029840685681
20473,-5.40178700996116,-5.4296471276162865,0.0,0.02786011765512697
20569,-1.1770766522120004,-1.177625112814377,0.0,0.0005484606023766769
20598,-128.33135310348538,-119.35471205888616,58.0,-8.97664104459922
20768,-18.896802200037065,-14.23740701542024,0.0,-4.659395184616825
20776,-21.367916969776832,-20.336440831319642,6.0,-1.0314761384571902
20888,-11.092270934883336,-10.2002725185414,2.0,-0.8919984163419361
20971,-45.85279523666118,-44.51333041144796,16.0,-1.33946482521322
20981,-8.86712915064061,-9.031574941394886,2.0,0.1644457907542769
21033,-24.536391341508075,-25.011252369478825,8.0,0.4748610279707499
21056,-0.006689023043745335,-0.2788113642509729,0.0,0.27212234120722756
21277,-12.447227888215886,-12.36906266177575,3.0,-0.07816522644013624
21339,-75.12724870469172,-70.29391900085683,15.0,-4.833329703834892
21403,-7.559815766151624,-5.083147690892124,1.0,-2.4766680752595
21455,-18.398267958597536,-18.762153206722832,5.0,0.3638852481252961
21600,-32.98708822071312,-31.844268389919037,12.0,-1.1428198307940818
21659,-19.18319843449516,-19.065572322286076,6.0,-0.11762611220908425
21720,-25.661360656557466,-27.747425665060803,8.0,2.0860650085033363
21817,-10.64078100110631,-11.866117156610507,1.0,1.2253361555041966
21867,-9.061518779561343,-8.967099111149569,2.0,-0.09441966841177418
22023,-42.143513839181814,-42.79495228380413,17.0,0.6514384446223147
22033,-11.979810698086162,-11.550677573774461,3.0,-0.4291331243117007
22044,-0.9988727998649819,-1.177625112814377,0.0,0.1787523129493952
22072,-27.840738982649754,-28.14481149120515,9.0,0.3040725085553966
22188,-62.79167846143851,-67.30964390976341,27.0,4.517965448324901
22226,-61.43556776326425,-68.40878773211944,23.0,6.973219968855183
22235,-14.837240577580173,-15.151983915214347,3.0,0.31474333763417306
22348,-0.7040857404763361,-0.8739092546142408,0.0,0.16982351413790475
22349,-9.89794926386234,-9.250781286910403,2.0,-0.6471679769519376
22385,-12.943276142970474,-12.742395908073235,3.0,-0.20088023489723916
22399,-14.354614913151082,-13.12871510908697,3.0,-1.2258998040641114
