user_id,ll_joint,ll_experimental_1_hawkes,test_purchases,delta_ll
28876,-23.957035993864054,-23.76142899950242,8.0,-0.19560699436163276
28991,-85.62313078125372,-85.4272545995039,18.0,-0.19587618174982424
29136,-21.23509022893848,-20.720508203137666,6.0,-0.5145820258008129
29244,-30.48375750873534,-30.18806452534045,11.0,-0.2956929833948898
29253,-11.33913326947594,-11.02061687411296,2.0,-0.3185163953629804
29410,-18.447522567500236,-17.955457835783537,4.0,-0.49206473171669884
29468,-17.60006145607864,-17.48745230053809,5.0,-0.11260915554055018
29642,-1.7944827996931372,-2.271190709303847,0.0,0.47670790961070986
29769,-11.578443023285677,-11.992674421395,3.0,0.4142313981093224
29896,-1.0097772224227715,-1.478372116919687,0.0,0.4685948944969156
29989,-32.923520588694124,-32.951155503144705,9.0,0.027634914450580084
30072,-9.861253592218388,-9.701263533572746,1.0,-0.15999005864564175
30128,-32.74112976193834,-32.429534504780335,12.0,-0.31159525715800385
30244,-14.425235873052,-13.977324796875015,4.0,-0.4479110761769842
30370,-4.996807268082761,-4.982361614022876,1.0,-0.014445654059884738
30375,-8.960577227404032,-8.7974666032917,2.0,-0.163110624112333
30399,-0.4775472534106396,-0.7219979448665809,0.0,0.24445069145594128
30427,-0.9137858394298679,-1.25891881593615,0.0,0.34513297650628205
30586,-29.18036125129465,-31.76397186261019,12.0,2.5836106113155424
30612,-17.95839570971501,-18.531929952735872,6.0,0.5735342430208625
30945,-65.24868488733242,-66.01425795447216,23.0,0.7655730671397407
30954,-0.3695671987315821,-0.9615062608176044,0.0,0.5919390620860223
31047,-13.951965549643505,-13.688918122606232,3.0,-0.26304742703727335
31090,-50.714300886006946,-51.512996359852615,21.0,0.7986954738456689
31207,-24.537479584899817,-23.98980454083303,7.0,-0.5476750440667857
31683,-16.410048429730047,-16.583343154262213,3.0,0.1732947245321661
31877,-3.0240684751259006,-2.183440986033083,0.0,-0.8406274890928178
31890,-56.249062560251694,-55.49536776860882,16.0,-0.7536947916428716
31904,-35.180098061348126,-36.30187668913617,10.0,1.1217786277880464
31909,-23.214012128571863,-22.50460228182141,6.0,-0.7094098467504537
32022,-63.671476934800026,-66.45333115990601,21.0,2.781854225105988
32091,-47.20058134534881,-48.047973106158025,21.0,0.8473917608092165
32113,-6.671828284164174,-7.600736414730412,1.0,0.9289081305662386
32224,-9.014325444979281,-8.82363166298337,2.0,-0.19069378199591114
32226,-22.880261749334025,-22.59749324849469,7.0,-0.28276850083933525
32235,-23.976768387544976,-23.071136475191395,7.0,-0.9056319123535808
32275,-5.112136988804281,-5.075879742186181,1.0,-0.03625724661809926
32319,-4.900548547207148,-4.886984840653249,1.0,-0.013563706553898491
32378,-33.207534807237344,-33.08734103159268,9.0,-0.12019377564466538
32517,-5.8442237062336355,-6.190513201001007,1.0,0.3462894947673716
32559,-25.6076241059682,-27.289651699692328,6.0,1.6820275937241291
32644,-0.8961683350315489,-1.0760525477572795,0.0,0.17988421272573063
32765,-28.958134655073483,-28.952810028983414,8.0,-0.005324626090068563
32923,-30.088929898771458,-29.949535005718488,12.0,-0.1393948930529696
32957,-3.0281094550662337,-3.491624503488732,0.0,0.46351504842249813
33030,-10.010382224261688,-9.31795052016155,2.0,-0.6924317041001391
33266,-3.7225263222201437,-3.676588981370028,0.0,-0.04593734085011558
33285,-18.862186099053385,-18.295389648530296,5.0,-0.5667964505230891
33680,-33.974303993537404,-33.808741193430194,11.0,-0.16556280010721025
33688,-33.16674552631792,-32.89761260226804,11.0,-0.26913292404987743
33695,-14.874808682410514,-14.617104588357885,4.0,-0.2577040940526292
33787,-1.1580566425156167,-1.7721154570528266,0.0,0.6140588145372099
33973,-27.037321002539244,-26.577708953819407,8.0,-0.45961204871983696
34067,-14.723891623983636,-14.832900802083536,4.0,0.10900917809989963
