event_date,to_ord,personalized_poisson_prediction,hawkes_prediction,hawkes_excitation,split
2025-05-22,0.0985080727569998,0.11244003146891389,0.12198020560041173,0.009540174131497848,train
2025-05-23,0.09896844040445307,0.0997674027469938,0.10894595479371605,0.009178552046722264,train
2025-05-24,0.09113174813756506,0.10223648299598048,0.11116931746990516,0.008932834473924662,train
2025-05-25,0.11813915527443379,0.11173579357856983,0.12031391551599258,0.00857812193742275,train
2025-05-26,0.10621365166819713,0.10586109526046854,0.11505128098556684,0.009190185725098294,train
2025-05-27,0.11283411548663538,0.10670620364986876,0.11596571579971915,0.009259512149850395,train
2025-05-28,0.10669114647082824,0.10598604009564788,0.11547817702890502,0.009492136933257143,train
2025-05-29,0.12604527840097898,0.10686509301023397,0.11622838341927016,0.009363290409036195,train
2025-05-30,0.09511672953410133,0.10116208860888169,0.11091344407523276,0.00975135546635107,train
2025-05-31,0.0894913872184283,0.102802953653749,0.11190722848912549,0.009104274835376493,train
2025-06-01,0.10172255631434104,0.11239203060560805,0.12117350405850492,0.008781473452896862,train
2025-06-02,0.10308648263216869,0.10490215063726989,0.11389310384276043,0.008990953205490539,train
2025-06-03,0.1128424483144923,0.10699887570095329,0.11621943223974271,0.00922055653878941,train
2025-06-04,0.10324814173709398,0.106090687510516,0.1154285270285431,0.009337839518027111,train
2025-06-05,0.12296416938110749,0.10665091133228949,0.11599320595056764,0.009342294618278157,train
2025-06-06,0.09821882951653944,0.09663717644372531,0.10616640311800707,0.009529226674281752,train
2025-06-07,0.09190839694656489,0.09912634561059941,0.10811423879807548,0.008987893187476071,train
2025-06-08,0.11033078880407125,0.10896691005165245,0.11748481914327608,0.00851790909162363,train
2025-06-09,0.10147582697201017,0.10519914939078621,0.11435632610012762,0.009157176709341405,train
2025-06-10,0.11199267622825755,0.10754944933802581,0.11670651613757102,0.009157066799545206,train
2025-06-11,0.11291963377416073,0.10653246011946424,0.11590434799817267,0.009371887878708417,train
2025-06-12,0.11017293997965412,0.1090492470065179,0.118472625930466,0.009423378923948102,train
2025-06-13,0.0986474117766704,0.09779475334603265,0.10694482094043122,0.009150067594398565,train
