user_id,ll_personalized_poisson,ll_experimental_1_additive_hawkes,test_purchases
368394,-20.454849556457365,-19.748418988601507,5.0
368471,-1.4813409710145136,-1.6714544356104468,0.0
368563,-5.096425746525451,-5.149131273884667,1.0
368599,-1.177625112814377,-1.277767519100222,0.0
368602,-17.27587512329272,-17.507184713741445,5.0
368702,-36.40394078857875,-36.9401258447977,13.0
368816,-11.811991246941158,-11.68361096005482,3.0
369012,-27.02979030057821,-27.084862452314532,9.0
369013,-5.117472429955578,-5.261788033554245,1.0
369034,-9.244452556126834,-10.069644080992608,1.0
369068,-6.099856817818513,-6.2091734192958645,1.0
369092,-10.407713840870796,-10.538352071062624,2.0
369241,-49.63756996146466,-49.515191004604134,21.0
369243,-25.236306343327794,-25.313359513775332,9.0
369473,-34.10131004917777,-32.68033175053844,10.0
369612,-42.950646786886644,-43.02150386490222,17.0
369757,-122.07099602671086,-112.73314647767002,42.0
369827,-35.6228426887257,-34.66429147550755,10.0
369869,-36.70661492860588,-35.83853688078032,12.0
369893,-4.927349506249577,-4.600651424699692,1.0
370118,-3.607351978415468,-3.6525934963321074,0.0
370207,-14.222196344785575,-14.416318285794203,4.0
370208,-11.779442005119444,-11.698464775378008,3.0
370212,-33.743147010320875,-32.945337017544325,12.0
370255,-5.057577898311472,-5.166488929148245,1.0
370265,-1.1833595781272106,-1.189343039976034,0.0
370331,-9.743201915198505,-9.833606387180142,2.0
370498,-8.701625254676115,-8.788966633857838,2.0
370507,-2.6962044038150594,-2.97029012013099,0.0
370662,-9.027616889973139,-9.027884917813587,2.0
370878,-1.2433881195904253,-1.2693487072106284,0.0
370932,-56.99175627747992,-57.420014893242325,22.0
371033,-15.6416237519058,-15.866077535528511,4.0
371043,-32.18102230963881,-29.848865010998335,9.0
371070,-2.088772687414786,-2.1019568167787366,0.0
371123,-17.857766159860113,-17.865380879436803,5.0
371164,-51.98967599986091,-52.381157015259724,19.0
371173,-29.74571873380159,-29.52689077604558,11.0
371193,-26.38657362093573,-24.753130157773533,8.0
371202,-24.78766480963208,-25.153610628182783,7.0
371267,-29.88433180099839,-28.088147453170066,8.0
371326,-1.7850568292146498,-1.8985464979900415,0.0
371341,-2.6962044038150594,-2.8331864508758287,0.0
371539,-19.740755473124235,-19.68141953615978,6.0
371573,-1.7850568292146498,-1.8089877538214472,0.0
371771,-39.06372074549648,-30.816215889129356,8.0
371825,-1.177625112814377,-1.2772335535360262,0.0
371839,-46.918376206392345,-46.58700153010392,21.0
371905,-26.082712094310615,-26.893550646031056,7.0
371951,-45.46767508826434,-37.9485542193286,8.0
372088,-38.52646864741975,-38.495721865907484,14.0
372112,-24.659272489526675,-24.454668661496953,7.0
372115,-23.669950331437853,-23.38286183023429,7.0
372134,-1.177625112814377,-1.2460075258441392,0.0
372219,-8.61828471050599,-8.53768401911225,2.0
372328,-33.39552086447155,-33.73975294941358,12.0
372437,-28.527830234827377,-28.820553801491076,7.0
372503,-25.460838187007774,-25.843716069235565,7.0
372626,-38.22471046091935,-38.69905350224791,13.0
372717,-25.743438229153032,-25.408639450269206,7.0
372748,-5.2128271220326585,-5.2940389034492945,1.0
372775,-34.0822805052191,-31.60670029740837,11.0
372778,-1.5091135505154465,-1.8716044126356486,0.0
372786,-18.624598878586575,-18.321695849330236,5.0
372886,-2.147932654312294,-2.166430649459625,0.0
372958,-37.38129194401096,-36.306864955811555,13.0
373129,-12.47754817661435,-12.568168714380867,3.0
373149,-23.81399439366553,-23.23696514338476,6.0
373301,-12.606042389305392,-12.871186644701561,3.0
373546,-29.431811833304085,-29.538920360339276,11.0
373551,-6.636624814650745,-6.758625564993804,1.0
373828,-11.779017512233786,-12.099262550791643,2.0
373844,-16.1026460720875,-16.23776118958713,4.0
374080,-1.4813409710145136,-1.5226928168728469,0.0
374136,-28.047292663303708,-28.252904468579395,8.0
374321,-36.746926414840296,-34.524342292167624,8.0
374490,-13.10170815198171,-13.436787129616544,2.0
374564,-19.703382161311406,-19.957352335227842,5.0
374814,-9.708156150092421,-10.183704756239315,2.0
374964,-5.6335111829887925,-5.968105717781041,1.0
375024,-4.9791700905721905,-5.0405248474882205,1.0
375087,-5.827111771071988,-6.056792156587011,1.0
375168,-39.86543229183767,-38.51310939660323,13.0
375174,-30.081498240437135,-30.04316319099529,11.0
375312,-8.759932226559275,-8.967841456194877,2.0
375375,-56.28537048257271,-56.811261055314795,27.0
375473,-11.482194393348994,-11.673765886168923,3.0
375480,-5.133080292239298,-5.144910491723537,1.0
375605,-10.440822207187418,-10.631958465532781,2.0
375634,-33.88910626913024,-31.154557287461298,7.0
375647,-22.285809845360493,-21.13777927429501,4.0
375909,-1.4813409710145136,-1.5483291376989388,0.0
375940,-8.889030353300322,-8.987473825612375,2.0
376078,-28.477229082544554,-24.84319415235129,7.0
376142,-21.41479260015168,-21.104884857471635,7.0
376222,-30.7445825854446,-29.333375822417864,8.0
376393,-143.07732576794575,-99.42183498047622,25.0
376449,-10.167002426357309,-10.340104290451858,2.0
376525,-52.51602247301847,-52.55906380498964,21.0
376666,-14.450010900512906,-14.625490415789656,4.0
376729,-1.177625112814377,-1.283042040050406,0.0
376776,-11.558598477748212,-11.751894468430315,3.0
376861,-45.0756434171009,-46.29827526005759,17.0
376919,-1.177625112814377,-1.213574287136783,0.0
377021,-6.948226418616968,-6.996380202943209,0.0
377172,-13.546149078883378,-13.804507728653867,3.0
377223,-12.572602023290376,-12.56558199558679,3.0
377254,-48.987198606528914,-46.678831926057335,14.0
377306,-2.9999202620151957,-3.1071791382614333,0.0
377450,-26.68975720162583,-26.93438174096213,0.0
377539,-2.147932654312294,-2.192084447966159,0.0
377601,-2.9999202620151957,-3.0546374335417377,0.0
377738,-14.805446450686324,-15.391217866708859,4.0
377819,-14.950177594545979,-14.692098680984929,4.0
377831,-9.599562241117995,-7.698822449051824,2.0
377843,-12.044273240599278,-12.435534944205353,2.0
377853,-45.093237924366186,-45.6749857094314,18.0
377874,-9.618016700741865,-9.784010636355198,2.0
378002,-39.84914778933195,-40.26314266865289,10.0
378032,-12.524459820087142,-12.89960562471322,2.0
378043,-11.614182915717782,-11.588572662475464,3.0
378208,-5.051347509300618,-5.123465269810981,1.0
378249,-18.51625106974634,-18.74243958923851,5.0
378269,-2.3924885456149223,-2.4545143262207505,0.0
378276,-23.054392754199952,-23.248424944675378,6.0
378297,-17.831096571779405,-17.956718463854948,4.0
378319,-0.266477538213968,-0.7202438498461583,0.0
378340,-9.908933497936292,-10.176446647387355,2.0
378836,-23.385368558889322,-23.108651551721486,7.0
378879,-3.303636120215332,-3.3095809450039106,0.0
379026,-97.29465367831342,-90.18962406515071,21.0
379162,-15.174408802613096,-15.535770929890509,3.0
379203,-9.375501361527958,-9.609131196454994,2.0
379287,-12.246906818627316,-12.330994592598188,3.0
379314,-48.733621996419316,-47.88814081524821,20.0
379364,-12.568986415719737,-12.582913726115013,3.0
379477,-69.74165331893578,-66.38400724090391,24.0
379518,-8.160961806864606,-8.32902635041432,1.0
379569,-6.129017165553716,-6.296920980651139,1.0
379579,-2.3924885456149223,-2.458241456317629,0.0
379608,-27.700506893325944,-27.5716173756936,9.0
379867,-69.16199749546892,-67.99162683676828,33.0
379896,-1.4813409710145136,-1.517655768903648,0.0
380227,-0.5701933964141045,-0.73778323409538,0.0
380420,-26.40054037828624,-26.184417332465497,7.0
380427,-6.250155217259061,-6.463430046417675,1.0
380555,-1.4813409710145136,-1.498798178137728,0.0
380585,-14.30233498622569,-14.051920543287368,4.0
380590,-2.067359211910339,-2.204064259478144,0.0
380611,-1.177625112814377,-1.326490478732708,0.0
380618,-22.26660964643693,-22.448432034520618,3.0
380644,-68.37658135229364,-65.50003029782623,39.0
380728,-22.4222638910146,-22.677026053879526,7.0
380806,-39.73959297465238,-38.490511214825816,14.0
380839,-17.37541837241811,-17.716007593412222,4.0
380862,-10.178141228899332,-11.312575366858356,2.0
380883,-4.989319647917328,-4.7755199866542775,1.0
381041,-14.857928510708273,-14.694497240634355,4.0
381082,-15.118067417273034,-15.180193391959572,4.0
381265,-29.562541646803915,-28.05618492498769,8.0
381546,-1.4813409710145136,-1.493466405271165,0.0
381926,-5.102886605633265,-5.2796840142257455,1.0
381944,-12.272657305318827,-12.3930099663042,3.0
381990,-32.86946754294308,-33.52795289991674,6.0
382082,-14.119796787594654,-14.05698336037498,4.0
382251,-2.9999202620151957,-3.052182798962386,0.0
382322,-5.427323931355463,-5.250237073411378,1.0
382406,-42.03270360384775,-41.1973953772461,15.0
382492,-14.426692637581239,-14.510284136055713,4.0
382596,-47.04657170420958,-46.73516780118997,10.0
382782,-9.754336629199807,-9.38015628218295,2.0
382887,-14.806449448510024,-15.062203172024805,4.0
382958,-5.12597323376819,-5.431145544845144,1.0
382966,-40.302944607771366,-39.13220980252759,14.0
382973,-12.585266819553087,-12.706175512606201,3.0
383097,-4.987879436964805,-5.144474008412739,1.0
383207,-23.91641916618039,-24.088709613175904,6.0
383222,-32.9286095989705,-33.54906788819687,13.0
383388,-2.088772687414786,-2.340473881936572,0.0
383463,-12.011305971738311,-11.36605354638893,3.0
383583,-5.0042138182440565,-5.080997111047766,1.0
383741,-11.456308975761996,-11.577358938449013,3.0
383777,-4.969887973140411,-5.081985445970988,1.0
383812,-0.5027811334801452,-0.5243651653974848,0.0
383838,-15.848954250535433,-16.224828522130455,4.0
383844,-3.303636120215332,-3.341963599757991,0.0
383990,-8.163089851417514,-8.166572671828499,0.0
384087,-2.3924885456149223,-2.608568878316923,0.0
384102,-5.052845898334015,-5.174633030214069,1.0
384300,-1.177625112814377,-1.1957413372341006,0.0
384315,-34.08640908766389,-33.89688563722523,12.0
384337,-54.67023252831493,-54.48467366090327,27.0
384545,-6.4110500261885885,-6.682415697932484,1.0
384591,-5.131383795438192,-5.240172820801889,1.0
384808,-12.271716992972946,-12.382926540453983,3.0
384928,-37.733438543394065,-36.74459385426403,13.0
384992,-15.26237353547328,-15.337598037070627,3.0
385009,-5.322678124396068,-5.27678484688422,1.0
385109,-0.8739092546142408,-0.9669917610338009,0.0
385151,-12.46109730095724,-12.528003628407925,3.0
385309,-10.4986231256754,-10.629831548226106,2.0
385317,-12.12801350673184,-11.82005066613296,3.0
385326,-5.115002849215627,-5.219680385294922,1.0
385452,-6.735744295306444,-6.783274641833731,1.0
385455,-39.589102107778736,-36.340719494668576,11.0
385458,-17.35394641804609,-17.536280815976344,5.0
385613,-10.977336144381956,-11.215536699517541,2.0
385645,-46.45250334895566,-46.74558348687593,12.0
385885,-14.611831306237464,-14.830219264733405,4.0
385914,-6.923425283834098,-7.0077917317919,1.0
385977,-44.10231499245967,-42.68141209883788,14.0
386078,-5.6401285995718835,-5.7580855144650895,1.0
386082,-11.975623501827782,-12.300522889456243,3.0
386086,-11.88533852323597,-11.004814424427328,3.0
386200,-35.13647742744834,-32.32344712081708,10.0
386250,-17.8228649430519,-18.078998731813865,4.0
386278,-1.7850568292146498,-1.8127902296143685,0.0
386291,-12.119724409171909,-11.22951647596854,3.0
386324,-21.610956903277756,-21.277110228371583,6.0
386635,-5.078382122905173,-5.1303574198035555,1.0
386666,-12.35914495325811,-12.276220188623553,3.0
386997,-78.96862466743687,-79.37936181095408,46.0
387065,-5.668812062566051,-5.7294682364315515,1.0
387166,-23.190012705210542,-23.22545914488499,7.0
387177,-1.4813409710145136,-1.6560627122089941,0.0
387380,-5.146760168748891,-5.146866720219302,1.0
387390,-12.045955429982495,-12.042442059157953,3.0
387522,-36.899802713055266,-36.9911466734682,15.0
387546,-5.819708320088983,-6.009030315441559,1.0
387553,-0.8739092546142408,-0.9601970968042861,0.0
387599,-2.088772687414786,-2.184054490324696,0.0
387763,-20.945959706851813,-21.25387055841621,5.0
387785,-16.121761869215426,-14.443820973823534,3.0
387800,-1.5734119085628853,-1.6695244976611,0.0
387972,-43.08279807481438,-42.49057121856508,17.0
388086,-0.266477538213968,-0.31963146567165507,0.0
388147,-18.86571488355927,-19.014589470370947,6.0
388403,-7.255040702421009,-7.543143306195008,1.0
388456,-38.43741613476627,-34.991824475196736,7.0
388472,-17.66212243509236,-17.238711357594596,5.0
388476,-39.04211850813849,-38.44695548594882,14.0
388618,-58.28558147151098,-50.11367385728394,16.0
388818,-9.069594864461008,-9.306185061144097,2.0
388839,-8.736741128934842,-8.837101225009166,2.0
388841,-1.923718112949924,-2.6805513819232507,0.0
389053,-6.790972511223983,-6.908475078836628,1.0
389081,-9.22665496630872,-8.788844933184158,2.0
389133,-8.52271339610906,-8.631000436613663,2.0
389380,-5.0070264637789945,-5.170314948535118,1.0
389464,-11.699606839316507,-11.434077100979746,3.0
389471,-20.01147177521293,-19.682803530185627,6.0
389477,-28.460869344962923,-26.386100614314792,8.0
389581,-1.177625112814377,-1.3053297959247248,0.0
389674,-9.548359439510172,-9.723343708595118,2.0
389700,-15.274653315796726,-14.932376070171221,4.0
389871,-5.256974699460587,-5.394888613004107,1.0
389961,-18.703592280886202,-19.048912386336653,4.0
390066,-5.223745493858919,-5.264533731552008,1.0
390099,-14.5135662277075,-14.611509321814477,4.0
390136,-22.776021020675813,-22.55354139068248,7.0
390179,-23.89976339417952,-23.611160193254943,7.0
390217,-17.878574220437883,-16.855255070127377,5.0
390218,-9.44966367852961,-9.35973794274057,2.0
390223,-6.561551381935273,-6.840114031324082,1.0
390267,-4.928528847490942,-4.943880452856233,1.0
390270,-44.677586396919835,-44.5297277186365,17.0
390647,-41.180841982503225,-36.916175357055565,13.0
390697,-12.098601734767652,-12.214445052854227,3.0
390719,-28.352792190686824,-28.540904911409605,8.0
390976,-17.21377361747299,-17.598380823425735,5.0
391046,-14.161053026631954,-14.057379646894313,4.0
391050,-0.5701933964141045,-0.6014412570705295,0.0
391065,-47.861173333324466,-47.53025841362317,9.0
391165,-1.177625112814377,-1.1980371035371473,0.0
391211,-11.802062733943371,-11.337656301520772,3.0
391291,-18.24062613590565,-18.496829540779988,5.0
391349,-9.347026088621167,-9.606608729420039,2.0
391362,-5.494957599330331,-5.473131283158408,1.0
391384,-48.631122716670305,-48.67967620075892,13.0
391412,-1.6238133808992854,-1.6683160029543054,0.0
391426,-5.359416569465543,-5.412792743744212,1.0
391560,-44.451050172591145,-41.4349170882796,11.0
391698,-9.040984958087346,-9.09902290613676,2.0
391790,-22.74519584623058,-22.444913638994553,7.0
391834,-16.59439256676478,-16.716219467077558,4.0
391988,-9.830678113403373,-9.695610354924263,2.0
392002,-113.52750300384491,-109.91585552663089,57.0
392081,-27.194304023605696,-27.438597594920015,9.0
392163,-0.8739092546142408,-1.072626374493209,0.0
392198,-6.047660296248917,-6.19051192587196,1.0
392201,-5.123217494249653,-5.211104781217918,1.0
392309,-23.1322076494746,-22.48217467326323,7.0
392423,-3.9713814494406745,-4.08905587771916,0.0
392467,-42.42080795590219,-40.298854621751026,10.0
392668,-45.97427010985158,-44.96303056693373,19.0
392753,-21.57222727417571,-21.408219124543788,7.0
392798,-21.947866441719874,-21.882772817425355,4.0
392811,-54.48363149576668,-49.10485108854562,15.0
392826,-9.05704544158798,-9.102255804696505,2.0
392881,-30.956434841753076,-30.932985354564742,12.0
392969,-15.206021530758074,-15.386900982921324,4.0
392995,-1.4813409710145136,-1.608063896406805,0.0
393106,-13.093747026246696,-13.1692162047174,3.0
393413,-5.269431122215536,-5.340159766181775,1.0
393534,-8.833227016332243,-9.031335974187991,2.0
393613,-1.4813409710145136,-1.570417713723596,0.0
393678,-31.0228367284359,-30.97014059790877,9.0
393743,-45.942562286707904,-46.58238565002864,12.0
393828,-3.8865126612647236,-3.916016559189466,0.0
393980,-2.3924885456149223,-2.611239567142714,0.0
394057,-1.2054698242894017,-1.2295086235403054,0.0
394118,-12.963218750819605,-13.111392847220364,3.0
394136,-8.487225150244818,-8.302074798192912,2.0
394192,-45.21881354477058,-44.669440693428086,15.0
394226,-1.7850568292146498,-1.7910535430425467,0.0
394357,-4.939191436379763,-5.047403816408794,1.0
394440,-16.77933279568309,-16.960364583670426,1.0
394607,-74.1980287378411,-74.40274628410934,41.0
394758,-11.600083062871125,-12.071502222163776,1.0
394825,-18.547148413241874,-18.641483813578386,4.0
394833,-24.39970849820021,-24.36385071470394,8.0
395036,-5.022981977028399,-5.1296496048718545,1.0
395037,-29.332021086220788,-28.819897824916552,7.0
395042,-34.46642928536066,-34.80882913194034,12.0
395140,-4.995562674420425,-5.314529830083699,1.0
395248,-13.72928396862407,-13.788354977484184,3.0
395313,-62.28070592881696,-60.27589567871396,14.0
395323,-3.3871213574516594,-3.4611407771667713,0.0
395451,-54.98452512747394,-54.50167884428633,22.0
395462,-18.059924730542484,-18.303205304294124,5.0
395535,-3.303636120215332,-3.503361454259487,0.0
395629,-26.66098493387749,-26.540470621662624,8.0
395801,-5.231984579705419,-5.302437367261834,1.0
395861,-8.552276036618345,-8.32015912223278,2.0
395895,-12.207572379882135,-12.267882568624456,3.0
396334,-2.3924885456149223,-2.436726808359154,0.0
396402,-1.4377573591600905,-1.5234293692209233,0.0
396403,-4.924508577279718,-5.0583804149520875,1.0
396635,-11.517912424870218,-11.634903554406137,3.0
396678,-3.303636120215332,-3.353978557874502,0.0
396705,-2.088772687414786,-3.632440126800005,0.0
396749,-5.1830807779166115,-5.426162624475151,1.0
396801,-26.443920493138858,-26.30089969073541,8.0
396889,-88.16819749958916,-86.44235698557524,35.0
396938,-16.05609838187121,-13.748171950348382,3.0
396940,-25.431871203232262,-24.90135233587223,9.0
396987,-17.11568803169367,-17.178003425842462,4.0
397026,-26.840107631585735,-27.459104039665288,6.0
397089,-16.097523561349043,-16.655885972297686,2.0
397163,-3.911067836615605,-3.987452479331776,0.0
397196,-25.75260601893248,-26.033959856281065,9.0
397243,-2.6962044038150594,-2.7167227992659346,0.0
397367,-58.683843739046566,-55.67965065879124,19.0
397371,-25.83014463222799,-25.78742935569119,8.0
397444,-19.885372699789073,-20.049830445339495,5.0
397457,-10.07893028165639,-10.154375279547903,2.0
397557,-22.274976280782944,-21.469429334005824,6.0
397633,-2.6962044038150594,-2.7721505747233857,0.0
397693,-23.81382332176207,-22.09773644987076,5.0
397821,-10.634928974769325,-10.451837392963455,2.0
397833,-10.30929990873821,-10.40808933337514,2.0
397998,-10.915494768972806,-11.513326760370774,2.0
398076,-114.29428091377423,-113.96670692138738,40.0
398101,-40.039537837253995,-40.303569959363244,17.0
398208,-12.575755956338133,-12.793872956715576,3.0
398276,-10.84257769213669,-10.886865701900735,1.0
398321,-15.644677392382082,-15.41119694935861,4.0
398373,-9.377953284218059,-10.135946397079447,0.0
398415,-43.676183188864194,-40.798786737461775,17.0
398490,-13.265452942718396,-13.308119372205864,3.0
398852,-4.906643308804655,-4.719994305367834,1.0
398871,-7.251942276817105,-7.4914546381836375,0.0
398954,-16.76009857898299,-17.048403173463807,4.0
398957,-21.190996863505266,-21.463330917763248,6.0
399222,-11.677605230581241,-11.704331122330927,3.0
399284,-10.163464317953542,-10.476999535314393,2.0
399395,-0.8739092546142408,-0.9766814247302021,0.0
399410,-39.45778194269001,-36.87316749449434,10.0
399581,-15.78038155738477,-15.838286871364344,4.0
399640,-40.5310720865837,-30.46390846796368,9.0
399662,-42.45591072656368,-42.08789982071152,11.0
399729,-133.3034072688028,-132.21435336607337,64.0
399759,-40.28785493227225,-40.634896746758045,9.0
399892,-12.601991285937554,-12.572487478950604,3.0
399906,-11.648733302533973,-11.743383563565043,3.0
399911,-20.813103667349903,-20.930197023949212,6.0
399938,-47.03621697575426,-46.314132709552936,19.0
400107,-9.030675797009822,-8.99520821392381,2.0
400250,-24.079021350962716,-24.377165859590924,6.0
400260,-1.177625112814377,-1.746726188743742,0.0
400272,-16.69060425410634,-16.810108382669878,5.0
400327,-3.115794316328213,-3.6678369732100222,0.0
400441,-12.741969176746494,-10.539109121367817,3.0
400473,-39.523185459936236,-39.90824786789881,15.0
400504,-19.167510913054276,-19.088128974345434,6.0
400511,-48.44578121102728,-46.89687145043102,20.0
400603,-21.920863773434608,-22.24418956218772,6.0
400664,-27.863790546952895,-27.451036155980326,9.0
400681,-21.3658874792596,-21.664671359900293,6.0
400741,-29.18076347401301,-29.224006000556656,10.0
400778,-1.7850568292146498,-1.7901855130909665,0.0
400839,-12.54146229210717,-12.638127143344079,3.0
400861,-16.54118227558305,-16.630277033472506,3.0
400994,-2.6962044038150594,-2.7651270747922787,0.0
401289,-40.95375204960835,-39.826101703176576,15.0
401352,-185.70127591999812,-182.68660087123573,45.0
401448,-27.068015976932884,-24.75233628955377,7.0
401495,-1.7850568292146498,-2.0678168379017086,0.0
401585,-1.4813409710145136,-1.577813991632389,0.0
401595,-33.36507291888776,-30.49449549846298,9.0
401613,-4.913466665636709,-4.984502982614032,1.0
401667,-6.813446459135221,-7.710708110684256,1.0
401694,-2.088772687414786,-2.123550368884053,0.0
401774,-21.354627847363215,-21.474876000096547,6.0
401814,-12.365045408513652,-12.363385002578676,3.0
401956,-11.813662942570895,-11.893658225046398,3.0
401979,-12.879274930499374,-12.331137670583614,3.0
402264,-9.532644422466444,-9.800185547016136,2.0
402368,-8.595264493337229,-8.702891482789607,2.0
402374,-14.518468953874004,-14.554725194845087,4.0
402411,-5.733362985816423,-6.021404012672158,0.0
402426,-43.221258133215365,-37.2073421076606,9.0
402560,-35.96179388307212,-35.48134894665994,13.0
402680,-1.8104923012447072,-1.9138113571084043,0.0
402772,-1.177625112814377,-1.948552938547439,0.0
402787,-7.251942276817105,-7.532179810014751,0.0
402794,-20.976073651355836,-21.293115029565875,3.0
402830,-15.62276523440123,-15.795737138491486,4.0
403081,-23.05843139563954,-22.742770132126516,5.0
403128,-32.58811635790021,-29.984101061915357,11.0
403162,-4.2147836948157416,-4.215342922389383,0.0
403253,-8.74809243360526,-8.671200759607657,2.0
403321,-25.910460146952204,-25.843312608811367,8.0
403415,-11.720710052961644,-11.731667205479615,3.0
403621,-28.751363163916402,-28.53489885691606,9.0
404017,-0.266477538213968,-0.3589649550594201,0.0
404170,-35.109001122247214,-35.0103676420503,13.0
404280,-8.838680318403222,-9.008900197695478,2.0
404355,-4.782893020605263,-4.820320173584982,1.0
404389,-8.192452587778206,-8.335818568376668,1.0
404419,-18.17172614793421,-18.25686077025355,5.0
404465,-21.99419800024743,-21.863430366279,7.0
404583,-2.471412931182396,-2.5406787155204893,0.0
404605,-1.4813409710145136,-1.5343498793898775,0.0
404637,-14.338996503491675,-14.402403566383947,4.0
404919,-1.177625112814377,-1.2450782025435656,0.0
404928,-29.968311801632872,-29.155363393804425,9.0
405217,-29.34050981979673,-29.62698265121079,10.0
405242,-11.929452962108554,-12.192382027116519,1.0
405332,-5.412672479078364,-5.539339231987391,1.0
405333,-13.586722458185742,-13.67144030604636,3.0
405766,-12.100205981402986,-12.219616839729534,3.0
405801,-9.480938898509839,-9.641863118093458,2.0
406090,-27.22752539552592,-27.446921084592066,8.0
406109,-8.784061901345428,-8.441738466364797,2.0
406137,-37.494024867456176,-37.38098446636822,14.0
406320,-0.8739092546142408,-1.031129512499952,0.0
406348,-2.9999202620151957,-4.025060598645354,0.0
406373,-23.277699922007827,-22.912312286425887,4.0
406414,-25.19584705512103,-25.444194722433302,7.0
406680,-1.177625112814377,-1.2408792468805447,0.0
406701,-33.35650056249912,-33.23480832563058,12.0
406801,-0.5701933964141045,-0.6827410722036099,0.0
406862,-8.599914094631952,-8.614613966285372,2.0
406898,-8.488236259295604,-8.329607218398,2.0
406909,-8.851820966155499,-8.874251019500893,2.0
407024,-5.12597323376819,-5.276017444431817,1.0
407135,-10.20962900182575,-10.334209950604025,2.0
407175,-15.29115008164576,-15.2922562924007,4.0
407321,-8.427328350897001,-8.503823648289389,2.0
407357,-24.940890741070625,-24.796524734927093,8.0
407366,-2.088772687414786,-2.2032128507593027,0.0
407370,-13.195336020565355,-13.42993042992559,3.0
407378,-94.42609286216951,-88.53302285985589,24.0
407552,-25.04064514972665,-25.174044973116708,8.0
407677,-17.38779305161259,-17.63975218908032,2.0
407827,-9.135214918040734,-9.330159229281259,2.0
408007,-68.22048987737384,-67.25573309445197,24.0
408056,-52.85650280607409,-52.311509706628925,21.0
408101,-56.963116917137945,-58.06353581739125,11.0
408170,-19.040280047592496,-19.042785980878747,6.0
408270,-15.355077580838914,-14.783084173412341,4.0
408318,-4.9619819946264005,-5.106535221806325,1.0
408331,-112.88902429595112,-109.52799034025087,31.0
408413,-19.247704622222795,-20.58355899770417,4.0
408463,-63.97295119158934,-64.06855949911336,29.0
408468,-6.858793144502878,-6.920333199958952,1.0
408500,-4.979116291304467,-5.053171337622565,1.0
408563,-4.989319647917328,-4.894304884339715,1.0
408700,-14.609070783312212,-14.81499976265685,4.0
408758,-10.988211854724646,-11.099863623559703,2.0
408801,-34.283024574600354,-34.38922359855117,13.0
408826,-19.08127659076676,-19.286065954242765,6.0
408833,-6.249444116965957,-6.299416084908842,1.0
408860,-17.176905130836662,-16.92457031338457,5.0
408918,-16.93051026897018,-16.191970685935537,5.0
409010,-5.025292346494863,-5.299525056335156,1.0
409028,-43.31661200363046,-42.58316281114422,15.0
409251,-12.8124818763758,-12.382720970660763,3.0
409300,-28.98928126715958,-29.265757648939413,9.0
409310,-58.69888890844409,-53.463325208706415,19.0
409385,-26.583557948641417,-26.836493429558082,7.0
409512,-8.935598833150102,-8.777794345344748,2.0
409550,-12.112385822904546,-12.055024777527443,3.0
409609,-5.4333786765232865,-5.5646724422742695,1.0
409678,-1.177625112814377,-1.1802130573079814,0.0
409736,-16.811999743101552,-16.914724183627776,5.0
409761,-1.7850568292146498,-1.9168837381501236,0.0
409777,-33.28584901190358,-33.38334173015314,12.0
409876,-14.237584540404812,-14.391064015646473,4.0
409938,-18.66021129840912,-16.982022026265167,4.0
410071,-4.2147836948157416,-4.594883892580561,0.0
410096,-0.5701933964141045,-0.60142933820891,0.0
410168,-14.967227931447894,-15.552630545415107,3.0
410187,-85.47300382741854,-80.40600958519659,31.0
410228,-15.195547725534754,-15.308729125535827,4.0
410371,-9.299697615999674,-9.499179466582737,2.0
410495,-0.9339073355424331,-0.9373264708946218,0.0
410793,-2.088772687414786,-2.332311049034697,0.0
410808,-12.609428808792243,-11.746306848058955,3.0
410826,-27.84951618395402,-28.190349838088352,8.0
410853,-54.387604145871094,-54.10680528316323,28.0
410975,-20.047152502102566,-19.8621249414415,6.0
411005,-18.31654941523121,-11.227419308231013,4.0
411010,-11.534830824267122,-11.700936917087805,3.0
411016,-4.950190565147365,-4.912725573592388,1.0
411019,-5.577808625456165,-5.357477589692941,1.0
411118,-0.8739092546142408,-1.2978839137082325,0.0
411186,-4.979116291304467,-5.214399207517607,1.0
411271,-2.6962044038150594,-2.7034563675880765,0.0
411390,-35.09169563007099,-35.03860769733855,12.0
411397,-4.994434104298297,-5.054202950337379,1.0
411409,-22.734274217309604,-22.16353724403925,6.0
411412,-15.560259229128652,-15.791539484485742,4.0
411440,-4.534763590426128,-4.656827422878864,1.0
411564,-2.0129319222493316,-2.139359253302987,0.0
411634,-18.387480105863638,-18.66792888440177,5.0
411675,-11.869568395139863,-12.334823536032065,3.0
411842,-12.29928192051655,-12.43297061681297,3.0
411967,-4.518499553015877,-4.6425619072952635,0.0
412028,-5.005369732719546,-5.098704319716216,1.0
412053,-49.86339503003979,-47.48752480539009,18.0
412175,-1.4813409710145136,-1.6556535867969167,0.0
412183,-12.999199519843835,-13.2035004199035,3.0
412261,-1.502448762216766,-1.5239785874474467,0.0
412354,-4.9410947346878915,-5.09888709251495,1.0
412443,-9.86929250470853,-10.1577994074035,2.0
412636,-2.9999202620151957,-3.1139471580050966,0.0
412668,-22.326916765092797,-21.223523920103855,5.0
413180,-25.91776827899215,-26.382659102048823,7.0
413216,-9.242871266697692,-9.377356426811547,2.0
413289,-29.69330336983057,-29.716875443964426,10.0
