user_id,ll_personalized_poisson,ll_experimental_gbdt,test_purchases
340590,-12.434089343540323,-11.869187606162825,3.0
340674,-8.410556227129586,-8.914641185876853,2.0
340692,-61.28383263127652,-58.59493711842331,25.0
340868,-8.827948306440977,-9.181727005267794,2.0
340896,-26.53230587806013,-26.353185043189566,8.0
341089,-35.20746800584002,-38.60612404245832,11.0
341234,-9.802789247075937,-7.528284600417836,1.0
341301,-32.22761916340281,-30.90588289779345,12.0
341506,-9.65650081530807,-9.135857701282745,2.0
341796,-3.303636120215332,-1.1053607706677855,0.0
341922,-35.770124401936584,-36.901095344716374,11.0
341992,-1.5761979168245335,-1.2577422251343389,0.0
342010,-2.3924885456149223,-1.9096843579674816,0.0
342014,-29.219548250442443,-26.918377833284396,7.0
342025,-14.37817737539901,-14.86612072864444,4.0
342273,-8.488479059502652,-8.489745971738973,2.0
342284,-29.140120985263927,-31.47601089212965,9.0
342358,-9.280932004952303,-8.897962576421648,2.0
342390,-20.245726205247337,-19.960170311517473,6.0
342454,-17.04468004919073,-16.720111258681236,5.0
342507,-15.645358273928515,-16.954767508454584,4.0
342531,-11.954413653537541,-12.79633286402631,3.0
342541,-4.923906394020404,-5.429146705893263,1.0
342580,-11.731149742770112,-11.724221203393295,3.0
342597,-10.227199262656193,-9.553811192567224,2.0
342649,-22.13842859689715,-22.65098386834038,5.0
342679,-2.1128544347213882,-1.4797146972733972,0.0
342886,-5.352662781490464,-5.676191324433161,1.0
343042,-17.862749749935244,-18.12413901713722,5.0
343135,-46.47256903537488,-44.41323213387567,13.0
343195,-22.747964231195805,-22.349628322197425,6.0
343238,-66.42593356657058,-61.18494810290933,32.0
343344,-3.607351978415468,-1.3007721778491708,0.0
343414,-22.702389507975223,-22.425604739860596,7.0
343662,-79.5646321748306,-76.48591022270134,40.0
343678,-17.922203574834146,-18.48860984756544,5.0
343785,-41.08429117404101,-42.90048446560037,15.0
343796,-29.369873654471437,-28.048377269821998,7.0
343822,-1.4813409710145136,-1.1958182688135388,0.0
343987,-41.92273785893518,-27.05555169835022,7.0
344018,-36.5991187281759,-37.641854197722296,15.0
344140,-1.2054698242894017,-1.1625694197799303,0.0
344149,-25.420546314142957,-23.175265778038124,7.0
344152,-14.257265216472133,-14.161107585290567,4.0
344375,-6.439775386085863,-6.1333851073055525,1.0
344456,-10.893544579247264,-6.64102166698252,1.0
344505,-28.89204371450135,-22.6308932775208,7.0
344556,-5.9311775902395905,-5.874706924383487,1.0
344643,-32.772316601938364,-31.827701830707593,12.0
344655,-40.69320976440544,-41.83431764224745,16.0
344680,-5.066881041768685,-4.350847563689081,1.0
344731,-28.46031356848814,-27.946276124284925,10.0
344766,-5.447123904961601,-5.349519701949458,1.0
344918,-36.07444525551662,-31.979333336138705,8.0
344959,-3.303636120215332,-2.907788325568868,0.0
345161,-5.915628539053188,-6.350037332690938,1.0
345388,-20.612192768650996,-17.285488042956768,4.0
345390,-8.678538006183492,-7.009190641988845,1.0
345472,-14.673740879902361,-13.549923797440409,3.0
345807,-13.759804380627394,-14.252525831188072,3.0
345908,-1.1300816935465536,-1.7479191367175952,0.0
345950,-4.9791700905721905,-4.9317030564815925,1.0
346058,-14.670103892712149,-13.027396916367762,3.0
346099,-1.177625112814377,-1.3268930006069175,0.0
346138,-5.415254958047019,-5.833148017064117,1.0
346162,-3.303636120215332,-2.2695972102943016,0.0
346176,-28.175402564365136,-29.0908183718798,9.0
346291,-27.9473540164665,-26.870134496807836,8.0
346295,-34.09201813079223,-34.03658642140751,14.0
346349,-5.173208448746861,-5.31367610605369,1.0
346368,-8.522415643186728,-8.75826672874176,2.0
346373,-26.276850694747388,-24.69564341592077,9.0
346501,-36.187780905934126,-36.6665597359466,14.0
346661,-19.24130514868141,-21.22410787499822,5.0
346708,-37.61981832881637,-34.43756870942706,11.0
346731,-2.6962044038150594,-1.6213809986310845,0.0
346819,-26.40837330995137,-27.106683467494396,8.0
346861,-1.177625112814377,-1.7692697200393706,0.0
346913,-9.090016449761018,-9.068453440040836,2.0
347012,-8.70395048914077,-9.051964678587009,2.0
347214,-3.607351978415468,-1.8358651599591278,0.0
347330,-14.27611551980777,-11.654842661048942,3.0
347474,-5.455539105971746,-6.64369908290448,1.0
347504,-32.3404010213734,-32.9693777051588,14.0
347568,-58.13334171234762,-41.188427518416745,13.0
347637,-62.971331853903344,-59.690042688888624,25.0
347658,-25.628002151397073,-26.50887996431828,7.0
347893,-6.6945591896950605,-6.298555470833198,1.0
347900,-59.373709973039844,-63.04931713057112,26.0
347986,-18.378976840061075,-19.297967869044022,5.0
348350,-12.462363245845458,-14.116780141149642,3.0
348351,-7.87957870890896,-6.286985073052247,1.0
348366,-18.001475413306924,-19.448815572200843,5.0
348423,-29.4186454645659,-30.419653386381178,11.0
348492,-23.470935396312747,-23.307686391248648,8.0
348614,-41.92654294359629,-38.579232147535635,8.0
348616,-14.264336696641282,-14.749448994785446,4.0
348693,-9.237645126191246,-9.968222210615485,2.0
348812,-2.088772687414786,-1.6246650649301517,0.0
348865,-23.86367302061076,-20.2271121136074,5.0
348917,-4.934491975002863,-5.547656383030251,1.0
348918,-30.224906014264537,-30.83679291818982,9.0
348926,-29.424326220640832,-28.272441643265694,8.0
348971,-3.607351978415468,-1.4048139018257557,0.0
349127,-71.8030843342551,-71.55183727948277,29.0
349179,-14.785662220012052,-13.729380698116593,4.0
349289,-15.243430041540304,-15.526396178761512,4.0
349583,-21.872880829268365,-16.645379921643308,4.0
349587,-33.905515242323496,-31.68649860636888,10.0
349631,-28.44899497018532,-30.241980289668696,10.0
349647,-8.54009497738947,-8.984474940965384,2.0
349730,-8.107014643018527,-7.936953326685916,2.0
349734,-14.193868722424636,-12.0766287829523,3.0
349749,-18.07714141508683,-17.677408217973166,5.0
349890,-23.251952213184772,-25.633263856752198,6.0
350101,-1.7850568292146498,-1.5675197972618118,0.0
350126,-9.204443463441963,-9.41342998791537,2.0
350187,-8.773220992935354,-9.15525015690463,2.0
350337,-177.4862536935613,-167.00779891329339,100.0
350639,-5.733362985816423,-5.006197061905369,0.0
350692,-15.819040449838306,-15.421595645147493,4.0
350718,-11.802951679316699,-11.779454879858656,3.0
350798,-66.32955541451408,-64.79649521699437,28.0
350854,-48.15362944223209,-43.60654706944516,14.0
350983,-11.495936874355287,-12.503643447012362,3.0
351039,-10.833176072737466,-9.996947736440683,2.0
351053,-11.713031214969549,-12.598775150739373,3.0
351112,-24.093335835278783,-21.485279149117794,6.0
351204,-9.498959854881743,-8.475054026450387,2.0
351286,-38.15071929800169,-38.445786262704054,15.0
351313,-4.94294944482254,-5.4667004986141485,1.0
351335,-21.24362034603466,-20.631345719165964,7.0
351443,-13.039763406598198,-11.731355946892263,3.0
351542,-5.0775714784285135,-5.145207005079218,1.0
351624,-16.20913258424497,-17.860655782746242,4.0
351682,-49.77931230196223,-51.33813818196458,17.0
351700,-35.41890204992913,-36.649533104911654,12.0
351712,-8.586613349513598,-9.228437906769566,2.0
351770,-8.605934386839255,-8.434438035906483,2.0
351858,-107.16577222564729,-72.4443534866569,26.0
351883,-2.3924885456149223,-3.012383193929473,0.0
351886,-43.68706389981708,-41.433536786419005,17.0
351915,-2.088772687414786,-0.8223584506796414,0.0
352170,-40.72461084545701,-36.5843226938098,11.0
352307,-90.88774956849578,-96.40975656940694,41.0
352308,-16.647133540807083,-17.00299175400194,5.0
352539,-7.462101149361941,-6.352634203496859,1.0
352574,-5.12593126941615,-3.034226662200387,0.0
352717,-0.8902935406937332,-1.71742393985714,0.0
352721,-2.088772687414786,-1.0107571423325932,0.0
352836,-3.303636120215332,-2.503664488792053,0.0
352963,-9.342676651119389,-9.277972711242798,2.0
352999,-5.191352690689291,-5.479309159080656,1.0
353043,-12.266977200930976,-13.024537901163562,3.0
353414,-31.803428281105635,-31.421479917284948,7.0
353433,-17.238835307826147,-18.407522383297657,5.0
353533,-1.6592209734569363,-2.404865865950139,0.0
353553,-47.72541213523253,-29.081632803780735,9.0
353591,-15.543711447546482,-15.91827689797752,4.0
353594,-11.060294059519556,-10.414362114283593,2.0
353664,-114.9418963189911,-96.93069103234252,64.0
353668,-9.084066550813858,-10.501807253966243,2.0
353719,-12.626564713549127,-12.372554166897752,3.0
353761,-20.55640194405598,-19.150506753477636,5.0
353811,-20.235025641568427,-15.283927181574372,4.0
353889,-26.30399180388112,-21.926962745435254,5.0
353905,-49.983331326489214,-47.71886139811586,24.0
353943,-29.441760922532225,-28.56984643704212,9.0
353961,-30.15109498646791,-26.982200677222238,8.0
354040,-5.6335111829887925,-5.416462464113279,1.0
354196,-39.872696011051175,-39.78982104597301,16.0
354228,-1.177625112814377,-1.113364430523361,0.0
354404,-14.674197647995765,-14.48081246948717,4.0
354426,-87.58263361126632,-91.66983680324198,54.0
354471,-26.989699665286793,-22.979173059822642,7.0
354478,-23.319336413494792,-23.18386209746646,7.0
354619,-34.79368527449076,-30.049374534012006,10.0
354970,-12.283472466396937,-11.632558716839693,3.0
354990,-32.16490948595346,-33.82934616287436,12.0
355027,-5.052845898334015,-5.3056871879987,1.0
355037,-43.46394330338971,-34.43497579369261,7.0
355052,-34.35705507062592,-32.88526604870628,13.0
355064,-11.93903101482294,-10.312746651620289,3.0
355262,-4.675856632444711,-2.0516708354129025,0.0
355363,-12.14617905309015,-12.59864800765807,3.0
355377,-15.129043821051244,-15.312769685161015,4.0
355455,-16.155247561217315,-16.98996109622555,4.0
355586,-5.051948929814903,-6.460878910817593,1.0
355587,-30.445509148182474,-30.532240712325162,10.0
355651,-18.954041715536853,-20.12370843405733,6.0
355672,-20.005666589707285,-13.700137692097286,2.0
355783,-5.483108766235657,-4.934777286424159,1.0
355795,-25.242990970031144,-18.554338816853473,6.0
355981,-26.775902303579365,-27.439635863876717,8.0
356031,-9.43424954119443,-9.864569151441103,2.0
356070,-27.50701436015264,-28.67504393708652,9.0
356184,-1.7850568292146498,-1.7932379131473002,0.0
356278,-32.72596421868738,-21.649401084464756,6.0
356347,-6.760274196260275,-6.578487182282346,1.0
356385,-19.246138497996995,-19.863693567432637,6.0
356477,-6.340794702216695,-4.032418366561599,0.0
356488,-2.3924885456149223,-2.0794971146230403,0.0
356630,-16.987814712942836,-17.14625382739152,5.0
356712,-1.7850568292146498,-1.3066787800489323,0.0
356730,-14.60761045825306,-14.792452416471955,4.0
356861,-17.62447449841672,-17.132966245125896,5.0
357042,-14.202030801757738,-14.672513685299178,3.0
357090,-40.61722680200593,-40.29559088548469,16.0
357173,-26.505690177998726,-19.549283294533907,5.0
357273,-54.95831760881378,-54.12051016130376,24.0
357322,-1.7850568292146498,-1.4076069106294529,0.0
357375,-112.40785369349695,-122.98581040840789,38.0
357582,-28.46051108326436,-23.387953254954915,7.0
357595,-73.35401555050981,-74.08358972121228,50.0
357623,-11.68173636300646,-11.782597834324447,3.0
357837,-14.545600441722485,-14.866549114414326,4.0
357844,-2.9999202620151957,-1.7899004726030232,0.0
357898,-2.220149202171447,-0.728397793099025,0.0
357908,-8.542812658995473,-8.92945767638724,2.0
358008,-5.830692926998723,-5.446204042475489,1.0
358066,-1.7850568292146498,-2.1979687833883967,0.0
358123,-9.504798699798853,-6.621301718398858,1.0
358227,-16.920459485246443,-16.36441496608481,4.0
358481,-7.036929188826616,-5.98943552960129,1.0
358771,-29.544431949333116,-29.737261622924745,8.0
358928,-23.282179167539226,-20.81756793402243,7.0
359132,-11.626808003849339,-11.763507268749043,3.0
359211,-2.6962044038150594,-3.265022885066239,0.0
359239,-21.897383782698633,-22.28819783306503,7.0
359298,-17.448206607971915,-18.223090621325934,5.0
359378,-3.607351978415468,-2.963250714390834,0.0
359515,-41.26312282698839,-31.055654487936156,10.0
359583,-11.64370001225807,-9.53131355531806,2.0
359935,-81.7988840053538,-78.04070576478458,39.0
359986,-7.251942276817105,-4.561781906097488,0.0
360181,-22.46569296084939,-22.337078572445293,7.0
360330,-8.731772611388847,-9.632084405864834,2.0
360340,-38.27738072789394,-38.51046313414033,17.0
360413,-4.518499553015877,-3.288465576778202,0.0
360455,-31.759292678519348,-31.96800788671118,10.0
360499,-18.397921692232917,-18.536920521457738,5.0
360562,-35.51919695680997,-35.604644897084135,12.0
360639,-25.98514858986277,-17.558034188812655,4.0
360773,-16.991005691556754,-16.270597523623692,5.0
360791,-1.4813409710145136,-1.6577679166277597,0.0
360809,-10.11698187678747,-8.77669068284915,2.0
360840,-24.319256505073525,-24.798845965918616,8.0
361056,-4.822215411216014,-2.8502268879506065,0.0
361240,-6.061906407351035,-6.454949536168455,1.0
361248,-84.63174268933277,-81.61278804508908,60.0
361436,-62.80118118604949,-55.708555808293184,25.0
361446,-11.484823652587561,-11.973032484715587,3.0
361523,-103.43264440522914,-96.36830390403416,40.0
361554,-2.088772687414786,-2.2906388774501334,0.0
361581,-8.528859922654796,-9.150441812089984,2.0
361701,-1.2799175959523963,-0.7726165963667894,0.0
361707,-11.65978920298571,-12.0247099224503,3.0
361768,-12.70401683490226,-10.591624906605007,3.0
361808,-5.180800906682654,-5.404114043146128,1.0
361879,-48.52402635607198,-40.567678586208004,14.0
361892,-22.076330937909432,-22.477661185312954,6.0
361962,-17.545659638133696,-15.332783431272286,4.0
361979,-14.990893037779502,-16.265066049215115,4.0
361998,-28.047128601202154,-28.39977901730119,8.0
362050,-8.557066663887566,-8.097512083292415,2.0
362171,-0.8739092546142408,-0.8436102566179796,0.0
362288,-20.501533305314886,-19.812267637786444,5.0
362338,-25.409730947261448,-26.54990017984167,8.0
362361,-52.98829943879389,-54.01863030678291,15.0
362529,-20.298695713996278,-20.471580662432984,6.0
362640,-18.665948023979468,-18.28007183540738,5.0
362737,-25.83789338500972,-26.064935335468945,9.0
362824,-2.088772687414786,-2.104895179651662,0.0
362829,-23.845117476032303,-24.80047464171861,6.0
362849,-47.15435931610073,-40.16345758739429,13.0
363047,-14.463537155549645,-12.267477565261792,2.0
363052,-60.112152155177014,-56.67405478206644,28.0
363142,-1.7850568292146498,-1.678259592027436,0.0
363164,-43.15442083281199,-38.73375377402992,10.0
363328,-51.81140119165845,-51.5985181192383,23.0
363399,-16.502950096265575,-17.797540844356757,4.0
363407,-38.62699751905725,-24.364488145634265,8.0
363435,-47.41550449473521,-38.64796858362673,16.0
363719,-17.605010807349906,-15.50750669448314,4.0
363726,-16.621148128467382,-11.824656206575161,3.0
363749,-86.55508697813538,-53.38926764178093,18.0
363763,-16.18619467344608,-15.864403814606993,4.0
363870,-11.670887174427818,-11.564545114007974,3.0
363908,-50.69825372294264,-39.323337679791635,14.0
363941,-8.732367387493388,-7.848416086588602,2.0
363968,-16.00293875503878,-10.715081370415204,2.0
364047,-5.166772657390955,-5.273045778474744,1.0
364137,-25.815723047583756,-26.71133369768612,9.0
364198,-14.480914190817128,-14.926504958889836,4.0
364357,-15.29017324746419,-15.543598950609397,4.0
364463,-2.3924885456149223,-2.672229041045176,0.0
364472,-31.1060343522001,-32.20908228045192,11.0
364485,-35.43324515054261,-34.64156001721822,13.0
364520,-58.072092863446336,-32.67079805308082,10.0
364525,-25.769559234667103,-15.430099084888733,5.0
364537,-6.079094503296826,-5.472199984646599,1.0
364649,-23.526526632487414,-23.318189758770593,8.0
364706,-15.494569129903097,-15.684032572697562,4.0
364734,-17.508718242910007,-17.19315441564568,5.0
364737,-17.905956952766267,-16.28313288665058,4.0
364769,-40.86338879574092,-39.69940544064293,19.0
364875,-5.4405211452765725,-5.529689774368806,1.0
364996,-5.564798788216254,-5.389040640834082,1.0
365002,-2.6962044038150594,-2.4405995972531285,0.0
365023,-25.992341104908533,-23.47667111868035,7.0
365134,-7.0490889245276875,-5.683264104431366,1.0
365141,-10.34732092094742,-9.697211629950766,2.0
365189,-23.56044479169594,-25.250771936174935,7.0
365307,-19.50318678567147,-20.32821183130542,6.0
365309,-11.466898149455913,-10.557725496613127,3.0
365342,-24.862635735633393,-24.87747238447036,8.0
365518,-22.045068977983302,-19.168980002618426,5.0
365550,-8.42964504772506,-8.95212333504455,2.0
365575,-49.17946266553261,-50.671592519744244,18.0
365739,-1.177625112814377,-1.383770754830666,0.0
365825,-45.776248837785985,-46.49913055913067,19.0
365915,-23.702520303557947,-21.803004144797562,7.0
366003,-17.8244873790788,-15.674218943234736,4.0
366315,-25.719407542579678,-23.390840762455987,8.0
366429,-10.28984712898333,-9.300682725267722,2.0
366675,-24.24043834643879,-24.20108129777295,8.0
366749,-15.26718203666274,-13.404834167084545,4.0
366751,-12.322070801829362,-13.385730583807607,3.0
366758,-12.9501956687358,-13.084508714722952,3.0
366881,-50.81416468918158,-53.533192565957656,15.0
366928,-71.85785373003627,-68.01325966207696,33.0
367063,-26.546022228980096,-25.729051285277635,9.0
367130,-12.55628947386653,-12.240563337923282,3.0
367136,-9.118393198843066,-8.57350589304284,2.0
367262,-1.177625112814377,-1.2220885900441483,0.0
367279,-37.19403323673196,-36.50714912044971,12.0
367640,-5.004114209566501,-5.29356706116663,1.0
367863,-5.12593126941615,-4.249886597261013,0.0
367946,-1.177625112814377,-1.3005507374897887,0.0
368036,-5.116061853785183,-5.40831439860373,1.0
368047,-20.783194584894627,-19.67128831103405,6.0
368190,-5.058812378900626,-5.643207677515757,1.0
368370,-0.266477538213968,-1.111579820782923,0.0
368376,-5.12593126941615,-2.90798904464464,0.0
368394,-20.454849556457365,-20.803008483380754,5.0
368471,-1.4813409710145136,-1.6544954461535548,0.0
368563,-5.096425746525451,-5.477161240747107,1.0
368599,-1.177625112814377,-1.3982768145113798,0.0
368602,-17.27587512329272,-18.37215481462099,5.0
368702,-36.40394078857875,-37.943796546688176,13.0
368816,-11.811991246941158,-11.766907032253128,3.0
369012,-27.02979030057821,-27.7583577102391,9.0
369013,-5.117472429955578,-5.641287123500889,1.0
369034,-9.244452556126834,-9.456103405028287,1.0
369068,-6.099856817818513,-6.092936322218849,1.0
369092,-10.407713840870796,-9.178169162229443,2.0
369241,-49.63756996146466,-50.432255742819024,21.0
369243,-25.236306343327794,-25.920345581051272,9.0
369473,-34.10131004917777,-32.77658169873677,10.0
369612,-42.950646786886644,-43.31857391973871,17.0
369757,-122.07099602671086,-94.31452008566512,42.0
369827,-35.6228426887257,-34.91012138900192,10.0
369869,-36.70661492860588,-36.653958791463,12.0
369893,-4.927349506249577,-4.800785069729543,1.0
370118,-3.607351978415468,-2.246089229988501,0.0
370207,-14.222196344785575,-15.608415484163247,4.0
370208,-11.779442005119444,-12.317522966634941,3.0
370212,-33.743147010320875,-32.844910674858085,12.0
370255,-5.057577898311472,-5.505800441580973,1.0
370265,-1.1833595781272106,-1.0639764481870981,0.0
370331,-9.743201915198505,-9.576228856385105,2.0
370498,-8.701625254676115,-8.66550303699596,2.0
370507,-2.6962044038150594,-2.270242972629389,0.0
370662,-9.027616889973139,-8.660583481669386,2.0
370878,-1.2433881195904253,-1.0426188354547652,0.0
370932,-56.99175627747992,-60.43441684239372,22.0
371033,-15.6416237519058,-17.082978034180826,4.0
371043,-32.18102230963881,-29.06870305827859,9.0
371070,-2.088772687414786,-1.3063692298338216,0.0
371123,-17.857766159860113,-17.88905854023297,5.0
371164,-51.98967599986091,-57.09759230275831,19.0
371173,-29.74571873380159,-30.156543369464334,11.0
371193,-26.38657362093573,-22.70506544434685,8.0
371202,-24.78766480963208,-23.658716097901273,7.0
371267,-29.88433180099839,-24.805846151352966,8.0
371326,-1.7850568292146498,-1.5118081975617985,0.0
371341,-2.6962044038150594,-1.8033698179975424,0.0
371539,-19.740755473124235,-19.896742495201536,6.0
371573,-1.7850568292146498,-0.8598348595208016,0.0
371771,-39.06372074549648,-25.924395138208702,8.0
371825,-1.177625112814377,-1.828504681163322,0.0
371839,-46.918376206392345,-48.118112501456025,21.0
371905,-26.082712094310615,-29.1698685120837,7.0
371951,-45.46767508826434,-30.57175004022395,8.0
372088,-38.52646864741975,-38.97418202533694,14.0
372112,-24.659272489526675,-24.737903055346333,7.0
372115,-23.669950331437853,-23.604485174558565,7.0
372134,-1.177625112814377,-1.266464621939497,0.0
372219,-8.61828471050599,-7.923055153874286,2.0
372328,-33.39552086447155,-32.61826623891895,12.0
372437,-28.527830234827377,-23.689607084143645,7.0
372503,-25.460838187007774,-21.70189748839659,7.0
372626,-38.22471046091935,-37.235130482533144,13.0
372717,-25.743438229153032,-26.072970118498137,7.0
372748,-5.2128271220326585,-5.618697682384417,1.0
372775,-34.0822805052191,-29.966777905350497,11.0
372778,-1.5091135505154465,-2.276511139861152,0.0
372786,-18.624598878586575,-18.917505351221738,5.0
372886,-2.147932654312294,-1.3333182817817586,0.0
372958,-37.38129194401096,-36.1433666223864,13.0
373129,-12.47754817661435,-12.089141103415141,3.0
373149,-23.81399439366553,-21.996480843276114,6.0
373301,-12.606042389305392,-12.981259403296503,3.0
373546,-29.431811833304085,-30.02467652045999,11.0
373551,-6.636624814650745,-5.71070588147236,1.0
373828,-11.779017512233786,-10.198381897392048,2.0
373844,-16.1026460720875,-16.076515822981058,4.0
374080,-1.4813409710145136,-1.5799840140170842,0.0
374136,-28.047292663303708,-25.083589990865534,8.0
374321,-36.746926414840296,-33.13705011365934,8.0
374490,-13.10170815198171,-12.308755372543233,2.0
374564,-19.703382161311406,-19.557043035901305,5.0
374814,-9.708156150092421,-10.964872213228293,2.0
374964,-5.6335111829887925,-6.386962280226782,1.0
375024,-4.9791700905721905,-5.756879957409361,1.0
375087,-5.827111771071988,-6.030740923615993,1.0
375168,-39.86543229183767,-34.96887454283175,13.0
375174,-30.081498240437135,-30.043527488697748,11.0
375312,-8.759932226559275,-9.377014649718971,2.0
375375,-56.28537048257271,-57.29445338019192,27.0
375473,-11.482194393348994,-12.361097406819267,3.0
375480,-5.133080292239298,-4.983599109327787,1.0
375605,-10.440822207187418,-9.816263626482966,2.0
375634,-33.88910626913024,-26.054129921076743,7.0
375647,-22.285809845360493,-16.775308471643953,4.0
375909,-1.4813409710145136,-1.3404214205275156,0.0
375940,-8.889030353300322,-8.769421870670097,2.0
376078,-28.477229082544554,-22.782418272153173,7.0
376142,-21.41479260015168,-21.3229459700309,7.0
376222,-30.7445825854446,-26.473042133396294,8.0
376393,-143.07732576794575,-64.54107752251326,25.0
376449,-10.167002426357309,-9.045684785299093,2.0
376525,-52.51602247301847,-55.09453727522547,21.0
376666,-14.450010900512906,-14.830109012180039,4.0
376729,-1.177625112814377,-1.5073209886735137,0.0
376776,-11.558598477748212,-12.50729691256796,3.0
376861,-45.0756434171009,-49.98119218530986,17.0
376919,-1.177625112814377,-1.3545985393690585,0.0
377021,-6.948226418616968,-3.3639108535530085,0.0
377172,-13.546149078883378,-16.429480265967815,3.0
377223,-12.572602023290376,-13.021351052780867,3.0
377254,-48.987198606528914,-42.20091509509955,14.0
377306,-2.9999202620151957,-1.9950653259427065,0.0
377450,-26.68975720162583,-6.3345318879268016,0.0
377539,-2.147932654312294,-1.1073464171185097,0.0
377601,-2.9999202620151957,-1.9132374447408351,0.0
377738,-14.805446450686324,-16.45521648355159,4.0
377819,-14.950177594545979,-15.000653865880304,4.0
377831,-9.599562241117995,-7.937698909505731,2.0
377843,-12.044273240599278,-10.904148240826848,2.0
377853,-45.093237924366186,-44.128813371854804,18.0
377874,-9.618016700741865,-9.239673365634573,2.0
378002,-39.84914778933195,-50.159439179039936,10.0
378032,-12.524459820087142,-11.210330942583393,2.0
378043,-11.614182915717782,-12.42181653444957,3.0
378208,-5.051347509300618,-5.412151953292308,1.0
378249,-18.51625106974634,-19.35491216967189,5.0
378269,-2.3924885456149223,-1.4359156048893191,0.0
378276,-23.054392754199952,-25.328022466059696,6.0
378297,-17.831096571779405,-18.34757470508826,4.0
378319,-0.266477538213968,-1.9566872029863345,0.0
378340,-9.908933497936292,-9.684929629776123,2.0
378836,-23.385368558889322,-23.16264096390676,7.0
378879,-3.303636120215332,-1.2979958547465886,0.0
379026,-97.29465367831342,-78.97225287427987,21.0
379162,-15.174408802613096,-13.01387997088812,3.0
379203,-9.375501361527958,-8.669731337475012,2.0
379287,-12.246906818627316,-12.605536010809848,3.0
379314,-48.733621996419316,-48.22065537103342,20.0
379364,-12.568986415719737,-12.691646257078444,3.0
379477,-69.74165331893578,-60.61943732271286,24.0
379518,-8.160961806864606,-6.759603371456386,1.0
379569,-6.129017165553716,-5.666294420291573,1.0
379579,-2.3924885456149223,-1.3890952200463493,0.0
379608,-27.700506893325944,-29.12886917574344,9.0
379867,-69.16199749546892,-70.73570431400384,33.0
379896,-1.4813409710145136,-1.1543820017494784,0.0
380227,-0.5701933964141045,-1.783998740298203,0.0
380420,-26.40054037828624,-25.505473850064405,7.0
380427,-6.250155217259061,-6.072553018012319,1.0
380555,-1.4813409710145136,-1.2854257616420246,0.0
380585,-14.30233498622569,-14.627786570354393,4.0
380590,-2.067359211910339,-1.930070819359896,0.0
380611,-1.177625112814377,-2.1406620145784214,0.0
380618,-22.26660964643693,-13.665048085596025,3.0
380644,-68.37658135229364,-63.00073457611855,39.0
380728,-22.4222638910146,-22.61658335413599,7.0
380806,-39.73959297465238,-37.343239901261995,14.0
380839,-17.37541837241811,-19.120039925822315,4.0
380862,-10.178141228899332,-10.56076095960697,2.0
380883,-4.989319647917328,-5.32653808780238,1.0
381041,-14.857928510708273,-14.735133719898563,4.0
381082,-15.118067417273034,-15.32042594891517,4.0
381265,-29.562541646803915,-24.478604673031818,8.0
381546,-1.4813409710145136,-1.0034954376590204,0.0
381926,-5.102886605633265,-5.691772823439676,1.0
381944,-12.272657305318827,-12.64248703723851,3.0
381990,-32.86946754294308,-25.948974424150652,6.0
382082,-14.119796787594654,-14.079384285078755,4.0
382251,-2.9999202620151957,-1.6454625283597053,0.0
382322,-5.427323931355463,-4.950572307934645,1.0
382406,-42.03270360384775,-41.10820130735804,15.0
382492,-14.426692637581239,-14.947543821456458,4.0
382596,-47.04657170420958,-41.30277976157986,10.0
382782,-9.754336629199807,-9.10245383170396,2.0
382887,-14.806449448510024,-15.364925808091089,4.0
382958,-5.12597323376819,-5.964902098868116,1.0
382966,-40.302944607771366,-39.326792996731726,14.0
382973,-12.585266819553087,-12.069449856216448,3.0
383097,-4.987879436964805,-5.75223180970562,1.0
383207,-23.91641916618039,-21.599336346936276,6.0
383222,-32.9286095989705,-33.41418299553384,13.0
383388,-2.088772687414786,-1.78156023969615,0.0
383463,-12.011305971738311,-10.908572634775155,3.0
383583,-5.0042138182440565,-5.114171535173338,1.0
383741,-11.456308975761996,-10.649494556132733,3.0
383777,-4.969887973140411,-5.671863909744641,1.0
383812,-0.5027811334801452,-0.8307046731976262,0.0
383838,-15.848954250535433,-16.970598555116364,4.0
383844,-3.303636120215332,-1.9871924998646342,0.0
383990,-8.163089851417514,-3.0181822860243916,0.0
384087,-2.3924885456149223,-2.267305124685865,0.0
384102,-5.052845898334015,-5.697073083788439,1.0
384300,-1.177625112814377,-1.0019785990608738,0.0
384315,-34.08640908766389,-34.418649288649654,12.0
384337,-54.67023252831493,-56.323522456725726,27.0
384545,-6.4110500261885885,-6.191355501029051,1.0
384591,-5.131383795438192,-5.365834191238193,1.0
384808,-12.271716992972946,-13.40087691657723,3.0
384928,-37.733438543394065,-36.566853236941625,13.0
384992,-15.26237353547328,-13.498091619655224,3.0
385009,-5.322678124396068,-4.830896200186699,1.0
385109,-0.8739092546142408,-1.2552471695890757,0.0
385151,-12.46109730095724,-13.083580455660652,3.0
385309,-10.4986231256754,-9.724424915557092,2.0
385317,-12.12801350673184,-11.23395270285696,3.0
385326,-5.115002849215627,-5.479769416108032,1.0
385452,-6.735744295306444,-5.769158540782246,1.0
385455,-39.589102107778736,-31.511535636296685,11.0
385458,-17.35394641804609,-17.842325347511125,5.0
385613,-10.977336144381956,-10.064225363321942,2.0
385645,-46.45250334895566,-50.910825055572374,12.0
385885,-14.611831306237464,-15.242200304203958,4.0
